x1, x2, x3, a, x11, x12, x13, r, d
-0.948959,0.31539947,1.8313867,0.08115739,-0.97657526,0.21517605,2.0801098,0,0
-0.97657526,0.21517605,2.0801098,0.04019384,-0.9945453,0.104305975,2.2475212,0,0
-0.9945453,0.104305975,2.2475212,-1.7092204,-0.99999946,0.001027668,2.0693674,0,0
-0.99999946,0.001027668,2.0693674,0.95781964,-0.99399304,-0.109443225,2.2138112,0,0
-0.99399304,-0.109443225,2.2138112,-1.1944088,-0.978592,-0.2058099,1.9525675,0,0
-0.978592,-0.2058099,1.9525675,0.8166207,-0.9543482,-0.29869643,1.9207032,0,0
-0.9543482,-0.29869643,1.9207032,-1.6375104,-0.93018526,-0.36709043,1.4510542,0,0
-0.93018526,-0.36709043,1.4510542,-1.678627,-0.9122404,-0.40965536,0.9239424,0,0
-0.9122404,-0.40965536,0.9239424,0.4858648,-0.89757645,-0.44085884,0.68958056,0,0
-0.89757645,-0.44085884,0.68958056,-0.8881113,-0.89254385,-0.45096058,0.22571975,0,0
-0.89254385,-0.45096058,0.22571975,1.8328065,-0.88885224,-0.458194,0.16242029,0,0
-0.88885224,-0.458194,0.16242029,-1.1690954,-0.89687985,-0.44227424,-0.3565895,0,0
-0.89687985,-0.44227424,-0.3565895,-0.6441798,-0.91354233,-0.40674365,-0.7849222,0,0
-0.91354233,-0.40674365,-0.7849222,-1.4365201,-0.9381274,-0.34629026,-1.305458,0,0
-0.9381274,-0.34629026,-1.305458,0.19084717,-0.96193856,-0.27326575,-1.5365485,0,0
-0.96193856,-0.27326575,-1.5365485,-1.3953124,-0.9839783,-0.17828833,-1.9507947,0,0
-0.9839783,-0.17828833,-1.9507947,0.68520254,-0.9967889,-0.08007429,-1.9817306,0,0
-0.9967889,-0.08007429,-1.9817306,-1.0367696,-0.99955887,0.029700609,-2.1973019,0,0
-0.99955887,0.029700609,-2.1973019,-0.56545347,-0.98983604,0.1422134,-2.2598443,0,0
-0.98983604,0.1422134,-2.2598443,1.4802731,-0.97151494,0.23697829,-1.9311433,0,0
-0.97151494,0.23697829,-1.9311433,0.64534277,-0.9485776,0.3165448,-1.6566081,0,0
-0.9485776,0.3165448,-1.6566081,1.9180734,-0.92916113,0.36967498,-1.1314886,0,0
-0.92916113,0.36967498,-1.1314886,-0.3155478,-0.91155857,0.41117018,-0.9015645,0,0
-0.91155857,0.41117018,-0.9015645,0.35060763,-0.9001131,0.43565622,-0.5405957,0,0
-0.9001131,0.43565622,-0.5405957,-1.4413968,-0.8905378,0.4549093,-0.43006304,0,0
-0.8905378,0.4549093,-0.43006304,1.7204742,-0.89435416,0.4473596,0.16919006,0,0
-0.89435416,0.4473596,0.16919006,-1.1636223,-0.9016171,0.43253502,0.33016643,0,0
-0.9016171,0.43253502,0.33016643,1.1789997,-0.9188139,0.3946911,0.8314176,0,0
-0.9188139,0.3946911,0.8314176,-1.5204234,-0.93562776,0.35298824,0.89937246,0,0
-0.93562776,0.35298824,0.89937246,1.1528774,-0.9571183,0.2896975,1.3370453,0,0
-0.9571183,0.2896975,1.3370453,-0.6244933,-0.9757053,0.2190869,1.4606444,0,0
-0.9757053,0.2190869,1.4606444,0.91747093,-0.9912017,0.13235998,1.7625802,0,0
-0.9912017,0.13235998,1.7625802,1.1250141,-0.99951273,0.031214343,2.0306022,0,0
-0.99951273,0.031214343,2.0306022,1.5639787,-0.99653995,-0.083115086,2.2886097,0,1
-0.99944127,0.033423297,0.3410139,0.7062172,-0.9999517,0.009828666,0.47201395,1,0
-0.9999517,0.009828666,0.47201395,0.34830314,-0.9998597,-0.016751938,0.53163093,0,0
-0.9998597,-0.016751938,0.53163093,1.1618391,-0.99867827,-0.051397208,0.69334286,0,0
-0.99867827,-0.051397208,0.69334286,-1.8127422,-0.9975114,-0.0705055,0.3828836,0,0
-0.9975114,-0.0705055,0.3828836,0.94450676,-0.9955713,-0.09400904,0.4716805,0,0
-0.9955713,-0.09400904,0.4716805,0.99029076,-0.9926117,-0.12133423,0.5497173,0,0
-0.9926117,-0.12133423,0.5497173,0.29814205,-0.9892434,-0.14627908,0.50343794,0,0
-0.9892434,-0.14627908,0.50343794,0.4649154,-0.9855883,-0.16916178,0.46346596,0,0
-0.9855883,-0.16916178,0.46346596,-1.4914309,-0.9846178,-0.17472172,0.11287999,0,0
-0.9846178,-0.17472172,0.11287999,1.6218399,-0.9825889,-0.18579301,0.22511469,0,0
-0.9825889,-0.18579301,0.22511469,1.3743701,-0.97977245,-0.20011485,0.29192543,0,0
-0.97977245,-0.20011485,0.29192543,1.648397,-0.97569406,-0.21913719,0.38909885,0,0
-0.97569406,-0.21913719,0.38909885,-1.2487004,-0.97528213,-0.22096334,0.037440903,0,0
-0.97528213,-0.22096334,0.037440903,-1.3168869,-0.9787522,-0.20504667,-0.32581463,0,0
-0.9787522,-0.20504667,-0.32581463,1.0205489,-0.9819692,-0.18904108,-0.3265173,0,0
-0.9819692,-0.18904108,-0.3265173,0.48285058,-0.9855184,-0.16956869,-0.39587054,0,0
-0.9855184,-0.16956869,-0.39587054,1.4608716,-0.9879812,-0.15457393,-0.3039163,0,0
-0.9879812,-0.15457393,-0.3039163,-1.2672837,-0.9922351,-0.1243763,-0.6099393,0,0
-0.9922351,-0.1243763,-0.6099393,0.23489718,-0.99583507,-0.09117308,-0.6679869,0,0
-0.99583507,-0.09117308,-0.6679869,0.94707936,-0.9981043,-0.061545707,-0.59430486,0,0
-0.9981043,-0.061545707,-0.59430486,1.1882449,-0.99926,-0.038463768,-0.4622274,0,0
-0.99926,-0.038463768,-0.4622274,-1.6591849,-0.9999989,-0.0014756107,-0.739953,0,0
-0.9999989,-0.0014756107,-0.739953,0.72232264,-0.9995452,0.030155381,-0.6327113,0,0
-0.9995452,0.030155381,-0.6327113,-0.8944738,-0.99773127,0.067322284,-0.7442658,0,0
-0.99773127,0.067322284,-0.7442658,1.3893179,-0.99580383,0.09151384,-0.48537642,0,0
-0.99580383,0.09151384,-0.48537642,-0.49874306,-0.99325407,0.115958236,-0.4915525,0,0
-0.99325407,0.115958236,-0.4915525,-1.155345,-0.98948944,0.1446052,-0.57788557,0,0
-0.98948944,0.1446052,-0.57788557,1.7458378,-0.9879355,0.15486595,-0.207556,0,0
-0.9879355,0.15486595,-0.207556,-0.38902658,-0.98674816,0.16225922,-0.14976051,0,0
-0.98674816,0.16225922,-0.14976051,-0.4018879,-0.98602176,0.16661656,-0.088349275,0,0
-0.98602176,0.16661656,-0.088349275,0.6356294,-0.9870996,0.16010733,0.13195755,0,0
-0.9870996,0.16010733,0.13195755,-1.6176188,-0.9871747,0.1596436,0.009395223,0,0
-0.9871747,0.1596436,0.009395223,-0.77154285,-0.98728144,0.15898234,0.013396499,0,0
-0.98728144,0.15898234,0.013396499,-1.5338551,-0.98649514,0.16379072,-0.09744501,0,0
-0.98649514,0.16379072,-0.09744501,1.1638814,-0.98808354,0.15391871,0.19998023,0,0
-0.98808354,0.15391871,0.19998023,-0.982372,-0.98934203,0.14561033,0.16806348,0,0
-0.98934203,0.14561033,0.16806348,-0.6299699,-0.9906314,0.136563,0.18277574,0,0
-0.9906314,0.136563,0.18277574,-0.79303294,-0.9917323,0.12832409,0.16624305,0,0
-0.9917323,0.12832409,0.16624305,-1.9998276,-0.99149,0.13018277,-0.03748803,0,0
-0.99149,0.13018277,-0.03748803,0.32771328,-0.99218667,0.124762066,0.109306045,0,0
-0.99218667,0.124762066,0.109306045,-0.111848846,-0.9933046,0.115524486,0.18610026,0,0
-0.9933046,0.115524486,0.18610026,1.6054101,-0.99594325,0.08998337,0.51355517,0,0
-0.99594325,0.08998337,0.51355517,-0.11416417,-0.99808425,0.061869804,0.56391805,0,0
-0.99808425,0.061869804,0.56391805,-0.15051909,-0.9994712,0.032516483,0.5877425,0,0
-0.9994712,0.032516483,0.5877425,0.18236044,-0.9999998,0.0005480195,0.639484,0,0
-0.9999998,0.0005480195,0.639484,-1.0800315,-0.9997275,-0.023344371,0.47789025,0,0
-0.9997275,-0.023344371,0.47789025,-1.6840662,-0.999431,-0.033728696,0.20777205,0,0
-0.999431,-0.033728696,0.20777205,-1.7848971,-0.9995657,-0.029467877,-0.08525904,0,0
-0.9995657,-0.029467877,-0.08525904,0.15244086,-0.9996813,-0.02524477,-0.084493816,0,0
-0.9996813,-0.02524477,-0.084493816,-1.0630423,-0.99992675,-0.01210297,-0.26288375,0,0
-0.99992675,-0.01210297,-0.26288375,-1.4900508,-0.9999197,0.012669825,-0.4954686,0,0
-0.9999197,0.012669825,-0.4954686,-0.829913,-0.9990673,0.043179393,-0.6104532,0,0
-0.9990673,0.043179393,-0.6104532,-0.68312645,-0.99702007,0.07714298,-0.6805376,0,0
-0.99702007,0.07714298,-0.6805376,-1.1567079,-0.9931599,0.11676208,-0.79618657,0,0
-0.9931599,0.11676208,-0.79618657,-0.992853,-0.9872422,0.15922558,-0.85754293,0,0
-0.9872422,0.15922558,-0.85754293,1.5746591,-0.9829358,0.1839489,-0.5019249,0,0
-0.9829358,0.1839489,-0.5019249,1.2312723,-0.9812475,0.19275206,-0.17927234,0,0
-0.9812475,0.19275206,-0.17927234,-0.996862,-0.97943026,0.2017829,-0.1842376,0,0
-0.97943026,0.2017829,-0.1842376,-1.7343503,-0.9763686,0.21611196,-0.29305297,0,0
-0.9763686,0.21611196,-0.29305297,-0.55307543,-0.9740011,0.22654314,-0.21393031,0,0
-0.9740011,0.22654314,-0.21393031,0.6698467,-0.97463673,0.22379293,0.05645405,0,0
-0.97463673,0.22379293,0.05645405,1.5442356,-0.9794848,0.20151821,0.45593408,0,0
-0.9794848,0.20151821,0.45593408,1.0821654,-0.9865105,0.16369773,0.76939756,0,0
-0.9865105,0.16369773,0.76939756,-1.7483578,-0.99117625,0.13255069,0.6299172,0,0
-0.99117625,0.13255069,0.6299172,-1.1729503,-0.994464,0.10507822,0.55338764,0,0
-0.994464,0.10507822,0.55338764,0.60760987,-0.99761313,0.06905068,0.72333777,0,0
-0.99761313,0.06905068,0.72333777,1.1577579,-0.9997653,0.021664495,0.9487895,0,0
-0.9997653,0.021664495,0.9487895,-1.8254651,-0.99991685,-0.012894357,0.6912181,0,0
-0.99991685,-0.012894357,0.6912181,-0.88697195,-0.9991873,-0.040308867,0.54850155,0,0
-0.9991873,-0.040308867,0.54850155,1.0827719,-0.997237,-0.07428558,0.6806857,0,0
-0.997237,-0.07428558,0.6806857,-1.9119005,-0.9958384,-0.09113676,0.3381864,0,0
-0.9958384,-0.09113676,0.3381864,0.086712174,-0.99445,-0.10521036,0.28284067,0,0
-0.99445,-0.10521036,0.28284067,-0.38385063,-0.9936535,-0.11248463,0.1463553,0,0
-0.9936535,-0.11248463,0.1463553,-1.9249346,-0.9948649,-0.10121217,-0.22674836,0,0
-0.9948649,-0.10121217,-0.22674836,0.35067192,-0.9960525,-0.08876596,-0.2500567,0,0
-0.9960525,-0.08876596,-0.2500567,1.0590123,-0.9967218,-0.08090545,-0.15777932,0,0
-0.9967218,-0.08090545,-0.15777932,-0.3048326,-0.9977035,-0.06773291,-0.2641833,0,0
-0.9977035,-0.06773291,-0.2641833,0.67176217,-0.9983717,-0.057042893,-0.21421866,0,0
-0.9983717,-0.057042893,-0.21421866,-0.92098874,-0.9993038,-0.037307758,-0.39514914,0,0
-0.9993038,-0.037307758,-0.39514914,1.7987585,-0.9995605,-0.029646264,-0.15331618,0,0
-0.9995605,-0.029646264,-0.15331618,-0.64199835,-0.9998711,-0.016057387,-0.27185065,0,0
-0.9998711,-0.016057387,-0.27185065,0.83024186,-0.9999673,-0.008090119,-0.1593574,0,0
-0.9999673,-0.008090119,-0.1593574,0.4897219,-0.9999939,-0.0034918652,-0.0919667,0,0
-0.9999939,-0.0034918652,-0.0919667,-0.13953175,-0.9999974,0.002283894,-0.115515366,0,0
-0.9999974,0.002283894,-0.115515366,-0.6553441,-0.9999169,0.012888742,-0.21210407,0,0
-0.9999169,0.012888742,-0.21210407,0.68528605,-0.9998403,0.017870378,-0.0996446,0,0
-0.9998403,0.017870378,-0.0996446,-1.2657164,-0.99949837,0.031670995,-0.2760993,0,0
-0.99949837,0.031670995,-0.2760993,0.3974461,-0.99914676,0.041300997,-0.19272912,0,0
-0.99914676,0.041300997,-0.19272912,-0.5834595,-0.9985544,0.053750448,-0.2492723,0,0
-0.9985544,0.053750448,-0.2492723,1.4930247,-0.9985944,0.053001806,0.014994247,0,0
-0.9985944,0.053001806,0.014994247,1.8763229,-0.9993442,0.036209032,0.33619404,0,0
-0.9993442,0.036209032,0.33619404,-1.0760189,-0.9996589,0.026116582,0.20194797,0,0
-0.9996589,0.026116582,0.20194797,1.7960681,-0.99999875,0.0015722702,0.4909456,0,0
-0.99999875,0.0015722702,0.4909456,-1.9736174,-0.99996614,-0.008231746,0.1960822,0,0
-0.99996614,-0.008231746,0.1960822,1.0014331,-0.99968153,-0.025235329,0.34012336,0,0
-0.99968153,-0.025235329,0.34012336,-1.1540252,-0.99946725,-0.032636866,0.14809309,0,0
-0.99946725,-0.032636866,0.14809309,0.8244416,-0.9989874,-0.044991553,0.24728169,0,0
-0.9989874,-0.044991553,0.24728169,0.62250507,-0.9981793,-0.060315803,0.30691376,0,0
-0.9981793,-0.060315803,0.30691376,-1.91171,-0.9982542,-0.05906406,-0.025079582,0,0
-0.9982542,-0.05906406,-0.025079582,1.0364186,-0.9979907,-0.063360244,0.086085156,0,0
-0.9979907,-0.063360244,0.086085156,0.26529485,-0.99773484,-0.06726983,0.0783592,0,0
-0.99773484,-0.06726983,0.0783592,1.6983128,-0.9966845,-0.08136332,0.28265375,0,0
-0.9966845,-0.08136332,0.28265375,-0.9732746,-0.99636966,-0.0851322,0.07564006,0,0
-0.99636966,-0.0851322,0.07564006,-1.8258538,-0.9973997,-0.072068475,-0.26208717,0,0
-0.9973997,-0.072068475,-0.26208717,0.24630089,-0.99830854,-0.058138534,-0.27919337,0,0
-0.99830854,-0.058138534,-0.27919337,-1.794515,-0.9995918,-0.028568722,-0.59197456,0,0
-0.9995918,-0.028568722,-0.59197456,-1.2728999,-0.9999322,0.011643929,-0.8043361,0,0
-0.9999322,0.011643929,-0.8043361,0.14068647,-0.99873173,0.050347906,-0.77450013,0,0
-0.99873173,0.050347906,-0.77450013,-1.9224719,-0.9948407,0.10144987,-1.02511,0,0
-0.9948407,0.10144987,-1.02511,-0.08279379,-0.9888163,0.14913832,-0.96144164,0,0
-0.9888163,0.14913832,-0.96144164,-0.15065862,-0.9813745,0.19210447,-0.8721867,0,0
-0.9813745,0.19210447,-0.8721867,0.7264164,-0.9749582,0.22238828,-0.6191459,0,0
-0.9749582,0.22238828,-0.6191459,-1.874497,-0.9661479,0.25798872,-0.73352927,0,0
-0.9661479,0.25798872,-0.73352927,1.7014829,-0.9623761,0.2717208,-0.28481528,0,0
-0.9623761,0.2717208,-0.28481528,1.8691549,-0.96503663,0.26211503,0.19934855,0,0
-0.96503663,0.26211503,0.19934855,1.0582092,-0.9719339,0.235254,0.5546662,0,0
-0.9719339,0.235254,0.5546662,1.5003178,-0.9820661,0.18853697,0.9561544,0,0
-0.9820661,0.18853697,0.9561544,-0.22570783,-0.99070007,0.13606377,1.0637009,0,0
-0.99070007,0.13606377,1.0637009,0.58653045,-0.997278,0.07373374,1.2537283,0,0
-0.997278,0.07373374,1.2537283,1.3717825,-0.9999981,-0.0019390816,1.514796,0,0
-0.9999981,-0.0019390816,1.514796,0.06927824,-0.99694973,-0.07804631,1.5237334,0,0
-0.99694973,-0.07804631,1.5237334,-1.81547,-0.99052477,-0.13733426,1.1928782,0,0
-0.99052477,-0.13733426,1.1928782,0.8208137,-0.98037934,-0.19712023,1.2129996,0,0
-0.98037934,-0.19712023,1.2129996,1.7722626,-0.96510047,-0.26187992,1.3309988,0,0
-0.96510047,-0.26187992,1.3309988,0.6902021,-0.94705015,-0.32108557,1.2381191,0,0
-0.94705015,-0.32108557,1.2381191,-0.38569298,-0.93092895,-0.36520043,0.93945104,0,0
-0.93092895,-0.36520043,0.93945104,-1.5584538,-0.92282826,-0.3852117,0.43178263,0,0
-0.92282826,-0.3852117,0.43178263,1.9730055,-0.91415477,-0.40536535,0.43882468,0,0
-0.91415477,-0.40536535,0.43882468,-1.1547091,-0.9149315,-0.4036092,-0.038405687,0,0
-0.9149315,-0.4036092,-0.038405687,-1.1604686,-0.92502344,-0.37991002,-0.51518285,0,0
-0.92502344,-0.37991002,-0.51518285,-0.12027382,-0.9397865,-0.34176207,-0.8181565,0,0
-0.9397865,-0.34176207,-0.8181565,-1.3885587,-0.9597591,-0.28082454,-1.2827618,0,0
-0.9597591,-0.28082454,-1.2827618,1.4200716,-0.97575873,-0.21884893,-1.2803695,0,0
-0.97575873,-0.21884893,-1.2803695,1.3116028,-0.98750514,-0.15758672,-1.2477658,0,0
-0.98750514,-0.15758672,-1.2477658,1.2278708,-0.9950879,-0.098995194,-1.1817752,0,0
-0.9950879,-0.098995194,-1.1817752,-1.7195661,-0.9997248,-0.023457626,-1.5139564,0,0
-0.9997248,-0.023457626,-1.5139564,-1.5040393,-0.9979272,0.0643535,-1.7571555,0,0
-0.9979272,0.0643535,-1.7571555,-0.535014,-0.9881876,0.15324885,-1.7891426,0,0
-0.9881876,0.15324885,-1.7891426,-0.7205521,-0.97062784,0.24058603,-1.7822888,0,0
-0.97062784,0.24058603,-1.7822888,-0.96080774,-0.94595546,0.32429662,-1.7459704,0,0
-0.94595546,0.32429662,-1.7459704,1.6474462,-0.92374533,0.3830073,-1.255631,0,0
-0.92374533,0.3830073,-1.255631,1.1999036,-0.90793365,0.41911387,-0.78839,0,0
-0.90793365,0.41911387,-0.78839,-1.5927871,-0.89241916,0.45120734,-0.71297264,0,0
-0.89241916,0.45120734,-0.71297264,1.175056,-0.8879014,0.46003374,-0.19830874,0,0
-0.8879014,0.46003374,-0.19830874,-0.26727757,-0.89034134,0.4552936,0.10662494,0,0
-0.89034134,0.4552936,0.10662494,-1.4998285,-0.8953651,0.4453328,0.22312088,0,0
-0.8953651,0.4453328,0.22312088,-1.2297957,-0.90350693,0.42857352,0.37265113,0,0
-0.90350693,0.42857352,0.37265113,-1.0812114,-0.914584,0.40439606,0.5318995,0,0
-0.914584,0.40439606,0.5318995,0.20075013,-0.93121904,0.36446005,0.8653091,0,0
-0.93121904,0.36446005,0.8653091,1.5429502,-0.95398253,0.2998621,1.3700967,0,0
-0.95398253,0.2998621,1.3700967,-0.5173445,-0.97396684,0.22669064,1.5173916,0,0
-0.97396684,0.22669064,1.5173916,0.6308664,-0.990275,0.13912378,1.7820395,0,0
-0.990275,0.13912378,1.7820395,0.92046005,-0.9992646,0.038344566,2.0244513,0,0
-0.9992646,0.038344566,2.0244513,-1.3022587,-0.9985131,-0.054512545,1.8578709,0,0
-0.9985131,-0.054512545,1.8578709,-0.48873323,-0.989974,-0.14124945,1.7436765,0,0
-0.989974,-0.14124945,1.7436765,-1.9134977,-0.97818506,-0.20773527,1.3507148,0,0
-0.97818506,-0.20773527,1.3507148,-0.92946005,-0.96586514,-0.25904554,1.0554943,0,0
-0.96586514,-0.25904554,1.0554943,-1.5700154,-0.95728946,-0.2891313,0.6257079,0,0
-0.95728946,-0.2891313,0.6257079,0.4655394,-0.9500957,-0.31195858,0.47869033,0,0
-0.9500957,-0.31195858,0.47869033,-0.6774997,-0.9478394,-0.3187483,0.14309645,0,0
-0.9478394,-0.3187483,0.14309645,0.94066495,-0.9471176,-0.32088652,0.045134977,0,0
-0.9471176,-0.32088652,0.045134977,1.9203832,-0.945623,-0.32526478,0.092527576,0,0
-0.945623,-0.32526478,0.092527576,0.8433953,-0.9460274,-0.32408667,-0.02491172,0,0
-0.9460274,-0.32408667,-0.02491172,-1.991371,-0.95482916,-0.29715532,-0.5666824,0,0
-0.95482916,-0.29715532,-0.5666824,-0.8367209,-0.9674209,-0.25317344,-0.915057,0,0
-0.9674209,-0.25317344,-0.915057,-1.5882416,-0.98223007,-0.18768086,-1.3431734,0,0
-0.98223007,-0.18768086,-1.3431734,-1.5619669,-0.9947116,-0.10270762,-1.718229,0,0
-0.9947116,-0.10270762,-1.718229,1.3386743,-0.99973166,-0.023164054,-1.5944586,0,0
-0.99973166,-0.023164054,-1.5944586,-1.8383064,-0.99746543,0.07115258,-1.8875775,0,0
-0.99746543,0.07115258,-1.8875775,1.8808038,-0.9889471,0.14826868,-1.5520926,0,0
-0.9889471,0.14826868,-1.5520926,0.430681,-0.9764115,0.21591792,-1.3762889,0,0
-0.9764115,0.21591792,-1.3762889,1.7575642,-0.9650486,0.26207104,-0.95071584,0,0
-0.9650486,0.26207104,-0.95071584,-1.0973482,-0.9519956,0.3061116,-0.91876477,0,0
-0.9519956,0.3061116,-0.91876477,0.69032156,-0.94262534,0.33385238,-0.58563286,0,0
-0.94262534,0.33385238,-0.58563286,-1.6292208,-0.9325554,0.3610269,-0.5796267,0,0
-0.9325554,0.3610269,-0.5796267,-1.6011796,-0.9222945,0.38648787,-0.54903346,0,0
-0.9222945,0.38648787,-0.54903346,-0.21979585,-0.91655093,0.399918,-0.29213694,0,0
-0.91655093,0.399918,-0.29213694,-1.8977087,-0.91092736,0.41256684,-0.27685475,0,0
-0.91092736,0.41256684,-0.27685475,-1.0896354,-0.90820813,0.41851884,-0.13087492,0,0
-0.90820813,0.41851884,-0.13087492,-0.62532467,-0.910066,0.41446337,0.0892155,0,0
-0.910066,0.41446337,0.0892155,1.8763883,-0.9236582,0.3832173,0.6815213,0,0
-0.9236582,0.3832173,0.6815213,0.7430743,-0.9430021,0.33278674,1.0803953,0,0
-0.9430021,0.33278674,1.0803953,-1.8718427,-0.9591549,0.2828813,1.049209,0,0
-0.9591549,0.2828813,1.049209,0.75956535,-0.97632515,0.21630819,1.3753048,0,0
-0.97632515,0.21630819,1.3753048,-1.3585148,-0.9885694,0.1507665,1.3337587,0,0
-0.9885694,0.1507665,1.3337587,-0.0075028813,-0.99687654,0.078975864,1.4457082,0,0
-0.99687654,0.078975864,1.4457082,-1.0167402,-0.9999346,0.0114364885,1.352429,0,0
-0.9999346,0.0114364885,1.352429,1.7166315,-0.99758667,-0.069432415,1.6185012,0,0
-0.99758667,-0.069432415,1.6185012,0.0262046,-0.9890671,-0.14746642,1.5703576,0,0
-0.9890671,-0.14746642,1.5703576,0.329375,-0.97513556,-0.2216092,1.509164,0,0
-0.97513556,-0.2216092,1.509164,0.79231995,-0.956349,-0.292227,1.4618051,0,0
-0.956349,-0.292227,1.4618051,1.7094953,-0.9317811,-0.3630206,1.4990591,0,0
-0.9317811,-0.3630206,1.4990591,1.6457137,-0.9025288,-0.4306295,1.4736507,0,0
-0.9025288,-0.4306295,1.4736507,-0.86210835,-0.8793703,-0.4761385,1.0213623,0,0
-0.8793703,-0.4761385,1.0213623,0.33632982,-0.8617975,-0.50725245,0.714708,0,0
-0.8617975,-0.50725245,0.714708,1.0292237,-0.84914804,-0.52815497,0.48865214,0,0
-0.84914804,-0.52815497,0.48865214,0.11330913,-0.8462428,-0.53279746,0.1095323,0,0
-0.8462428,-0.53279746,0.1095323,0.55255526,-0.8517166,-0.5240027,-0.20718251,0,0
-0.8517166,-0.5240027,-0.20718251,-0.2696982,-0.86806166,-0.4964564,-0.64063925,0,0
-0.86806166,-0.4964564,-0.64063925,1.0662098,-0.88844085,-0.4589911,-0.8530501,0,1
-0.63197774,-0.77498657,0.34347114,-1.2353581,-0.6482289,-0.7614455,-0.4230725,1,0
-0.6482289,-0.7614455,-0.4230725,-1.9797677,-0.6960004,-0.71804136,-1.2911218,0,0
-0.6960004,-0.71804136,-1.2911218,-1.7442961,-0.7671441,-0.64147484,-2.0912971,0,0
-0.7671441,-0.64147484,-2.0912971,0.47303534,-0.8411734,-0.54076546,-2.5014482,0,0
-0.8411734,-0.54076546,-2.5014482,-0.15264226,-0.9111002,-0.41218495,-2.9299185,0,0
-0.9111002,-0.41218495,-2.9299185,-1.9508352,-0.9693398,-0.24572426,-3.5316825,0,0
-0.9693398,-0.24572426,-3.5316825,-1.4577425,-0.99867237,-0.05151213,-3.934637,0,0
-0.99867237,-0.05151213,-3.934637,-0.28672364,-0.98887855,0.14872524,-4.0162797,0,0
-0.98887855,0.14872524,-4.0162797,0.2474642,-0.9418643,0.3359935,-3.8676162,0,0
-0.9418643,0.3359935,-3.8676162,1.0852762,-0.87014425,0.49279708,-3.4528296,0,0
-0.87014425,0.49279708,-3.4528296,-0.22656836,-0.7830994,0.6218965,-3.117217,0,0
-0.7830994,0.6218965,-3.117217,1.0154907,-0.69950926,0.7146235,-2.498471,0,0
-0.69950926,0.7146235,-2.498471,0.6119621,-0.6297063,0.7768333,-1.8707092,0,0
-0.6297063,0.7768333,-1.8707092,-1.6563314,-0.56822604,0.8228725,-1.5365338,0,0
-0.56822604,0.8228725,-1.5365338,-0.2771461,-0.52804846,0.84921426,-0.9609514,0,0
-0.52804846,0.84921426,-0.9609514,0.3996256,-0.516789,0.8561128,-0.2640969,0,0
-0.516789,0.8561128,-0.2640969,1.4731528,-0.54219234,0.8402544,0.59896064,0,0
-0.54219234,0.8402544,0.59896064,1.9323682,-0.60438555,0.796692,1.5190066,0,0
-0.60438555,0.796692,1.5190066,-0.47556087,-0.68255574,0.73083353,2.0451915,0,0
-0.68255574,0.73083353,2.0451915,-0.3897766,-0.7694608,0.63869405,2.5348501,0,0
-0.7694608,0.63869405,2.5348501,0.36346003,-0.8580271,0.51360446,3.0683897,0,0
-0.8580271,0.51360446,3.0683897,1.0228838,-0.9362384,0.3513654,3.6070256,0,0
-0.9362384,0.3513654,3.6070256,-0.006494702,-0.9863278,0.16479516,3.8695755,0,0
-0.9863278,0.16479516,3.8695755,-1.5436443,-0.9997462,-0.022529032,3.7616253,0,0
-0.9997462,-0.022529032,3.7616253,1.8169888,-0.975151,-0.22154132,4.017277,0,0
-0.975151,-0.22154132,4.017277,0.8640912,-0.9120948,-0.40997943,3.9807343,0,0
-0.9120948,-0.40997943,3.9807343,1.7817547,-0.8141937,-0.5805933,3.9405131,0,0
-0.8141937,-0.5805933,3.9405131,0.42069894,-0.6982361,-0.7158675,3.568173,0,0
-0.6982361,-0.7158675,3.568173,-0.23142286,-0.5835575,-0.81207186,2.996559,0,0
-0.5835575,-0.81207186,2.996559,-0.62535214,-0.48679549,-0.87351596,2.2937021,0,0
-0.48679549,-0.87351596,2.2937021,1.6853468,-0.40213647,-0.91557974,1.8913672,0,0
-0.40213647,-0.91557974,1.8913672,0.5705868,-0.3422736,-0.93960035,1.2902704,0,0
-0.3422736,-0.93960035,1.2902704,1.900374,-0.30106023,-0.9536051,0.87062633,0,0
-0.30106023,-0.9536051,0.87062633,0.53929406,-0.28977183,-0.95709574,0.23631659,0,0
-0.28977183,-0.95709574,0.23631659,-1.5467488,-0.32372543,-0.9461511,-0.71351755,0,0
-0.32372543,-0.9461511,-0.71351755,-1.693627,-0.40183792,-0.9157108,-1.6771749,0,0
-0.40183792,-0.9157108,-1.6771749,0.9909613,-0.5005974,-0.8656802,-2.215314,0,0
-0.5005974,-0.8656802,-2.215314,-1.2177558,-0.6261851,-0.7796744,-3.0472374,0,0
-0.6261851,-0.7796744,-3.0472374,0.25536424,-0.7554463,-0.65521055,-3.5936885,0,0
-0.7554463,-0.65521055,-3.5936885,1.9090426,-0.86556226,-0.5008013,-3.7987401,0,0
-0.86556226,-0.5008013,-3.7987401,1.8172957,-0.94622463,-0.32351032,-3.9017467,0,0
-0.94622463,-0.32351032,-3.9017467,-0.20941299,-0.9927309,-0.12035491,-4.1757913,0,0
-0.9927309,-0.12035491,-4.1757913,-0.49273556,-0.9953618,0.096202,-4.3399677,0,0
-0.9953618,0.096202,-4.3399677,-0.38352704,-0.9515316,0.30755106,-4.3253455,0,0
