x1,x2,x3,x4,x5,x6,a1,a2,x11,x12,x13,x14,x15,x16,r,d
0.08864614,-0.177739335,-0.177739335,0.9993895047647299,-0.034937340570055056,0.49949363,0.0,1.0,0.08153657,-0.07994098,-0.07994098,0.9996886506262588,-0.024951990081954183,0.19600609,0.0,0.0
0.08153657,-0.07994098,-0.07994098,0.9996886506262588,-0.024951990081954183,0.19600609,0.0,1.0,0.07833893,0.017793942,0.017793942,0.9997787839238619,-0.021032907923629707,-0.104443274,0.0,0.0
0.07833893,0.017793942,0.017793942,0.9997787839238619,-0.021032907923629707,-0.104443274,1.0,0.0,0.07905068,-0.0796132,-0.0796132,0.999732667855524,-0.02312126342734372,0.18152985,0.0,0.0
0.07905068,-0.0796132,-0.0796132,0.999732667855524,-0.02312126342734372,0.18152985,0.0,1.0,0.075866155,0.018109329,0.018109329,0.9998100228125785,-0.019491492593215337,-0.11835703,0.0,0.0
0.075866155,0.018109329,0.018109329,0.9998100228125785,-0.019491492593215337,-0.11835703,1.0,0.0,0.07659053,-0.07930933,-0.07930933,0.9997610826215629,-0.02185812607156412,0.16811292,0.0,0.0
0.07659053,-0.07930933,-0.07930933,0.9997610826215629,-0.02185812607156412,0.16811292,0.0,1.0,0.073418155,0.018404631,0.018404631,0.9998289241086908,-0.018496554156320174,-0.1313852,0.0,0.0
0.073418155,0.018404631,0.018404631,0.9998289241086908,-0.018496554156320174,-0.1313852,0.0,1.0,0.07415434,0.116095615,0.116095615,0.9997768688737364,-0.021123741738331828,-0.42984602,0.0,0.0
0.07415434,0.116095615,0.116095615,0.9997768688737364,-0.021123741738331828,-0.42984602,0.0,1.0,0.07879817,0.213802935,0.213802935,0.9995583269193729,-0.02971785803425586,-0.7291129,0.0,0.0
0.07879817,0.213802935,0.213802935,0.9995583269193729,-0.02971785803425586,-0.7291129,1.0,0.0,0.08735029,0.11645355,0.11645355,0.99901871643395,-0.044290001294455435,-0.44593084,0.0,0.0
0.08735029,0.11645355,0.11645355,0.99901871643395,-0.044290001294455435,-0.44593084,1.0,0.0,0.09200843,0.019219514,0.019219514,0.9985839845904837,-0.05319798604639623,-0.16753623,0.0,0.0
0.09200843,0.019219514,0.019219514,0.9985839845904837,-0.05319798604639623,-0.16753623,1.0,0.0,0.09277721,-0.07794114,-0.07794114,0.9984001274340694,-0.05654366047254168,0.10789279,0.0,0.0
0.09277721,-0.07794114,-0.07794114,0.9984001274340694,-0.05654366047254168,0.10789279,1.0,0.0,0.089659564,-0.1750749,-0.1750749,0.9985198158620355,-0.05438912879286274,0.38220403,0.0,0.0
0.089659564,-0.1750749,-0.1750749,0.9985198158620355,-0.05438912879286274,0.38220403,0.0,1.0,0.08265656,-0.07714957,-0.07714957,0.998906394072333,-0.046754848747580735,0.07287247,0.0,0.0
0.08265656,-0.07714957,-0.07714957,0.998906394072333,-0.046754848747580735,0.07287247,0.0,1.0,0.079570584,0.020730529,0.020730529,0.9989734759839495,-0.04529894348155926,-0.23419262,0.0,0.0
0.079570584,0.020730529,0.020730529,0.9989734759839495,-0.04529894348155926,-0.23419262,1.0,0.0,0.080399804,-0.07649257,-0.07649257,0.9987503452581559,-0.04997747339266413,0.04385937,0.0,0.0
0.080399804,-0.07649257,-0.07649257,0.9987503452581559,-0.04997747339266413,0.04385937,1.0,0.0,0.0773401,-0.1736779,-0.1736779,0.9987938008402795,-0.04910135846418357,0.32035765,0.0,0.0
0.0773401,-0.1736779,-0.1736779,0.9987938008402795,-0.04910135846418357,0.32035765,0.0,1.0,0.07039298,-0.07578498,-0.07578498,0.9990878974994557,-0.042700972706918944,0.012597336,0.0,0.0
0.07039298,-0.07578498,-0.07578498,0.9990878974994557,-0.042700972706918944,0.012597336,0.0,1.0,0.067361586,0.02206885,0.02206885,0.999098624129167,-0.0424492551548983,-0.2932505,0.0,0.0
0.067361586,0.02206885,0.02206885,0.999098624129167,-0.0424492551548983,-0.2932505,1.0,0.0,0.06824434,-0.07517697,-0.07517697,0.9988324765832377,-0.048308215891251914,-0.014256092,0.0,0.0
0.06824434,-0.07517697,-0.07517697,0.9988324765832377,-0.048308215891251914,-0.014256092,1.0,0.0,0.06523726,-0.17237535,-0.17237535,0.9988186623942515,-0.048593000040728224,0.26279598,0.0,0.0
0.06523726,-0.17237535,-0.17237535,0.9988186623942515,-0.048593000040728224,0.26279598,1.0,0.0,0.05834225,-0.26957312,-0.26957312,0.9990602660970708,-0.04334264304412275,0.53975856,0.0,0.0
0.05834225,-0.26957312,-0.26957312,0.9990602660970708,-0.04334264304412275,0.53975856,1.0,0.0,0.04755932,-0.3668164,-0.3668164,0.9994699356507385,-0.032555302645018325,0.81847143,0.0,0.0
0.04755932,-0.3668164,-0.3668164,0.9994699356507385,-0.032555302645018325,0.81847143,1.0,0.0,0.032886665,-0.46414715,-0.46414715,0.9998689184875653,-0.0161909185195424,1.1007377,0.0,0.0
0.032886665,-0.46414715,-0.46414715,0.9998689184875653,-0.0161909185195424,1.1007377,1.0,0.0,0.0143207805,-0.56159975,-0.56159975,0.9999830456438795,0.005823094090839839,1.388297,0.0,0.0
0.0143207805,-0.56159975,-0.56159975,0.9999830456438795,0.005823094090839839,1.388297,0.0,1.0,-0.008143209,-0.464075265,-0.464075265,0.9994359403913975,0.03358274935086445,1.0974406,0.0,0.0
-0.008143209,-0.464075265,-0.464075265,0.9994359403913975,0.03358274935086445,1.0974406,0.0,1.0,-0.02670622,-0.366743265,-0.366743265,0.9984581685350654,0.05550932971674946,0.81548256,0.0,0.0
-0.02670622,-0.366743265,-0.366743265,0.9984581685350654,0.05550932971674946,0.81548256,1.0,0.0,-0.04137595,-0.4646616,-0.4646616,0.9974200763146529,0.07178573231828216,1.1251044,0.0,0.0
-0.04137595,-0.4646616,-0.4646616,0.9974200763146529,0.07178573231828216,1.1251044,1.0,0.0,-0.059962414,-0.56265475,-0.56265475,0.9955523758838791,0.09420969627359693,1.4394304,0.0,0.0
-0.059962414,-0.56265475,-0.56265475,0.9955523758838791,0.09420969627359693,1.4394304,1.0,0.0,-0.08246861,-0.66072935,-0.66072935,0.9924280644307881,0.1228272646042374,1.7600431,0.0,0.0
-0.08246861,-0.66072935,-0.66072935,0.9924280644307881,0.1228272646042374,1.7600431,1.0,0.0,-0.108897775,-0.7588705,-0.7588705,0.9874905363401439,0.1576782820766859,2.0883484,0.0,0.0
-0.108897775,-0.7588705,-0.7588705,0.9874905363401439,0.1576782820766859,2.0883484,0.0,1.0,-0.1392526,-0.6622663,-0.6622663,0.9800455034475407,0.19877326573826898,1.8485188,0.0,0.0
-0.1392526,-0.6622663,-0.6622663,0.9800455034475407,0.19877326573826898,1.8485188,0.0,1.0,-0.16574325,-0.5660491,-0.5660491,0.9720287629926979,0.23486184005684194,1.6240664,0.0,1.0
0.008919479,0.0010079788,0.0010079788,0.9997375083562526,0.0229110101399243,0.029696325,1.0,0.0,0.008959798,-0.096713475,-0.096713475,0.9997237245846994,0.023504776163496298,0.32951957,1.0,0.0
0.008959798,-0.096713475,-0.096713475,0.9997237245846994,0.023504776163496298,0.32951957,0.0,1.0,0.005091259,0.0006763045,0.0006763045,0.9995471094923387,0.03009278826414545,0.044341356,0.0,0.0
0.005091259,0.0006763045,0.0006763045,0.9995471094923387,0.03009278826414545,0.044341356,1.0,0.0,0.005118311,-0.09709385,-0.09709385,0.999520029314772,0.030979202678526878,0.34636626,0.0,0.0
0.005118311,-0.09709385,-0.09709385,0.999520029314772,0.030979202678526878,0.34636626,0.0,1.0,0.001234557,0.000240063165,0.000240063165,0.9992814456845128,0.03790240507764673,0.06361256,0.0,0.0
0.001234557,0.000240063165,0.000240063165,0.9992814456845128,0.03790240507764673,0.06361256,0.0,1.0,0.0012441595,0.097519295,0.097519295,0.9992324156342726,0.0391737098791581,-0.21687213,0.0,0.0
0.0012441595,0.097519295,0.097519295,0.9992324156342726,0.0391737098791581,-0.21687213,1.0,0.0,0.0051449314,-0.00031048515,-0.00031048515,0.9993929292948054,0.0348392433262863,0.087909006,0.0,0.0
0.0051449314,-0.00031048515,-0.00031048515,0.9993929292948054,0.0348392433262863,0.087909006,1.0,0.0,0.0051325117,-0.098112315,-0.098112315,0.9993301310057611,0.036596301233983615,0.39137912,0.0,0.0
0.0051325117,-0.098112315,-0.098112315,0.9993301310057611,0.036596301233983615,0.39137912,0.0,1.0,0.0012080193,-0.00082038525,-0.00082038525,0.9990130586291895,0.044417436760257646,0.11045816,0.0,0.0
0.0012080193,-0.00082038525,-0.00082038525,0.9990130586291895,0.044417436760257646,0.11045816,1.0,0.0,0.001175204,-0.09868516,-0.09868516,0.9989124954666566,0.04662431126115249,0.41682145,0.0,0.0
0.001175204,-0.09868516,-0.09868516,0.9989124954666566,0.04662431126115249,0.41682145,1.0,0.0,-0.0027722025,-0.196560575,-0.196560575,0.9984891097284615,0.05494995681221577,0.72383595,0.0,0.0
-0.0027722025,-0.196560575,-0.196560575,0.9984891097284615,0.05494995681221577,0.72383595,1.0,0.0,-0.010634626,-0.2944793,-0.2944793,0.9975890150920736,0.069398537215322,1.0333036,0.0,0.0
-0.010634626,-0.2944793,-0.2944793,0.9975890150920736,0.069398537215322,1.0333036,0.0,1.0,-0.022413798,-0.197412835,-0.197412835,0.9959419008160126,0.08999850109300517,0.7632094,0.0,0.0
-0.022413798,-0.197412835,-0.197412835,0.9959419008160126,0.08999850109300517,0.7632094,0.0,1.0,-0.030310312,-0.10052645,-0.10052645,0.9944521777313613,0.10518966776900147,0.5001893,0.0,0.0
-0.030310312,-0.10052645,-0.10052645,0.9944521777313613,0.10518966776900147,0.5001893,0.0,1.0,-0.03433137,-0.003781066,-0.003781066,0.9933501399303784,0.1151325301567624,0.24248911,0.0,0.0
-0.03433137,-0.003781066,-0.003781066,0.9933501399303784,0.1151325301567624,0.24248911,1.0,0.0,-0.034482613,-0.102063505,-0.102063505,0.992780093440243,0.11994868097975266,0.5692247,0.0,0.0
-0.034482613,-0.102063505,-0.102063505,0.992780093440243,0.11994868097975266,0.5692247,1.0,0.0,-0.03856515,-0.20035596,-0.20035596,0.9913502323283696,0.1312429688116191,0.89723796,0.0,0.0
-0.03856515,-0.20035596,-0.20035596,0.9913502323283696,0.1312429688116191,0.89723796,1.0,0.0,-0.04657939,-0.298674435,-0.298674435,0.9888356234088368,0.1490104354656312,1.2282276,0.0,0.0
-0.04657939,-0.298674435,-0.298674435,0.9888356234088368,0.1490104354656312,1.2282276,0.0,1.0,-0.05852637,-0.202217115,-0.202217115,0.9848772937911071,0.17325332947653646,0.98589534,0.0,0.0
-0.05852637,-0.202217115,-0.202217115,0.9848772937911071,0.17325332947653646,0.98589534,1.0,0.0,-0.06661505,-0.3007032,-0.3007032,0.9812698715617836,0.19263810413602173,1.327822,0.0,0.0
-0.06661505,-0.3007032,-0.3007032,0.9812698715617836,0.19263810413602173,1.327822,0.0,1.0,-0.07864318,-0.204593,-0.204593,0.9758086911554573,0.21862616098141896,1.1015275,0.0,1.0
-0.0043307133,-0.0185605585,-0.0185605585,0.9998186242351237,-0.019045173472153964,0.029849442,0.0,1.0,-0.0050731357,0.07913436,0.07913436,0.9998298158279074,-0.01844828939313432,-0.26878142,1.0,0.0
-0.0050731357,0.07913436,0.07913436,0.9998298158279074,-0.01844828939313432,-0.26878142,1.0,0.0,-0.0019077612,-0.018292576,-0.018292576,0.9997161989224074,-0.023822712107012638,0.01802583,0.0,0.0
-0.0019077612,-0.018292576,-0.018292576,0.9997161989224074,-0.023822712107012638,0.01802583,1.0,0.0,-0.0026394643,-0.115678735,-0.115678735,0.9997247224471122,-0.023462295881784265,0.30309752,0.0,0.0
-0.0026394643,-0.115678735,-0.115678735,0.9997247224471122,-0.023462295881784265,0.30309752,1.0,0.0,-0.0072666137,-0.21306865,-0.21306865,0.9998485803531525,-0.017401619631099142,0.5882889,0.0,0.0
-0.0072666137,-0.21306865,-0.21306865,0.9998485803531525,-0.017401619631099142,0.5882889,0.0,1.0,-0.01578936,-0.115388005,-0.115388005,0.9999841137330648,-0.0056366906511528874,0.2901753,0.0,0.0
-0.01578936,-0.115388005,-0.115388005,0.9999841137330648,-0.0056366906511528874,0.2901753,0.0,1.0,-0.020404879,-0.01778707,-0.01778707,0.9999999860913886,0.00016678495922675093,-0.004280063,0.0,0.0
-0.020404879,-0.01778707,-0.01778707,0.9999999860913886,0.00016678495922675093,-0.004280063,0.0,1.0,-0.021116363,0.07977271,0.07977271,0.9999999967046034,8.118369991082251e-05,-0.29691038,0.0,0.0
-0.021116363,0.07977271,0.07977271,0.9999999967046034,8.118369991082251e-05,-0.29691038,0.0,1.0,-0.017925454,0.1773331,0.1773331,0.9999828476874798,-0.005856989912796443,-0.58956766,0.0,0.0
-0.017925454,0.1773331,0.1773331,0.9999828476874798,-0.005856989912796443,-0.58956766,0.0,1.0,-0.010832129,0.27493483,0.27493483,0.9998442714366984,-0.017647460871690317,-0.8840898,0.0,0.0
-0.010832129,0.27493483,0.27493483,0.9998442714366984,-0.017647460871690317,-0.8840898,1.0,0.0,0.00016526421,0.17749588,0.17749588,0.9993759543541929,-0.035322823480662825,-0.5970068,0.0,0.0
0.00016526421,0.17749588,0.17749588,0.9993759543541929,-0.035322823480662825,-0.5970068,1.0,0.0,0.0072651,0.080190785,0.080190785,0.9988829669187046,-0.04725270785559272,-0.3156586,0.0,0.0
0.0072651,0.080190785,0.080190785,0.9988829669187046,-0.04725270785559272,-0.3156586,0.0,1.0,0.010472731,0.17807193,0.17807193,0.9985647487913459,-0.05355784229481508,-0.62286633,0.0,0.0
0.010472731,0.17807193,0.17807193,0.9985647487913459,-0.05355784229481508,-0.62286633,1.0,0.0,0.017595608,0.080904705,0.080904705,0.9978200981633236,-0.06599281552817131,-0.34752905,0.0,0.0
0.017595608,0.080904705,0.080904705,0.9978200981633236,-0.06599281552817131,-0.34752905,0.0,1.0,0.020831797,0.17890276,0.17890276,0.9973373112765236,-0.07292659004584455,-0.6602842,0.0,0.0
0.020831797,0.17890276,0.17890276,0.9973373112765236,-0.07292659004584455,-0.6602842,1.0,0.0,0.027987907,0.08188557,0.08188557,0.9962873321559588,-0.08609036987702061,-0.39144802,0.0,0.0
0.027987907,0.08188557,0.08188557,0.9962873321559588,-0.08609036987702061,-0.39144802,1.0,0.0,0.03126333,-0.0150142545,-0.0150142545,0.9955828076682639,-0.0938875554872773,-0.1271384,0.0,0.0
0.03126333,-0.0150142545,-0.0150142545,0.9955828076682639,-0.0938875554872773,-0.1271384,1.0,0.0,0.030662758,-0.11184325,-0.11184325,0.9953408558724209,-0.09641877737845814,0.1344625,0.0,0.0
0.030662758,-0.11184325,-0.11184325,0.9953408558724209,-0.09641877737845814,0.1344625,0.0,1.0,0.02618903,-0.0136617385,-0.0136617385,0.995596550573953,-0.09374171155492203,-0.18705682,0.0,0.0
0.02618903,-0.0136617385,-0.0136617385,0.995596550573953,-0.09374171155492203,-0.18705682,1.0,0.0,0.025642559,-0.11049282,-0.11049282,0.99523888328476,-0.09746571293590295,0.07459717,0.0,0.0
0.025642559,-0.11049282,-0.11049282,0.99523888328476,-0.09746571293590295,0.07459717,0.0,1.0,0.021222847,-0.012304781,-0.012304781,0.9953831885831449,-0.09598076831350866,-0.2472194,0.0,0.0
0.021222847,-0.012304781,-0.012304781,0.9953831885831449,-0.09598076831350866,-0.2472194,0.0,1.0,0.020730656,0.085872235,0.085872235,0.9948964581368605,-0.10090112777729615,-0.568609,0.0,0.0
0.020730656,0.085872235,0.085872235,0.9948964581368605,-0.10090112777729615,-0.568609,1.0,0.0,0.024165545,-0.0109127175,-0.0109127175,0.993684684548266,-0.11220850098906533,-0.30940092,0.0,0.0
0.024165545,-0.0109127175,-0.0109127175,0.993684684548266,-0.11220850098906533,-0.30940092,0.0,1.0,0.023729036,0.087352025,0.087352025,0.992971315707939,-0.11835525413451059,-0.63532275,0.0,0.0
0.023729036,0.087352025,0.087352025,0.992971315707939,-0.11835525413451059,-0.63532275,1.0,0.0,0.027223118,-0.009290469,-0.009290469,0.9913873212936773,-0.1309625105827888,-0.38222948,0.0,0.0
0.027223118,-0.009290469,-0.009290469,0.9913873212936773,-0.1309625105827888,-0.38222948,1.0,0.0,0.026851498,-0.105808645,-0.105808645,0.9903572082704414,-0.13853735967881625,-0.13367179,0.0,0.0
0.026851498,-0.105808645,-0.105808645,0.9903572082704414,-0.13853735967881625,-0.13367179,1.0,0.0,0.022619152,-0.20225155,-0.20225155,0.9899832996258823,-0.14118451211747923,0.11213703,0.0,0.0
0.022619152,-0.20225155,-0.20225155,0.9899832996258823,-0.14118451211747923,0.11213703,1.0,0.0,0.01452909,-0.2986705,-0.2986705,0.9902974497642487,-0.13896388376274388,0.35698825,0.0,0.0
0.01452909,-0.2986705,-0.2986705,0.9902974497642487,-0.13896388376274388,0.35698825,0.0,1.0,0.0025822702,-0.200270415,-0.200270415,0.9912643707526418,-0.13188990589263833,0.023796758,0.0,0.0
0.0025822702,-0.200270415,-0.200270415,0.9912643707526418,-0.13188990589263833,0.023796758,0.0,1.0,-0.005428546,-0.101897195,-0.101897195,0.9913270288478543,-0.13141811852132704,-0.30752048,0.0,0.0
-0.005428546,-0.101897195,-0.101897195,0.9913270288478543,-0.13141811852132704,-0.30752048,0.0,1.0,-0.009504434,-0.00353239335,-0.00353239335,0.9905000089594707,-0.13751266214894042,-0.63869244,0.0,0.0
-0.009504434,-0.00353239335,-0.00353239335,0.9905000089594707,-0.13751266214894042,-0.63869244,1.0,0.0,-0.009645729,-0.100010545,-0.100010545,0.9886626826509952,-0.15015358781373647,-0.39243636,0.0,0.0
-0.009645729,-0.100010545,-0.100010545,0.9886626826509952,-0.15015358781373647,-0.39243636,1.0,0.0,-0.013646151,-0.19635935,-0.19635935,0.9874537262814354,-0.15790863957652276,-0.1508121,0.0,0.0
-0.013646151,-0.19635935,-0.19635935,0.9874537262814354,-0.15790863957652276,-0.1508121,1.0,0.0,-0.021500524,-0.29262832,-0.29262832,0.9869729448712674,-0.16088631418532204,0.087946214,0.0,0.0
-0.021500524,-0.29262832,-0.29262832,0.9869729448712674,-0.16088631418532204,0.087946214,0.0,1.0,-0.03320566,-0.194115875,-0.194115875,0.9872544041332564,-0.15915005975333124,-0.25104168,0.0,0.0
-0.03320566,-0.194115875,-0.194115875,0.9872544041332564,-0.15915005975333124,-0.25104168,1.0,0.0,-0.040970292,-0.29037665,-0.29037665,0.9864429000463909,-0.1641048596113657,-0.012730126,0.0,0.0
-0.040970292,-0.29037665,-0.29037665,0.9864429000463909,-0.1641048596113657,-0.012730126,1.0,0.0,-0.05258536,-0.3865873,-0.3865873,0.9864010869783989,-0.16435600265227057,0.22374184,0.0,0.0
-0.05258536,-0.3865873,-0.3865873,0.9864010869783989,-0.16435600265227057,0.22374184,0.0,1.0,-0.06804885,-0.28806255,-0.28806255,0.987126673812981,-0.1599403946691411,-0.11613358,0.0,0.0
-0.06804885,-0.28806255,-0.28806255,0.987126673812981,-0.1599403946691411,-0.11613358,0.0,1.0,-0.07957135,-0.18955487,-0.18955487,0.9867525227182289,-0.16223273069640184,-0.4548747,0.0,0.0
-0.07957135,-0.18955487,-0.18955487,0.9867525227182289,-0.16223273069640184,-0.4548747,1.0,0.0,-0.08715355,-0.28579895,-0.28579895,0.9852357987604876,-0.17120286458112774,-0.21766382,0.0,0.0
-0.08715355,-0.28579895,-0.28579895,0.9852357987604876,-0.17120286458112774,-0.21766382,1.0,0.0,-0.0985855,-0.38194815,-0.38194815,0.9844811697431743,-0.17549024594293336,0.016191434,0.0,0.0
-0.0985855,-0.38194815,-0.38194815,0.9844811697431743,-0.17549024594293336,0.016191434,1.0,0.0,-0.11386343,-0.47805372,-0.47805372,0.9845379488810029,-0.1751714223644594,0.24843967,0.0,0.0
-0.11386343,-0.47805372,-0.47805372,0.9845379488810029,-0.1751714223644594,0.24843967,1.0,0.0,-0.13298558,-0.5741675,-0.5741675,0.9853961817695351,-0.17027731779077676,0.4808222,0.0,0.0
-0.13298558,-0.5741675,-0.5741675,0.9853961817695351,-0.17027731779077676,0.4808222,0.0,1.0,-0.15595227,-0.47563155,-0.47563155,0.9869880573925898,-0.16079357749736745,0.13946997,0.0,0.0
-0.15595227,-0.47563155,-0.47563155,0.9869880573925898,-0.16079357749736745,0.13946997,0.0,1.0,-0.17497754,-0.3771205,-0.3771205,0.9874327330832898,-0.15803986090750835,-0.19949116,0.0,0.0
-0.17497754,-0.3771205,-0.3771205,0.9874327330832898,-0.15803986090750835,-0.19949116,0.0,1.0,-0.19006236,-0.27862358,-0.27862358,0.98679432486402,-0.16197827143219878,-0.5377321,0.0,0.0
-0.19006236,-0.27862358,-0.27862358,0.98679432486402,-0.16197827143219878,-0.5377321,0.0,1.0,-0.20120731,-0.180128365,-0.180128365,0.9849952735562495,-0.17258131727347917,-0.87693727,0.0,0.0
-0.20120731,-0.180128365,-0.180128365,0.9849952735562495,-0.17258131727347917,-0.87693727,0.0,1.0,-0.20841244,-0.08162783,-0.08162783,0.9818170740509092,-0.18982948428026536,-1.2187438,0.0,0.0
-0.20841244,-0.08162783,-0.08162783,0.9818170740509092,-0.18982948428026536,-1.2187438,0.0,1.0,-0.21167755,0.016872354,0.016872354,0.9768988120657337,-0.21370238881341086,-1.5646812,0.0,1.0
-0.034331262,0.021362154,0.021362154,0.9989127527243985,-0.04661879926129272,-0.027532108,1.0,0.0,-0.033476774,-0.07584945,-0.07584945,0.9988869312070362,-0.04716883148637062,0.2500797,1.0,0.0
-0.033476774,-0.07584945,-0.07584945,0.9988869312070362,-0.04716883148637062,0.2500797,1.0,0.0,-0.036510754,-0.17305818,-0.17305818,0.999110355460626,-0.04217223744765615,0.5275137,0.0,0.0
-0.036510754,-0.17305818,-0.17305818,0.999110355460626,-0.04217223744765615,0.5275137,0.0,1.0,-0.04343308,-0.07521353,-0.07521353,0.9994996716910729,-0.03162919994937412,0.2218422,0.0,0.0
-0.04343308,-0.07521353,-0.07521353,0.9994996716910729,-0.03162919994937412,0.2218422,0.0,1.0,-0.046441622,0.0225662215,0.0225662215,0.9996301672322884,-0.027194278058943616,-0.08064927,0.0,0.0
-0.046441622,0.0225662215,0.0225662215,0.9996301672322884,-0.027194278058943616,-0.08064927,0.0,1.0,-0.045538973,0.12031675,0.12031675,0.9995850028809847,-0.02880663144870865,-0.38178754,0.0,0.0
-0.045538973,0.12031675,0.12031675,0.9995850028809847,-0.02880663144870865,-0.38178754,0.0,1.0,-0.040726304,0.21807623,0.21807623,0.9993359047194736,-0.036438297689533224,-0.6834134,0.0,0.0
-0.040726304,0.21807623,0.21807623,0.9993359047194736,-0.036438297689533224,-0.6834134,0.0,1.0,-0.032003254,0.3158805,0.3158805,0.9987445244705294,-0.050093660678135234,-0.98734426,0.0,0.0
-0.032003254,0.3158805,0.3158805,0.9987445244705294,-0.050093660678135234,-0.98734426,0.0,1.0,-0.019368034,0.41375845,0.41375845,0.9975606760946558,-0.06980470979506503,-1.295337,0.0,0.0
-0.019368034,0.41375845,0.41375845,0.9975606760946558,-0.06980470979506503,-1.295337,0.0,1.0,-0.002817696,0.5117267,0.5117267,0.9954177240130299,-0.09562193639913182,-1.6090473,0.0,0.0
-0.002817696,0.5117267,0.5117267,0.9954177240130299,-0.09562193639913182,-1.6090473,0.0,1.0,0.017651372,0.60978385,0.60978385,0.9918256608069378,-0.1276003862254385,-1.9299836,0.0,0.0
0.017651372,0.60978385,0.60978385,0.9918256608069378,-0.1276003862254385,-1.9299836,0.0,1.0,0.042042725,0.70790355,0.70790355,0.9861627650746356,-0.16577997701878544,-2.2594512,0.0,0.0
0.042042725,0.70790355,0.70790355,0.9861627650746356,-0.16577997701878544,-2.2594512,0.0,1.0,0.070358865,0.8060267,0.8060267,0.9776671554753138,-0.2101593041119248,-2.5984867,0.0,1.0
