x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, x11, x12, a1, a2, a3, a4, y1, y2, y3, y4, y5, y6, y7, y8, y9, y10, y11, y12, r, d
-0.2068660752691561,-0.10599629903257693,0.18555491489065162,0.604430598316755,-1.0296765102639571,-0.6328262513188873,-1.6070203647914751,1.415686277452459,-3.8918148074296672,4.591655020281609,-2.561341231313335,-0.2277994950690453,0.4417576,0.6936782,-0.0427622013575803,0.5102526161985985,-0.1645065785298354,-0.23793582445471972,0.35948647809417134,0.49303785777575737,-1.0182528492730956,-0.5653752964284894,-0.944039947633005,0.7424726902315133,-2.7801630344948016,4.151730590328285,-3.007285515648514,0.7799243212656871,0,0
-0.1645065785298354,-0.23793582445471972,0.35948647809417134,0.49303785777575737,-1.0182528492730956,-0.5653752964284894,-0.944039947633005,0.7424726902315133,-2.7801630344948016,4.151730590328285,-3.007285515648514,0.7799243212656871,0.9294719,-0.542654,-0.1559753771376126,0.24304205812894786,-0.16550192989973073,-0.28715429381229934,0.47544266861520323,0.395276196664287,-0.9859595371944457,-0.12102721562236103,0.5070031618401383,-0.7221110147146926,0.14652720707984712,1.8227565271406303,-1.954668389414068,0.8031069225363356,0,0
-0.16550192989973073,-0.28715429381229934,0.47544266861520323,0.395276196664287,-0.9859595371944457,-0.12102721562236103,0.5070031618401383,-0.7221110147146926,0.14652720707984712,1.8227565271406303,-1.954668389414068,0.8031069225363356,0.6755009,-0.10667701,0.0923553495671543,-0.7927111362069001,-0.21097945693899714,-0.2469626821480436,0.5167191051348022,0.34395192562627824,-0.9801879540318943,0.1419171576244585,1.288848685533022,-1.5184196593479962,1.803665828645518,0.2807906243596505,-0.630364522107276,-0.5126002946259824,0,0
-0.21097945693899714,-0.2469626821480436,0.5167191051348022,0.34395192562627824,-0.9801879540318943,0.1419171576244585,1.288848685533022,-1.5184196593479962,1.803665828645518,0.2807906243596505,-0.630364522107276,-0.5126002946259824,-0.40846673,-0.7691399,0.7950779817281646,-0.8542754547651588,-0.26464086222504885,-0.16906026839519167,0.4875389117316847,0.3709465997549791,-1.0383528828772746,0.174278946201796,1.094692314990335,-1.1866259460884871,2.109544890393803,-1.7079911908041139,1.9146815147136822,-2.3157951627457667,0,0
-0.26464086222504885,-0.16906026839519167,0.4875389117316847,0.3709465997549791,-1.0383528828772746,0.174278946201796,1.094692314990335,-1.1866259460884871,2.109544890393803,-1.7079911908041139,1.9146815147136822,-2.3157951627457667,-0.09029162,-0.029719662,0.3935262744822769,0.12125672032778456,-0.30742970124429253,-0.08957705949905123,0.4159935210586991,0.4515655731094487,-1.1256867544148532,0.12225304847779377,0.9011317000983176,-0.960183070750643,1.8730310473176648,-1.864640595783598,2.1091116517980844,-2.0560613726168073,0,0
-0.30742970124429253,-0.08957705949905123,0.4159935210586991,0.4515655731094487,-1.1256867544148532,0.12225304847779377,0.9011317000983176,-0.960183070750643,1.8730310473176648,-1.864640595783598,2.1091116517980844,-2.0560613726168073,0.60463065,0.15774551,-0.2056942734873148,0.37986431743671867,-0.3569138225594675,0.00021371761261242475,0.34266113073912907,0.522571987772104,-1.1925049248785744,0.3339754268801208,1.354435171261681,-1.4893185241878395,2.584474821894232,-1.8071314793726772,1.468969656317564,-1.3157237292608621,0,0
-0.3569138225594675,0.00021371761261242475,0.34266113073912907,0.522571987772104,-1.1925049248785744,0.3339754268801208,1.354435171261681,-1.4893185241878395,2.584474821894232,-1.8071314793726772,1.468969656317564,-1.3157237292608621,-0.9727164,0.28153887,0.8555141321482167,0.1408186700781291,-0.3848825873957128,0.05225930515103888,0.29177253614056786,0.582769326494498,-1.2434421888981146,-0.24900421938098696,-0.04046400670011441,0.04444193886811548,0.08640142816173357,-0.7585351762731383,1.5442626888981021,-1.243017586295517,0,0
-0.3848825873957128,0.05225930515103888,0.29177253614056786,0.582769326494498,-1.2434421888981146,-0.24900421938098696,-0.04046400670011441,0.04444193886811548,0.08640142816173357,-0.7585351762731383,1.5442626888981021,-1.243017586295517,0.6376685,0.25775787,-0.6559605265914124,0.04570819116857017,-0.3971462390352175,0.07214284956879172,0.2688162420683029,0.625652915164384,-1.2847932429625342,0.009280498625231365,0.5408524317122732,-0.6480705478601987,0.8973258492963474,-0.40005732784938397,0.6240339403033635,-0.8433341428815617,0,0
-0.3971462390352175,0.07214284956879172,0.2688162420683029,0.625652915164384,-1.2847932429625342,0.009280498625231365,0.5408524317122732,-0.6480705478601987,0.8973258492963474,-0.40005732784938397,0.6240339403033635,-0.8433341428815617,-0.6256201,-0.3999673,-0.1863973584433051,0.5980214191557962,-0.40855652774192525,0.08536830599522477,0.26363001023246047,0.6433759854043399,-1.3057709759744442,-0.1802456025878327,-0.08393711483620056,0.06799669162381741,-0.2222035620840706,0.1338018361375974,0.2689976713676614,-0.21459114370304264,0,0
-0.40855652774192525,0.08536830599522477,0.26363001023246047,0.6433759854043399,-1.3057709759744442,-0.1802456025878327,-0.08393711483620056,0.06799669162381741,-0.2222035620840706,0.1338018361375974,0.2689976713676614,-0.21459114370304264,-0.11457579,0.63561004,0.8486106322655571,0.0017004087011169844,-0.3977615417794156,0.061537514667406173,0.27528695796504354,0.6594160287266873,-1.3181281296024951,-0.3874617547021442,-0.4803309468290554,0.46552839874295604,-0.9562866528313034,0.4416844429590876,0.5294770080852929,-0.3976317204836417,0,0
-0.3977615417794156,0.061537514667406173,0.27528695796504354,0.6594160287266873,-1.3181281296024951,-0.3874617547021442,-0.4803309468290554,0.46552839874295604,-0.9562866528313034,0.4416844429590876,0.5294770080852929,-0.3976317204836417,0.05087714,-0.5146803,0.1479146323092983,0.6127610716709109,-0.38634467362655656,0.04176559368497738,0.2719393634748187,0.6910822415922416,-1.3257024875739587,-0.17006787250061428,-0.11568140742944746,0.11046876948668906,-0.04521460371400038,-0.5943750899630369,1.0443822623599692,0.016814930092335686,0,0
-0.38634467362655656,0.04176559368497738,0.2719393634748187,0.6910822415922416,-1.3257024875739587,-0.17006787250061428,-0.11568140742944746,0.11046876948668906,-0.04521460371400038,-0.5943750899630369,1.0443822623599692,0.016814930092335686,0.81685674,-0.21263152,0.0663760536980484,-0.8420681094269507,-0.406808414095782,0.08692008736214595,0.21485418383589042,0.7508031368391254,-1.3415930554748483,0.22547107355878845,1.0320921917058286,-1.0961863323941587,2.2349604700832804,-2.205617119596371,1.8934591535647043,-0.7713281081440418,0,0
-0.406808414095782,0.08692008736214595,0.21485418383589042,0.7508031368391254,-1.3415930554748483,0.22547107355878845,1.0320921917058286,-1.0961863323941587,2.2349604700832804,-2.205617119596371,1.8934591535647043,-0.7713281081440418,-0.3376577,-0.25687397,0.9162999829386776,-0.8192092818724359,-0.44131277011530845,0.16926610041000711,0.11434882292645479,0.846221405160777,-1.3874605959770479,-0.06356550267545699,0.7048678848471749,-0.6341326050151386,1.8684250953026116,-2.7598417183176958,2.8040458314677323,-1.4768068881913459,0,0
-0.44131277011530845,0.16926610041000711,0.11434882292645479,0.846221405160777,-1.3874605959770479,-0.06356550267545699,0.7048678848471749,-0.6341326050151386,1.8684250953026116,-2.7598417183176958,2.8040458314677323,-1.4768068881913459,0.3068986,-0.87079734,-0.6690931188142064,0.2654202889603865,-0.4789007270276292,0.2682482129392712,-0.01018448235500087,0.9523355543292009,-1.4325763865529242,0.16820182424848906,1.2839642316362152,-1.2003846162968752,2.999176788969436,-3.4206129782636694,2.489721385153972,-0.7810047212277702,0,0
-0.4789007270276292,0.2682482129392712,-0.01018448235500087,0.9523355543292009,-1.4325763865529242,0.16820182424848906,1.2839642316362152,-1.2003846162968752,2.999176788969436,-3.4206129782636694,2.489721385153972,-0.7810047212277702,-0.76380384,0.8749732,-0.4449776493401352,0.5250457301537623,-0.49662437743418614,0.32072941136280303,-0.08335604462836954,1.0172348089602952,-1.4550962631776263,-0.28907395376352385,-0.16434619060396888,0.2414038202289286,-0.21681663586020583,-0.3936254942316023,0.8703969289656202,-0.39723841442720575,0,0
-0.49662437743418614,0.32072941136280303,-0.08335604462836954,1.0172348089602952,-1.4550962631776263,-0.28907395376352385,-0.16434619060396888,0.2414038202289286,-0.21681663586020583,-0.3936254942316023,0.8703969289656202,-0.39723841442720575,-0.68493587,0.91938204,-0.9067638848791022,-0.8139544809778705,-0.46167879831749103,0.2520070878454207,-0.035615546832273366,1.019720356476812,-1.486201756770149,-0.7037530886048201,-1.4228422129356373,1.4734792719808045,-3.1481725918093946,2.7239911677181388,-0.7553299308199751,-1.1114619853469903,0,0
-0.46167879831749103,0.2520070878454207,-0.035615546832273366,1.019720356476812,-1.486201756770149,-0.7037530886048201,-1.4228422129356373,1.4734792719808045,-3.1481725918093946,2.7239911677181388,-0.7553299308199751,-1.1114619853469903,0.621754,0.62817115,-0.9437757442913924,-0.7186154152872328,-0.41719947331574614,0.1408446068953933,0.08542015399914221,0.9692886282876362,-1.5347583271484366,-0.5001228952899617,-0.8550331081019922,0.7761109397115639,-2.43087731183911,3.3040503244753,-1.7555019707548967,-1.2808891045194895,0,0
-0.41719947331574614,0.1408446068953933,0.08542015399914221,0.9692886282876362,-1.5347583271484366,-0.5001228952899617,-0.8550331081019922,0.7761109397115639,-2.43087731183911,3.3040503244753,-1.7555019707548967,-1.2808891045194895,-0.74984425,0.21328744,-0.6869845255154228,0.1312382765376694,-0.3674590015686327,0.009425118469183862,0.24367945499257362,0.8786494385551554,-1.5733736944789687,-0.8525921962378534,-1.6262875454091954,1.6451426306161843,-4.006116367955598,4.507852786027051,-2.765054020815724,-0.6135456249084014,0,0
-0.3674590015686327,0.009425118469183862,0.24367945499257362,0.8786494385551554,-1.5733736944789687,-0.8525921962378534,-1.6262875454091954,1.6451426306161843,-4.006116367955598,4.507852786027051,-2.765054020815724,-0.6135456249084014,0.3409235,-0.58304274,-0.2428968106715612,-0.5411878672961261,-0.3242799468408864,-0.1009994642285946,0.3798524513853791,0.7875284168133004,-1.6004501448568278,-0.4831688350306854,-0.5505136674632842,0.5916452774127297,-1.6912076400055147,2.455370758847272,-1.8235127754651068,-0.7867386315311528,0,0
-0.3242799468408864,-0.1009994642285946,0.3798524513853791,0.7875284168133004,-1.6004501448568278,-0.4831688350306854,-0.5505136674632842,0.5916452774127297,-1.6912076400055147,2.455370758847272,-1.8235127754651068,-0.7867386315311528,-0.3183687,0.5162856,-0.7979240998026818,0.7718794982795845,-0.2890893125832812,-0.19694050362423668,0.5116353859443629,0.6817932631451538,-1.607175768513881,-0.7281527329710283,-1.0584121345694308,1.1151652131359857,-2.975854104440361,4.009655449397077,-3.418398861010861,0.47211594866142026,0,0
-0.2890893125832812,-0.19694050362423668,0.5116353859443629,0.6817932631451538,-1.607175768513881,-0.7281527329710283,-1.0584121345694308,1.1151652131359857,-2.975854104440361,4.009655449397077,-3.418398861010861,0.47211594866142026,-0.11140449,-0.5705722,-0.4409886566671888,-0.6277465673790552,-0.25215964623796155,-0.29334940077859417,0.6459288798070267,0.5597309697246924,-1.5945189751650222,-0.5862746579094906,-0.6427313339925294,0.7667052324154408,-1.9329150450478836,2.7933221386616256,-2.7176864642733953,0.14504914386443626,0,0
-0.25215964623796155,-0.29334940077859417,0.6459288798070267,0.5597309697246924,-1.5945189751650222,-0.5862746579094906,-0.6427313339925294,0.7667052324154408,-1.9329150450478836,2.7933221386616256,-2.7176864642733953,0.14504914386443626,0.40346104,0.0527808,0.6030301323806677,0.916727865090081,-0.23265216872965266,-0.3489242987739197,0.7366891467247298,0.4660051034478955,-1.5789635771046124,-0.3417858733970617,-0.18491114005241013,0.23457046852790253,-0.9087540691535003,1.8135680999468424,-2.0070921563449273,0.6133084004286513,0,0
-0.23265216872965266,-0.3489242987739197,0.7366891467247298,0.4660051034478955,-1.5789635771046124,-0.3417858733970617,-0.18491114005241013,0.23457046852790253,-0.9087540691535003,1.8135680999468424,-2.0070921563449273,0.6133084004286513,0.50945884,-0.30066416,-0.8610567482343254,0.42450257131864544,-0.2373923695615286,-0.36432316699787,0.8083536453550111,0.3705810639867516,-1.5421048743557197,-0.09718557115143436,0.4566699577023567,-0.46441997400006507,0.1349891624379868,1.7607262425829975,-2.7531432202395556,1.2363317245532148,0,0
-0.2373923695615286,-0.36432316699787,0.8083536453550111,0.3705810639867516,-1.5421048743557197,-0.09718557115143436,0.4566699577023567,-0.46441997400006507,0.1349891624379868,1.7607262425829975,-2.7531432202395556,1.2363317245532148,-0.31791246,0.26709545,0.2825927636676799,0.05127710904857552,-0.24687568763318926,-0.37149971950018895,0.8785398153238451,0.2677462035847326,-1.4918342566159168,-0.27602014528939056,0.0530746717356622,-0.01599232381903161,-0.48875629474014315,1.753742229076325,-2.3945619496618837,1.2727177575773905,0,0
-0.24687568763318926,-0.37149971950018895,0.8785398153238451,0.2677462035847326,-1.4918342566159168,-0.27602014528939056,0.0530746717356622,-0.01599232381903161,-0.48875629474014315,1.753742229076325,-2.3945619496618837,1.2727177575773905,-0.2799948,-0.82785815,-0.4426225851041188,0.3060559608471942,-0.24551366467133087,-0.3892340903983879,0.9413113008833244,0.17465915765192894,-1.4356785731399064,-0.21111684302367767,0.010489562817529507,0.08537535048388337,-0.40606565213353546,1.400140227461448,-2.2712229673052433,1.5352070088956398,0,0
-0.24551366467133087,-0.3892340903983879,0.9413113008833244,0.17465915765192894,-1.4356785731399064,-0.21111684302367767,0.010489562817529507,0.08537535048388337,-0.40606565213353546,1.400140227461448,-2.2712229673052433,1.5352070088956398,0.10564245,-0.6748354,-0.7224345366576053,-0.5457985831034127,-0.24937277632955482,-0.38975281989468324,0.9861386271294195,0.08814684602235667,-1.3830294315442415,-0.037129510811134685,0.38479669745405654,-0.27570158545699147,0.3720590635929453,0.8502958606534513,-2.058798702300247,1.0988120262088736,0,0
0.2484351174179202,-0.6524894177896409,0.4373589324959182,0.07208460369552577,-0.08147572271542539,0.2582523714230645,-0.712259454470848,0.931734426363954,-0.5969913683836153,-1.9205010941652652,0.06406949344492324,-0.09521800659512543,-0.851569,0.19223104,-0.4098302199268389,-0.43903573297515464,0.29642971191235673,-0.6999631452799773,0.3902271511365312,0.08550040283626749,-0.09116191345547149,0.1433088591643679,-1.1953860181795255,1.4635793567695043,-1.7771796268469633,-0.47968492719897643,0.3300062917292119,-0.37139301785819173,1,0
0.29642971191235673,-0.6999631452799773,0.3902271511365312,0.08550040283626749,-0.09116191345547149,0.1433088591643679,-1.1953860181795255,1.4635793567695043,-1.7771796268469633,-0.47968492719897643,0.3300062917292119,-0.37139301785819173,-0.27251068,-0.6111217,0.7833191524933483,-0.4610197796075002,0.3520786770070333,-0.7553082745082779,0.33537348215417595,0.15606759776447277,-0.1542881320314088,0.23226513235229063,-0.9603394298127703,1.2951680304247164,-0.962357478348436,-2.222494243037876,3.0312327934131353,-2.663063479852351,0,0
