x1,x2,a,x11,x12,r,d
-0.54245996,-0.008485828,2,-0.54980445,-0.007344444,0,0
-0.54980445,-0.007344444,0,-0.5579525,-0.008148104,0,0
-0.5579525,-0.008148104,2,-0.5648434,-0.006890907,0,0
-0.5648434,-0.006890907,2,-0.5704258,-0.0055823606,0,0
-0.5704258,-0.0055823606,1,-0.5756581,-0.005232312,0,0
-0.5756581,-0.005232312,2,-0.57950157,-0.0038434523,0,0
-0.57950157,-0.0038434523,2,-0.5819277,-0.0024261442,0,0
-0.5819277,-0.0024261442,0,-0.5849186,-0.0029909064,0,0
-0.5849186,-0.0029909064,1,-0.58745223,-0.0025335972,0,0
-0.58745223,-0.0025335972,0,-0.59050983,-0.00305762,0,0
-0.59050983,-0.00305762,0,-0.594069,-0.0035591505,0,0
-0.594069,-0.0035591505,0,-0.5981035,-0.0040345523,0,0
-0.5981035,-0.0040345523,1,-0.60158396,-0.0034804076,0,0
-0.60158396,-0.0034804076,0,-0.6054848,-0.00390084,0,0
-0.6054848,-0.00390084,0,-0.6097776,-0.0042928536,0,0
-0.6097776,-0.0042928536,1,-0.61343133,-0.0036536884,0,0
-0.61343133,-0.0036536884,0,-0.61741936,-0.0039880704,0,0
-0.61741936,-0.0039880704,0,-0.62171304,-0.0042936695,0,0
-0.62171304,-0.0042936695,2,-0.62428147,-0.002568392,0,0
-0.62428147,-0.002568392,0,-0.62710613,-0.0028247018,0,0
-0.62710613,-0.0028247018,1,-0.62916696,-0.0020608122,0,0
-0.62916696,-0.0020608122,0,-0.63144916,-0.0022822204,0,0
-0.63144916,-0.0022822204,0,-0.6339366,-0.0024873817,0,0
-0.6339366,-0.0024873817,2,-0.6346114,-0.0006748778,0,0
-0.6346114,-0.0006748778,2,-0.63346905,0.0011424113,0,0
-0.63346905,0.0011424113,2,-0.6305174,0.0029515983,0,0
-0.6305174,0.0029515983,2,-0.6257776,0.0047398084,0,0
-0.6257776,0.0047398084,0,-0.6212834,0.0044942047,0,0
-0.6212834,0.0044942047,1,-0.61606705,0.005216398,0,0
-0.61606705,0.005216398,2,-0.60916597,0.006901049,0,0
-0.60916597,0.006901049,0,-0.6026302,0.0065357783,0,0
-0.6026302,0.0065357783,1,-0.5955072,0.0071229762,0,0
-0.5955072,0.0071229762,1,-0.5878491,0.007658116,0,0
-0.5878491,0.007658116,0,-0.5807121,0.007137015,0,0
-0.5807121,0.007137015,0,-0.57414883,0.0065632723,0,0
-0.57414883,0.0065632723,2,-0.5662079,0.007940946,0,0
-0.5662079,0.007940946,0,-0.5589482,0.0072596446,0,0
-0.5589482,0.0072596446,0,-0.55242395,0.006524269,0,0
-0.55242395,0.006524269,1,-0.54568374,0.006740188,0,0
-0.54568374,0.006740188,2,-0.5377781,0.007905705,0,0
-0.5377781,0.007905705,0,-0.53076607,0.007012017,0,0
-0.53076607,0.007012017,0,-0.5247003,0.0060657677,0,0
-0.5247003,0.0060657677,2,-0.5176262,0.0070740287,0,0
-0.5176262,0.0070740287,1,-0.510597,0.007029237,0,0
-0.510597,0.007029237,0,-0.50466526,0.005931749,0,0
-0.50466526,0.005931749,2,-0.49787545,0.006789824,0,0
-0.49787545,0.006789824,1,-0.49127835,0.0065970905,0,0
-0.49127835,0.0065970905,0,-0.4859233,0.0053550666,0,0
-0.4859233,0.0053550666,0,-0.48185018,0.004073102,0,0
-0.48185018,0.004073102,1,-0.47808936,0.0037608054,0,0
-0.47808936,0.0037608054,1,-0.47466883,0.003420544,0,0
-0.47466883,0.003420544,0,-0.47261393,0.002054886,0,0
-0.47261393,0.002054886,1,-0.47093996,0.0016739891,0,0
-0.47093996,0.0016739891,1,-0.46965927,0.0012806886,0,0
-0.46965927,0.0012806886,1,-0.46878135,0.0008779055,0,0
-0.46878135,0.0008779055,2,-0.46731272,0.0014686255,0,0
-0.46731272,0.0014686255,2,-0.46526426,0.0020484836,0,0
-0.46526426,0.0020484836,0,-0.46465105,0.0006132044,0,0
-0.46465105,0.0006132044,1,-0.46447766,0.0001733972,0,0
-0.46447766,0.0001733972,2,-0.46374536,0.0007323099,0,0
-0.46374536,0.0007323099,2,-0.46245953,0.0012858175,0,0
-0.46245953,0.0012858175,0,-0.46262968,-0.00017016017,0,0
-0.46262968,-0.00017016017,0,-0.46425456,-0.0016248829,0,0
-0.46425456,-0.0016248829,1,-0.46632218,-0.0020676171,0,0
-0.46632218,-0.0020676171,0,-0.46981725,-0.0034950806,0,0
-0.46981725,-0.0034950806,0,-0.47471395,-0.0048966943,0,0
-0.47471395,-0.0048966943,1,-0.47997597,-0.0052620177,0,0
-0.47997597,-0.0052620177,2,-0.48456424,-0.0045882557,0,0
-0.48456424,-0.0045882557,0,-0.49044457,-0.005880346,0,0
-0.49044457,-0.005880346,2,-0.49557316,-0.0051285927,0,0
-0.49557316,-0.0051285927,0,-0.5019117,-0.006338537,0,0
-0.5019117,-0.006338537,2,-0.5074128,-0.005501075,0,0
-0.5074128,-0.005501075,2,-0.5120352,-0.0046224226,0,0
-0.5120352,-0.0046224226,1,-0.5167443,-0.004709132,0,0
-0.5167443,-0.004709132,1,-0.5215049,-0.004760537,0,0
-0.5215049,-0.004760537,1,-0.5262811,-0.004776241,0,0
-0.5262811,-0.004776241,0,-0.53203726,-0.0057561235,0,0
-0.53203726,-0.0057561235,0,-0.5387301,-0.0066928416,0,0
-0.5387301,-0.0066928416,0,-0.5463095,-0.007579396,0,0
-0.5463095,-0.007579396,2,-0.5527187,-0.0064091976,0,0
-0.5527187,-0.0064091976,0,-0.55990976,-0.007191076,0,0
-0.55990976,-0.007191076,0,-0.567829,-0.007919282,0,0
-0.567829,-0.007919282,1,-0.5754176,-0.0075885276,0,0
-0.5754176,-0.0075885276,1,-0.582619,-0.00720145,0,0
-0.582619,-0.00720145,2,-0.5883801,-0.0057611074,0,0
-0.5883801,-0.0057611074,1,-0.5936584,-0.0052783005,0,0
-0.5936584,-0.0052783005,2,-0.59741515,-0.0037567131,0,0
-0.59741515,-0.0037567131,2,-0.5996227,-0.0022076042,0,0
-0.5996227,-0.0022076042,0,-0.60226506,-0.002642355,0,0
-0.60226506,-0.002642355,2,-0.6033229,-0.001057819,0,0
-0.6033229,-0.001057819,0,-0.6047885,-0.0014655723,0,0
-0.6047885,-0.0014655723,1,-0.60565114,-0.0008626525,0,0
-0.60565114,-0.0008626525,2,-0.6049046,0.0007465442,0,0
-0.6049046,0.0007465442,0,-0.6045543,0.00035030907,0,0
-0.6045543,0.00035030907,0,-0.60460275,-4.8475926e-05,0,0
-0.60460275,-4.8475926e-05,1,-0.6040497,0.000553092,0,0
-0.6040497,0.000553092,1,-0.602899,0.0011506327,0,0
-0.602899,0.0011506327,0,-0.60215926,0.0007397903,0,0
-0.60215926,0.0007397903,0,-0.60183567,0.0003235543,0,0
-0.60183567,0.0003235543,1,-0.60093075,0.00090495846,0,0
-0.60093075,0.00090495846,2,-0.59845096,0.0024797593,0,0
-0.59845096,0.0024797593,2,-0.59441453,0.0040364447,0,0
-0.59441453,0.0040364447,0,-0.59085095,0.0035635766,0,0
-0.59085095,0.0035635766,1,-0.5867864,0.004064553,0,0
-0.5867864,0.004064553,2,-0.5812508,0.005535627,0,0
-0.5812508,0.005535627,2,-0.5742849,0.0069658644,0,0
-0.5742849,0.0069658644,2,-0.5659404,0.008344547,0,0
-0.5659404,0.008344547,0,-0.5582791,0.0076612555,0,0
-0.5582791,0.0076612555,2,-0.5493582,0.008920889,0,0
-0.5493582,0.008920889,2,-0.5392443,0.010113892,0,0
-0.5392443,0.010113892,1,-0.52901316,0.010231191,0,0
-0.52901316,0.010231191,2,-0.5177413,0.011271797,0,0
-0.5177413,0.011271797,1,-0.5065135,0.0112278685,0,0
-0.5065135,0.0112278685,2,-0.49441367,0.012099785,0,0
-0.49441367,0.012099785,1,-0.4825325,0.011881175,0,0
-0.4825325,0.011881175,2,-0.46995854,0.012573957,0,0
-0.46995854,0.012573957,2,-0.45678514,0.013173389,0,0
-0.45678514,0.013173389,0,-0.44510952,0.011675636,0,0
-0.44510952,0.011675636,2,-0.43301713,0.012092392,0,0
-0.43301713,0.012092392,1,-0.42159578,0.01142136,0,0
-0.42159578,0.01142136,0,-0.41192755,0.009668221,0,0
-0.41192755,0.009668221,1,-0.40308127,0.008846266,0,0
-0.40308127,0.008846266,1,-0.39511934,0.007961948,0,0
-0.39511934,0.007961948,2,-0.3870973,0.0080220355,0,0
-0.3870973,0.0080220355,1,-0.38007066,0.0070266486,0,0
-0.38007066,0.0070266486,2,-0.3730875,0.0069831437,0,0
-0.3730875,0.0069831437,2,-0.36619523,0.0068922783,0,0
-0.36619523,0.0068922783,2,-0.3594401,0.0067551383,0,0
-0.3594401,0.0067551383,0,-0.35486698,0.004573115,0,0
-0.35486698,0.004573115,1,-0.351506,0.003360982,0,0
-0.351506,0.003360982,0,-0.35037914,0.0011268646,0,0
-0.35037914,0.0011268646,0,-0.35149372,-0.0011145958,0,0
-0.35149372,-0.0011145958,1,-0.35384253,-0.0023487932,0,0
-0.35384253,-0.0023487932,0,-0.35841015,-0.004567641,0,0
-0.35841015,-0.004567641,1,-0.36416662,-0.0057564643,0,0
-0.36416662,-0.0057564643,0,-0.37207374,-0.007907134,0,0
-0.37207374,-0.007907134,2,-0.38007858,-0.008004835,0,0
-0.38007858,-0.008004835,2,-0.38812688,-0.008048285,0,0
-0.38812688,-0.008048285,2,-0.39616346,-0.008036584,0,0
-0.39616346,-0.008036584,0,-0.4061327,-0.009969236,0,0
-0.4061327,-0.009969236,1,-0.4169648,-0.01083211,0,0
-0.4169648,-0.01083211,0,-0.4295831,-0.012618294,0,0
-0.4295831,-0.012618294,1,-0.4428972,-0.0133141,0,0
-0.4428972,-0.0133141,2,-0.45581067,-0.012913466,0,0
-0.45581067,-0.012913466,0,-0.47022906,-0.01441838,0,0
-0.47022906,-0.01441838,0,-0.486046,-0.015816946,0,0
-0.486046,-0.015816946,1,-0.502144,-0.016097996,0,0
-0.502144,-0.016097996,0,-0.5194028,-0.017258795,0,0
-0.5194028,-0.017258795,1,-0.53669304,-0.017290264,0,0
-0.53669304,-0.017290264,2,-0.5528851,-0.016192082,0,0
-0.5528851,-0.016192082,1,-0.56885785,-0.015972717,0,0
-0.56885785,-0.015972717,1,-0.58449215,-0.015634317,0,0
-0.58449215,-0.015634317,2,-0.59867233,-0.014180152,0,0
-0.59867233,-0.014180152,0,-0.6132942,-0.014621848,0,0
-0.6132942,-0.014621848,2,-0.6262514,-0.012957222,0,0
-0.6262514,-0.012957222,0,-0.63945085,-0.013199439,0,0
-0.63945085,-0.013199439,2,-0.65079874,-0.0113479365,0,0
-0.65079874,-0.0113479365,2,-0.6602157,-0.009416922,0,0
-0.6602157,-0.009416922,2,-0.6676364,-0.0074207406,0,0
-0.6676364,-0.0074207406,1,-0.6740102,-0.0063737645,0,0
-0.6740102,-0.0063737645,1,-0.67929375,-0.005283573,0,0
-0.67929375,-0.005283573,2,-0.6824516,-0.0031578597,0,0
-0.6824516,-0.0031578597,0,-0.68546265,-0.00301105,0,0
-0.68546265,-0.00301105,2,-0.6863069,-0.00084422063,0,0
-0.6863069,-0.00084422063,1,-0.6859787,0.00032820468,0,0
-0.6859787,0.00032820468,0,-0.68548024,0.0004984553,0,0
-0.68548024,0.0004984553,0,-0.6848148,0.0006654011,0,0
-0.6848148,0.0006654011,1,-0.6829869,0.0018279311,0,0
-0.6829869,0.0018279311,1,-0.6800086,0.0029783067,0,0
-0.6800086,0.0029783067,2,-0.6748998,0.0051088044,0,0
-0.6748998,0.0051088044,1,-0.6686948,0.0062049963,0,0
-0.6686948,0.0062049963,2,-0.6604356,0.008259175,0,0
-0.6604356,0.008259175,1,-0.6511788,0.009256869,0,0
-0.6511788,0.009256869,2,-0.63998824,0.011190528,0,0
-0.63998824,0.011190528,2,-0.6269424,0.013045819,0,0
-0.6269424,0.013045819,0,-0.61413383,0.012808539,0,0
-0.61413383,0.012808539,1,-0.6006546,0.013479235,0,0
-0.6006546,0.013479235,0,-0.5876026,0.01305202,0,0
-0.5876026,0.01305202,2,-0.5730735,0.014529104,0,0
-0.5730735,0.014529104,0,-0.5591747,0.013898804,0,0
-0.5591747,0.013898804,0,-0.5460096,0.013165117,0,0
-0.5460096,0.013165117,1,-0.5326765,0.013333072,0,0
-0.5326765,0.013333072,0,-0.52027535,0.012401146,0,0
-0.52027535,0.012401146,0,-0.50889915,0.011376221,0,0
-0.50889915,0.011376221,1,-0.49763313,0.01126601,0,0
-0.49763313,0.01126601,1,-0.48656166,0.011071464,0,1
-0.4144124,0.0,0,-0.41621676,-0.0018043321,1,0
-0.41621676,-0.0018043321,0,-0.4198126,-0.0035958395,0,0
-0.4198126,-0.0035958395,2,-0.42317432,-0.00336172,0,0
-0.42317432,-0.00336172,0,-0.42827788,-0.005103561,0,0
-0.42827788,-0.005103561,1,-0.43408665,-0.005808764,0,0
-0.43408665,-0.005808764,2,-0.4395587,-0.0054720654,0,0
-0.4395587,-0.0054720654,0,-0.4466544,-0.00709571,0,0
-0.4466544,-0.00709571,0,-0.4553221,-0.008667681,0,0
-0.4553221,-0.008667681,2,-0.46349826,-0.008176183,0,0
-0.46349826,-0.008176183,2,-0.47112277,-0.0076244986,0,0
-0.47112277,-0.0076244986,1,-0.4791392,-0.008016445,0,0
-0.4791392,-0.008016445,0,-0.48848814,-0.009348904,0,0
-0.48848814,-0.009348904,1,-0.49809986,-0.009611747,0,0
-0.49809986,-0.009611747,0,-0.50890267,-0.010802803,0,0
-0.50890267,-0.010802803,2,-0.51881564,-0.009912987,0,0
-0.51881564,-0.009912987,1,-0.52876455,-0.00994886,0,0
-0.52876455,-0.00994886,1,-0.53867465,-0.009910118,0,0
-0.53867465,-0.009910118,2,-0.5474717,-0.008797088,0,0
-0.5474717,-0.008797088,2,-0.5550899,-0.0076181935,0,0
-0.5550899,-0.0076181935,1,-0.5624723,-0.007382361,0,0
-0.5624723,-0.007382361,0,-0.57056373,-0.00809147,0,0
-0.57056373,-0.00809147,1,-0.5783042,-0.007740397,0,0
-0.5783042,-0.007740397,0,-0.58663607,-0.008331946,0,0
-0.58663607,-0.008331946,1,-0.5944981,-0.007861979,0,0
-0.5944981,-0.007861979,1,-0.60183233,-0.0073342347,0,0
-0.60183233,-0.0073342347,0,-0.60958517,-0.0077528553,0,0
-0.60958517,-0.0077528553,2,-0.61570024,-0.006115086,0,0
-0.61570024,-0.006115086,1,-0.6211333,-0.0054330807,0,0
-0.6211333,-0.0054330807,1,-0.6258453,-0.004711965,0,0
-0.6258453,-0.004711965,1,-0.6298024,-0.0039570853,0,0
-0.6298024,-0.0039570853,2,-0.63197637,-0.002173966,0,0
-0.63197637,-0.002173966,2,-0.63235176,-0.00037537975,0,0
-0.63235176,-0.00037537975,0,-0.63292587,-0.000574126,0,0
-0.63292587,-0.000574126,0,-0.63369465,-0.00076879474,0,0
-0.63369465,-0.00076879474,1,-0.6336526,4.199307e-05,0,0
-0.6336526,4.199307e-05,0,-0.63380015,-0.00014751709,0,0
-0.63380015,-0.00014751709,1,-0.63313615,0.0006640193,0,0
-0.63313615,0.0006640193,1,-0.6316653,0.0014708437,0,0
-0.6316653,0.0014708437,0,-0.6303981,0.0012672191,0,0
-0.6303981,0.0012672191,0,-0.6293435,0.0010545797,0,0
-0.6293435,0.0010545797,0,-0.6285091,0.0008344297,0,0
-0.6285091,0.0008344297,0,-0.6279007,0.00060833123,0,0
-0.6279007,0.00060833123,2,-0.62552285,0.002377893,0,0
-0.62552285,0.002377893,0,-0.6233924,0.0021304672,0,0
-0.6233924,0.0021304672,1,-0.6205246,0.002867789,0,0
-0.6205246,0.002867789,1,-0.6169401,0.0035845318,0,0
-0.6169401,0.0035845318,0,-0.61366457,0.0032754783,0,0
-0.61366457,0.0032754783,0,-0.6107218,0.0029427826,0,0
-0.6107218,0.0029427826,0,-0.608133,0.002588791,0,0
-0.608133,0.002588791,2,-0.603917,0.0042160237,0,0
-0.603917,0.0042160237,1,-0.5991044,0.004812598,0,0
-0.5991044,0.004812598,0,-0.5947303,0.00437406,0,0
-0.5947303,0.00437406,2,-0.58882684,0.005903507,0,0
-0.58882684,0.005903507,0,-0.5834372,0.005389601,0,0
-0.5834372,0.005389601,1,-0.57760125,0.005835983,0,0
-0.57760125,0.005835983,0,-0.572362,0.005239232,0,0
-0.572362,0.005239232,0,-0.5677584,0.004603653,0,0
-0.5677584,0.004603653,2,-0.5618245,0.005933882,0,0
-0.5618245,0.005933882,0,-0.5566045,0.005219947,0,0
-0.5566045,0.005219947,0,-0.55213743,0.004467086,0,0
-0.55213743,0.004467086,0,-0.54845655,0.0036808646,0,0
-0.54845655,0.0036808646,0,-0.54558945,0.0028671252,0,0
-0.54558945,0.0028671252,1,-0.54255754,0.0030319358,0,0
-0.54255754,0.0030319358,1,-0.5393835,0.0031740495,0,0
-0.5393835,0.0031740495,0,-0.5370911,0.0022923907,0,0
-0.5370911,0.0022923907,0,-0.5356975,0.0013935552,0,0
-0.5356975,0.0013935552,1,-0.53421324,0.0014842759,0,0
-0.53421324,0.0014842759,0,-0.5336494,0.00056387094,0,0
-0.5336494,0.00056387094,1,-0.5330101,0.000639239,0,0
-0.5330101,0.000639239,0,-0.53330034,-0.00029018518,0,0
-0.53330034,-0.00029018518,2,-0.53251773,0.00078256615,0,0
-0.53251773,0.00078256615,2,-0.5306683,0.0018494505,0,0
-0.5306683,0.0018494505,0,-0.52976584,0.000902468,0,0
-0.52976584,0.000902468,1,-0.5288171,0.0009487183,0,0
-0.5288171,0.0009487183,1,-0.5278293,0.0009878542,0,0
-0.5278293,0.0009878542,2,-0.5258097,0.002019582,0,0
-0.5258097,0.002019582,1,-0.5237735,0.0020361638,0,0
-0.5237735,0.0020361638,2,-0.52073604,0.0030374744,0,0
-0.52073604,0.0030374744,2,-0.51672006,0.004016004,0,0
-0.51672006,0.004016004,1,-0.51275563,0.003964417,0,0
-0.51275563,0.003964417,2,-0.5078725,0.0048831077,0,0
-0.5078725,0.0048831077,2,-0.5021073,0.005765205,0,0
-0.5021073,0.005765205,0,-0.4975032,0.0046041305,0,0
-0.4975032,0.0046041305,2,-0.49209458,0.005408613,0,0
-0.49209458,0.005408613,2,-0.4859219,0.006172683,0,0
-0.4859219,0.006172683,2,-0.47903118,0.0068907076,0,0
-0.47903118,0.0068907076,0,-0.47347373,0.005557446,0,0
-0.47347373,0.005557446,2,-0.46729082,0.0061829234,0,0
-0.46729082,0.0061829234,1,-0.46152818,0.005762619,0,0
-0.46152818,0.005762619,1,-0.4562284,0.0052997754,0,0
-0.4562284,0.0052997754,1,-0.45143047,0.0047979304,0,0
-0.45143047,0.0047979304,0,-0.4481696,0.003260887,0,0
-0.4481696,0.003260887,1,-0.44546962,0.0026999838,0,0
-0.44546962,0.0026999838,1,-0.44335026,0.0021193656,0,0
-0.44335026,0.0021193656,0,-0.44282696,0.0005232987,0,0
-0.44282696,0.0005232987,0,-0.44390354,-0.0010765791,0,0
-0.44390354,-0.0010765791,2,-0.44457215,-0.0006686153,0,0
-0.44457215,-0.0006686153,2,-0.4448279,-0.00025577834,0,0
-0.4448279,-0.00025577834,0,-0.44666898,-0.0018410765,0,0
-0.44666898,-0.0018410765,2,-0.44808194,-0.0014129416,0,0
-0.44808194,-0.0014129416,0,-0.45105642,-0.0029744853,0,0
-0.45105642,-0.0029744853,1,-0.45457068,-0.0035142684,0,0
-0.45457068,-0.0035142684,2,-0.45759898,-0.0030282869,0,0
-0.45759898,-0.0030282869,1,-0.46111903,-0.0035200573,0,0
-0.46111903,-0.0035200573,2,-0.46410495,-0.0029859163,0,0
-0.46410495,-0.0029859163,2,-0.4665347,-0.0024297547,0,0
-0.4665347,-0.0024297547,1,-0.46939036,-0.0028556478,0,0
-0.46939036,-0.0028556478,0,-0.47365078,-0.0042604213,0,0
-0.47365078,-0.0042604213,1,-0.47828442,-0.004633631,0,0
-0.47828442,-0.004633631,1,-0.48325685,-0.004972443,0,0
-0.48325685,-0.004972443,1,-0.4885311,-0.0052742693,0,0
-0.4885311,-0.0052742693,2,-0.49306792,-0.004536792,0,0
-0.49306792,-0.004536792,2,-0.49683335,-0.0037654534,0,0
-0.49683335,-0.0037654534,0,-0.50179935,-0.004965978,0,0
-0.50179935,-0.004965978,0,-0.5079287,-0.0061293575,0,0
-0.5079287,-0.0061293575,0,-0.5151755,-0.00724684,0,0
-0.5151755,-0.00724684,1,-0.52248555,-0.0073100072,0,0
-0.52248555,-0.0073100072,1,-0.52980393,-0.0073183565,0,0
-0.52980393,-0.0073183565,2,-0.5360757,-0.006271821,0,0
-0.5360757,-0.006271821,1,-0.542254,-0.0061782654,0,0
-0.542254,-0.0061782654,0,-0.5492924,-0.0070384247,0,0
-0.5492924,-0.0070384247,2,-0.55513835,-0.005845913,0,0
-0.55513835,-0.005845913,0,-0.561748,-0.0066097192,0,0
-0.561748,-0.0066097192,2,-0.5670723,-0.005324224,0,0
-0.5670723,-0.005324224,0,-0.57307136,-0.005999096,0,0
-0.57307136,-0.005999096,2,-0.5777008,-0.004629412,0,0
-0.5777008,-0.004629412,2,-0.5809262,-0.0032254267,0,0
-0.5809262,-0.0032254267,0,-0.5847238,-0.0037975872,0,0
-0.5847238,-0.0037975872,0,-0.5890655,-0.0043417145,0,0
-0.5890655,-0.0043417145,2,-0.59191936,-0.0028538646,0,0
-0.59191936,-0.0028538646,1,-0.5942644,-0.0023450402,0,0
-0.5942644,-0.0023450402,2,-0.5950834,-0.00081900886,0,0
-0.5950834,-0.00081900886,1,-0.5953704,-0.0002869741,0,0
-0.5953704,-0.0002869741,2,-0.59412324,0.0012471635,0,0
-0.59412324,0.0012471635,1,-0.5923511,0.0017721596,0,0
-0.5923511,0.0017721596,1,-0.5900669,0.0022841536,0,0
-0.5900669,0.0022841536,0,-0.58828753,0.0017793674,0,0
-0.58828753,0.0017793674,1,-0.5860261,0.0022614936,0,0
-0.5860261,0.0022614936,1,-0.5832991,0.002726966,0,0
-0.5832991,0.002726966,2,-0.5791268,0.0041723284,0,0
-0.5791268,0.0041723284,2,-0.5735399,0.005586865,0,0
-0.5735399,0.005586865,1,-0.56757987,0.0059600235,0,0
-0.56757987,0.0059600235,2,-0.56029093,0.007288926,0,0
-0.56029093,0.007288926,0,-0.5537274,0.0065635615,0,0
-0.5537274,0.0065635615,1,-0.5469382,0.0067892186,0,0
-0.5469382,0.0067892186,0,-0.540974,0.005964121,0,0
-0.540974,0.005964121,1,-0.5348797,0.0060943766,0,0
-0.5348797,0.0060943766,1,-0.5287007,0.006178967,0,0
-0.5287007,0.006178967,1,-0.52248347,0.00621723,0,0
-0.52248347,0.00621723,2,-0.5152746,0.007208865,0,0
-0.5152746,0.007208865,2,-0.5071282,0.008146441,0,0
-0.5071282,0.008146441,2,-0.4981052,0.009022961,0,0
-0.4981052,0.009022961,2,-0.48827326,0.009831946,0,0
-0.48827326,0.009831946,0,-0.47970575,0.0085675,0,0
-0.47970575,0.0085675,1,-0.4714665,0.008239253,0,0
-0.4714665,0.008239253,2,-0.46261665,0.008849853,0,0
-0.46261665,0.008849853,2,-0.45322162,0.009395034,0,0
-0.45322162,0.009395034,1,-0.4443505,0.008871119,0,0
-0.4443505,0.008871119,2,-0.43506816,0.009282339,0,0
-0.43506816,0.009282339,2,-0.425442,0.009626139,0,0
-0.425442,0.009626139,2,-0.41554147,0.009900556,0,0
-0.41554147,0.009900556,1,-0.40643722,0.009104246,0,0
-0.40643722,0.009104246,2,-0.3971937,0.009243516,0,0
-0.3971937,0.009243516,1,-0.38887566,0.008318037,0,0
-0.38887566,0.008318037,0,-0.38254076,0.0063348995,0,0
-0.38254076,0.0063348995,1,-0.37723252,0.005308258,0,0
-0.37723252,0.005308258,2,-0.37198707,0.005245448,0,0
-0.37198707,0.005245448,0,-0.3688399,0.0031471625,0,0
-0.3688399,0.0031471625,0,-0.3678122,0.0010277223,0,0
-0.3678122,0.0010277223,1,-0.36791077,-9.8604665e-05,0,0
-0.36791077,-9.8604665e-05,2,-0.36813506,-0.00022427135,0,0
-0.36813506,-0.00022427135,0,-0.3704835,-0.0023484358,0,0
-0.3704835,-0.0023484358,0,-0.37494034,-0.0044568405,0,0
-0.37494034,-0.0044568405,1,-0.38047552,-0.005535186,0,0
-0.38047552,-0.005535186,1,-0.38705143,-0.0065759304,0,0
-0.38705143,-0.0065759304,2,-0.39362308,-0.006571633,0,0
-0.39362308,-0.006571633,0,-0.40214503,-0.008521935,0,0
-0.40214503,-0.008521935,0,-0.41255784,-0.010412817,0,0
-0.41255784,-0.010412817,1,-0.42378813,-0.011230306,0,0
-0.42378813,-0.011230306,2,-0.4347559,-0.01096775,0,0
-0.4347559,-0.01096775,1,-0.4463821,-0.01162621,0,0
-0.4463821,-0.01162621,0,-0.45958227,-0.013200169,0,0
-0.45958227,-0.013200169,2,-0.4722596,-0.012677347,0,0
-0.4722596,-0.012677347,0,-0.4863205,-0.014060871,0,0
-0.4863205,-0.014060871,1,-0.50066036,-0.014339875,0,0
-0.50066036,-0.014339875,0,-0.5161721,-0.015511778,0,0
-0.5161721,-0.015511778,0,-0.53273964,-0.016567472,0,0
-0.53273964,-0.016567472,2,-0.5482385,-0.015498926,0,0
-0.5482385,-0.015498926,1,-0.56355286,-0.015314296,0,0
-0.56355286,-0.015314296,0,-0.5795682,-0.016015356,0,0
-0.5795682,-0.016015356,2,-0.59416574,-0.014597557,0,0
-0.59416574,-0.014597557,1,-0.608238,-0.014072249,0,0
-0.608238,-0.014072249,0,-0.6226823,-0.014444253,0,0
-0.6226823,-0.014444253,2,-0.6353943,-0.012712022,0,0
-0.6353943,-0.012712022,0,-0.6482835,-0.012889188,0,0
-0.6482835,-0.012889188,1,-0.6602592,-0.011975707,0,0
-0.6602592,-0.011975707,1,-0.67123836,-0.010979227,0,0
-0.67123836,-0.010979227,0,-0.6821462,-0.01090778,0,0
-0.6821462,-0.01090778,1,-0.6919092,-0.009763007,0,0
-0.6919092,-0.009763007,1,-0.7004628,-0.008553639,0,1
-0.5510236,0.0,1,-0.55081815,0.00020545402,1,0
-0.55081815,0.00020545402,1,-0.5504087,0.0004093723,0,0
-0.5504087,0.0004093723,2,-0.5487985,0.0016102304,0,0
-0.5487985,0.0016102304,1,-0.54699945,0.0017990485,0,0
-0.54699945,0.0017990485,2,-0.54402506,0.0029744096,0,0
-0.54402506,0.0029744096,2,-0.53989756,0.004127511,0,0
-0.53989756,0.004127511,0,-0.53664786,0.003249703,0,0
-0.53664786,0.003249703,1,-0.5333003,0.0033475459,0,0
-0.5333003,0.0033475459,0,-0.53088,0.0024202971,0,0
-0.53088,0.0024202971,0,-0.5294051,0.001474902,0,0
-0.5294051,0.001474902,2,-0.52688664,0.002518447,0,0
-0.52688664,0.002518447,1,-0.52434355,0.002543106,0,0
-0.52434355,0.002543106,2,-0.52079487,0.0035486917,0,0
-0.52079487,0.0035486917,1,-0.51726717,0.0035276625,0,0
-0.51726717,0.0035276625,2,-0.51278704,0.0044801785,0,0
-0.51278704,0.0044801785,0,-0.5093879,0.0033991046,0,0
-0.5093879,0.0033991046,1,-0.50609535,0.0032925555,0,0
-0.50609535,0.0032925555,2,-0.501934,0.00416134,0,0
-0.501934,0.00416134,0,-0.49893504,0.0029989686,0,0
-0.49893504,0.0029989686,1,-0.4961209,0.0028141595,0,0
-0.4961209,0.0028141595,0,-0.4945126,0.0016083086,0,0
-0.4945126,0.0016083086,0,-0.49412215,0.00039043886,0,0
-0.49412215,0.00039043886,1,-0.49395248,0.0001696521,0,0
-0.49395248,0.0001696521,0,-0.4950049,-0.0010524021,0,0
-0.4950049,-0.0010524021,2,-0.49527147,-0.00026659327,0,0
-0.49527147,-0.00026659327,2,-0.49475026,0.00052120764,0,0
