x1, x2, a, x11, x12, r, d
-0.51867014,-0.0076293848,0,-0.5273365,-0.008666348,0,0
-0.5273365,-0.008666348,2,-0.53497475,-0.007638316,0,0
-0.53497475,-0.007638316,0,-0.5435278,-0.008553012,0,0
-0.5435278,-0.008553012,1,-0.55193144,-0.008403634,0,0
-0.55193144,-0.008403634,0,-0.56112283,-0.009191395,0,0
-0.56112283,-0.009191395,2,-0.5690334,-0.007910559,0,0
-0.5690334,-0.007910559,1,-0.57660425,-0.0075708535,0,0
-0.57660425,-0.0075708535,1,-0.5837792,-0.007174986,0,0
-0.5837792,-0.007174986,0,-0.5915053,-0.0077260802,0,0
-0.5915053,-0.0077260802,1,-0.5987256,-0.007220297,0,0
-0.5987256,-0.007220297,0,-0.6063872,-0.007661604,0,0
-0.6063872,-0.007661604,1,-0.61343426,-0.007047055,0,0
-0.61343426,-0.007047055,1,-0.61981565,-0.0063814153,0,0
-0.61981565,-0.0063814153,0,-0.6264854,-0.006669768,0,0
-0.6264854,-0.006669768,2,-0.63139576,-0.0049103126,0,0
-0.63139576,-0.0049103126,2,-0.6345116,-0.0031158535,0,0
-0.6345116,-0.0031158535,0,-0.6378109,-0.0032992724,0,0
-0.6378109,-0.0032992724,2,-0.63927025,-0.001459344,0,0
-0.63927025,-0.001459344,1,-0.63987935,-0.00060911494,0,0
-0.63987935,-0.00060911494,1,-0.63963395,0.0002454087,0,0
-0.63963395,0.0002454087,2,-0.63753575,0.0020982025,0,0
-0.63753575,0.0020982025,1,-0.6345995,0.0029361867,0,0
-0.6345995,0.0029361867,0,-0.63184613,0.0027533914,0,0
-0.63184613,0.0027533914,0,-0.6292951,0.0025510523,0,0
-0.6292951,0.0025510523,2,-0.62496454,0.0043305573,0,0
-0.62496454,0.0043305573,2,-0.6188854,0.0060791373,0,0
-0.6188854,0.0060791373,2,-0.6111013,0.0077840937,0,0
-0.6111013,0.0077840937,1,-0.60266846,0.008432851,0,0
-0.60266846,0.008432851,2,-0.59264815,0.010020328,0,0
-0.59264815,0.010020328,2,-0.58111364,0.011534503,0,0
-0.58111364,0.011534503,0,-0.5701499,0.010963727,0,0
-0.5701499,0.010963727,1,-0.5588382,0.011311726,0,0
-0.5588382,0.011311726,1,-0.54726267,0.011575529,0,0
-0.54726267,0.011575529,2,-0.5345098,0.01275286,0,0
-0.5345098,0.01275286,1,-0.5216751,0.0128346775,0,0
-0.5216751,0.0128346775,0,-0.50985485,0.01182025,0,0
-0.50985485,0.01182025,1,-0.49813765,0.011717199,0,0
-0.49813765,0.011717199,0,-0.48761123,0.010526427,0,0
-0.48761123,0.010526427,1,-0.47735417,0.010257045,0,0
-0.47735417,0.010257045,1,-0.46744287,0.009911321,0,0
-0.46744287,0.009911321,2,-0.45695072,0.010492141,0,0
-0.45695072,0.010492141,1,-0.4469551,0.009995605,0,0
-0.4469551,0.009995605,0,-0.43852928,0.008425829,0,0
-0.43852928,0.008425829,1,-0.43073457,0.0077947113,0,0
-0.43073457,0.0077947113,2,-0.42262736,0.008107204,0,0
-0.42262736,0.008107204,1,-0.41526592,0.007361447,0,0
-0.41526592,0.007361447,1,-0.40870273,0.0065631783,0,0
-0.40870273,0.0065631783,2,-0.40198433,0.0067184204,0,0
-0.40198433,0.0067184204,1,-0.39615792,0.005826413,0,0
-0.39615792,0.005826413,0,-0.3922642,0.003893722,0,0
-0.3922642,0.003893722,0,-0.3903302,0.0019340009,0,0
-0.3903302,0.0019340009,0,-0.3903693,-3.9097726e-05,0,0
-0.3903693,-3.9097726e-05,0,-0.39238122,-0.0020119261,0,0
-0.39238122,-0.0020119261,0,-0.39635205,-0.0039708368,0,0
-0.39635205,-0.0039708368,1,-0.40125424,-0.0049021766,0,0
-0.40125424,-0.0049021766,1,-0.40705353,-0.0057992972,0,0
-0.40705353,-0.0057992972,2,-0.4127092,-0.0056556864,0,0
-0.4127092,-0.0056556864,1,-0.41918132,-0.006472103,0,0
-0.41918132,-0.006472103,1,-0.4264238,-0.0072424887,0,0
-0.4264238,-0.0072424887,2,-0.43338484,-0.0069610216,0,0
-0.43338484,-0.0069610216,0,-0.44201422,-0.008629397,0,0
-0.44201422,-0.008629397,0,-0.4522494,-0.01023519,0,0
-0.4522494,-0.01023519,1,-0.46301565,-0.010766233,0,0
-0.46301565,-0.010766233,0,-0.47523376,-0.012218109,0,0
-0.47523376,-0.012218109,2,-0.48681334,-0.011579576,0,0
-0.48681334,-0.011579576,2,-0.49766824,-0.010854907,0,0
-0.49766824,-0.010854907,0,-0.5097174,-0.01204919,0,0
-0.5097174,-0.01204919,2,-0.5208707,-0.01115327,0,0
-0.5208707,-0.01115327,0,-0.5330444,-0.01217373,0,0
-0.5330444,-0.01217373,0,-0.54614735,-0.013102897,0,0
-0.54614735,-0.013102897,0,-0.56008124,-0.013933912,0,0
-0.56008124,-0.013933912,0,-0.5747421,-0.01466084,0,0
-0.5747421,-0.01466084,0,-0.59002084,-0.015278768,0,0
-0.59002084,-0.015278768,0,-0.60580474,-0.015783893,0,0
-0.60580474,-0.015783893,2,-0.6199783,-0.014173579,0,0
-0.6199783,-0.014173579,2,-0.6324391,-0.012460763,0,0
-0.6324391,-0.012460763,1,-0.644098,-0.011658888,0,0
-0.644098,-0.011658888,1,-0.65487266,-0.010774699,0,0
-0.65487266,-0.010774699,2,-0.66368806,-0.008815398,0,0
-0.66368806,-0.008815398,2,-0.67048347,-0.0067953863,0,0
-0.67048347,-0.0067953863,0,-0.67721254,-0.0067290585,0,0
-0.67721254,-0.0067290585,2,-0.6818298,-0.004617304,0,0
-0.6818298,-0.004617304,2,-0.6843045,-0.0024746403,0,0
-0.6843045,-0.0024746403,2,-0.68461996,-0.0003155005,0,0
-0.68461996,-0.0003155005,0,-0.6847742,-0.00015426466,0,0
-0.6847742,-0.00015426466,0,-0.68476623,7.995655e-06,0,0
-0.68476623,7.995655e-06,2,-0.682596,0.0021702028,0,0
-0.682596,0.0021702028,0,-0.68027806,0.0023179748,0,0
-0.68027806,0.0023179748,1,-0.6768278,0.0034502747,0,0
-0.6768278,0.0034502747,2,-0.67126834,0.005559444,0,0
-0.67126834,0.005559444,1,-0.6646372,0.0066310926,0,0
-0.6646372,0.0066310926,0,-0.6579796,0.0066576004,0,0
-0.6579796,0.0066576004,2,-0.6493412,0.008638378,0,0
-0.6493412,0.008638378,2,-0.638782,0.0105592385,0,0
-0.638782,0.0105592385,2,-0.626376,0.012406023,0,0
-0.626376,0.012406023,2,-0.6122113,0.014164696,0,0
-0.6122113,0.014164696,1,-0.5973898,0.01482149,0,0
-0.5973898,0.01482149,1,-0.5820194,0.015370414,0,0
-0.5820194,0.015370414,1,-0.5662131,0.015806329,0,0
-0.5662131,0.015806329,0,-0.551088,0.015125066,0,0
-0.551088,0.015125066,2,-0.534757,0.016331002,0,0
-0.534757,0.016331002,1,-0.5183423,0.016414672,0,0
-0.5183423,0.016414672,1,-0.5019671,0.016375251,0,0
-0.5019671,0.016375251,2,-0.48475394,0.017213127,0,0
-0.48475394,0.017213127,0,-0.46883148,0.01592245,0,0
-0.46883148,0.01592245,0,-0.45431796,0.014513541,0,0
-0.45431796,0.014513541,1,-0.44032028,0.0139976675,0,0
-0.44032028,0.0139976675,1,-0.42694074,0.013379556,0,0
-0.42694074,0.013379556,1,-0.414276,0.012664737,0,0
-0.414276,0.012664737,0,-0.40341654,0.010859436,0,0
-0.40341654,0.010859436,1,-0.39343908,0.009977472,0,0
-0.39343908,0.009977472,2,-0.3834132,0.010025893,0,0
-0.3834132,0.010025893,2,-0.37340796,0.010005222,0,0
-0.37340796,0.010005222,1,-0.36449143,0.00891652,0,0
-0.36449143,0.00891652,2,-0.35572344,0.008768014,0,0
-0.35572344,0.008768014,0,-0.34916192,0.006561503,0,0
-0.34916192,0.006561503,1,-0.3438498,0.0053121266,0,0
-0.3438498,0.0053121266,0,-0.34082142,0.003028402,0,0
-0.34082142,0.003028402,0,-0.34009618,0.0007252405,0,0
-0.34009618,0.0007252405,0,-0.3416787,-0.0015825598,0,0
-0.3416787,-0.0015825598,1,-0.34455895,-0.0028802296,0,0
-0.34455895,-0.0028802296,0,-0.34971833,-0.005159388,0,0
-0.34971833,-0.005159388,2,-0.3551235,-0.005405147,0,0
-0.3551235,-0.005405147,1,-0.36173907,-0.0066155978,0,0
-0.36173907,-0.0066155978,0,-0.3705215,-0.008782399,0,0
-0.3705215,-0.008782399,1,-0.38041204,-0.009890548,0,0
-0.38041204,-0.009890548,1,-0.39134374,-0.010931726,0,0
-0.39134374,-0.010931726,2,-0.4022416,-0.010897818,0,0
-0.4022416,-0.010897818,2,-0.4130296,-0.010788023,0,1
-0.4659596,0.0,2,-0.46538973,0.00056985725,1,0
-0.46538973,0.00056985725,1,-0.46525425,0.00013550489,0,0
-0.46525425,0.00013550489,2,-0.46455407,0.0007001518,0,0
-0.46455407,0.0007001518,0,-0.46529445,-0.0007403713,0,0
-0.46529445,-0.0007403713,2,-0.46546987,-0.0001754274,0,0
-0.46546987,-0.0001754274,0,-0.46707907,-0.0016091878,0,0
-0.46707907,-0.0016091878,0,-0.47011012,-0.0030310573,0,0
-0.47011012,-0.0030310573,1,-0.47354063,-0.0034305027,0,0
-0.47354063,-0.0034305027,2,-0.47634515,-0.0028045294,0,0
-0.47634515,-0.0028045294,0,-0.4805029,-0.0041577457,0,0
-0.4805029,-0.0041577457,1,-0.48498297,-0.004480065,0,0
-0.48498297,-0.004480065,0,-0.490752,-0.0057690362,0,0
-0.490752,-0.0057690362,2,-0.495767,-0.0050149886,0,0
-0.495767,-0.0050149886,1,-0.50099045,-0.0052234842,0,0
-0.50099045,-0.0052234842,0,-0.5073834,-0.0063929167,0,0
-0.5073834,-0.0063929167,2,-0.51289785,-0.005514484,0,0
-0.51289785,-0.005514484,1,-0.5184926,-0.005594727,0,0
-0.5184926,-0.005594727,0,-0.5251256,-0.006633022,0,0
-0.5251256,-0.006633022,0,-0.5327472,-0.0076215705,0,0
-0.5327472,-0.0076215705,0,-0.5413002,-0.008552966,0,0
-0.5413002,-0.008552966,0,-0.55072045,-0.009420268,0,0
-0.55072045,-0.009420268,1,-0.55993754,-0.00921708,0,0
-0.55993754,-0.00921708,0,-0.5698826,-0.009945079,0,0
-0.5698826,-0.009945079,1,-0.57948166,-0.0095990645,0,0
-0.57948166,-0.0095990645,1,-0.5886636,-0.009181904,0,0
-0.5886636,-0.009181904,0,-0.59836054,-0.009697011,0,0
-0.59836054,-0.009697011,2,-0.6065016,-0.008140987,0,0
-0.6065016,-0.008140987,1,-0.61402714,-0.0075256056,0,0
-0.61402714,-0.0075256056,0,-0.62188286,-0.007855681,0,0
-0.62188286,-0.007855681,0,-0.63001204,-0.008129185,0,0
-0.63001204,-0.008129185,0,-0.6383566,-0.008344573,0,0
-0.6383566,-0.008344573,2,-0.6448574,-0.006500791,0,0
-0.6448574,-0.006500791,2,-0.64946866,-0.004611277,0,0
-0.64946866,-0.004611277,1,-0.6531582,-0.0036895282,0,0
-0.6531582,-0.0036895282,0,-0.6569003,-0.0037421142,0,0
-0.6569003,-0.0037421142,2,-0.6586691,-0.001768788,0,0
-0.6586691,-0.001768788,1,-0.6594524,-0.0007832563,0,0
-0.6594524,-0.0007832563,1,-0.65924466,0.00020767128,0,0
-0.65924466,0.00020767128,2,-0.6570475,0.0021971688,0,0
-0.6570475,0.0021971688,1,-0.653876,0.0031715117,0,0
-0.653876,0.0031715117,0,-0.65075207,0.0031239055,0,0
-0.65075207,0.0031239055,2,-0.6456975,0.0050545954,0,0
-0.6456975,0.0050545954,1,-0.6397475,0.0059499945,0,0
-0.6397475,0.0059499945,2,-0.63194394,0.007803589,0,0
-0.63194394,0.007803589,2,-0.622342,0.009601945,0,0
-0.622342,0.009601945,1,-0.61201024,0.010331735,0,0
-0.61201024,0.010331735,1,-0.60102314,0.010987074,0,0
-0.60102314,0.010987074,2,-0.5884606,0.01256255,0,0
-0.5884606,0.01256255,0,-0.57641464,0.01204595,0,0
-0.57641464,0.01204595,1,-0.56397426,0.012440413,0,0
-0.56397426,0.012440413,2,-0.55023175,0.013742489,0,0
-0.55023175,0.013742489,0,-0.53728974,0.0129420245,0,0
-0.53728974,0.0129420245,2,-0.52324504,0.014044678,0,0
-0.52324504,0.014044678,2,-0.508203,0.015042025,0,0
-0.508203,0.015042025,0,-0.49427643,0.013926597,0,0
-0.49427643,0.013926597,2,-0.47956946,0.014706964,0,0
-0.47956946,0.014706964,2,-0.46419176,0.015377703,0,0
-0.46419176,0.015377703,2,-0.44825727,0.015934506,0,0
-0.44825727,0.015934506,1,-0.43288302,0.015374243,0,0
-0.43288302,0.015374243,0,-0.41918078,0.013702243,0,0
-0.41918078,0.013702243,2,-0.40524894,0.013931853,0,0
-0.40524894,0.013931853,0,-0.39318615,0.012062761,0,0
-0.39318615,0.012062761,0,-0.38307673,0.010109428,0,0
-0.38307673,0.010109428,1,-0.3739903,0.009086453,0,0
-0.3739903,0.009086453,2,-0.3649886,0.009001684,0,0
-0.3649886,0.009001684,1,-0.3571321,0.007856492,0,0
-0.3571321,0.007856492,2,-0.34947285,0.007659245,0,0
-0.34947285,0.007659245,2,-0.34206098,0.0074118893,0,0
-0.34206098,0.0074118893,1,-0.3359443,0.0061166706,0,0
-0.3359443,0.0061166706,0,-0.33216187,0.0037824342,0,0
-0.33216187,0.0037824342,1,-0.32973757,0.0024242937,0,0
-0.32973757,0.0024242937,2,-0.32768664,0.0020509239,0,0
-0.32768664,0.0020509239,1,-0.32702193,0.00066472724,0,0
-0.32702193,0.00066472724,0,-0.32874754,-0.0017256155,0,0
-0.32874754,-0.0017256155,0,-0.33285272,-0.0041051838,0,0
-0.33285272,-0.0041051838,0,-0.3393117,-0.006458971,0,0
-0.3393117,-0.006458971,1,-0.34708348,-0.007771782,0,0
-0.34708348,-0.007771782,2,-0.35511813,-0.008034635,0,0
-0.35511813,-0.008034635,0,-0.36536324,-0.010245121,0,0
-0.36536324,-0.010245121,0,-0.37775105,-0.012387815,0,0
-0.37775105,-0.012387815,1,-0.39119816,-0.013447104,0,0
-0.39119816,-0.013447104,1,-0.40561235,-0.014414202,0,0
-0.40561235,-0.014414202,1,-0.4208931,-0.0152807385,0,0
-0.4208931,-0.0152807385,2,-0.43593198,-0.015038901,0,0
-0.43593198,-0.015038901,0,-0.45262083,-0.016688848,0,0
-0.45262083,-0.016688848,2,-0.468838,-0.016217168,0,0
-0.468838,-0.016217168,2,-0.48446405,-0.01562603,0,0
-0.48446405,-0.01562603,2,-0.4993829,-0.014918867,0,0
-0.4993829,-0.014918867,1,-0.5144832,-0.015100325,0,0
-0.5144832,-0.015100325,0,-0.5306519,-0.016168684,0,0
-0.5306519,-0.016168684,1,-0.5467677,-0.016115788,0,0
-0.5467677,-0.016115788,2,-0.5617099,-0.014942162,0,0
-0.5617099,-0.014942162,2,-0.5753668,-0.0136569515,0,0
-0.5753668,-0.0136569515,1,-0.58863705,-0.01327025,0,0
-0.58863705,-0.01327025,1,-0.6014226,-0.012785551,0,0
-0.6014226,-0.012785551,1,-0.61362976,-0.012207161,0,0
-0.61362976,-0.012207161,1,-0.6251699,-0.011540108,0,0
-0.6251699,-0.011540108,0,-0.63695997,-0.011790059,0,0
-0.63695997,-0.011790059,0,-0.64891607,-0.011956144,0,0
-0.64891607,-0.011956144,2,-0.6589543,-0.010038249,0,0
-0.6589543,-0.010038249,1,-0.6680051,-0.009050752,0,0
-0.6680051,-0.009050752,2,-0.67500633,-0.0070012654,0,0
-0.67500633,-0.0070012654,2,-0.6799107,-0.0049043554,0,0
-0.6799107,-0.0049043554,0,-0.68468523,-0.0047745123,0,0
-0.68468523,-0.0047745123,1,-0.68829805,-0.0036128429,0,0
-0.68829805,-0.0036128429,1,-0.6907253,-0.0024272487,0,0
-0.6907253,-0.0024272487,1,-0.691951,-0.0012256593,0,0
-0.691951,-0.0012256593,2,-0.69096696,0.0009839832,0,0
-0.69096696,0.0009839832,1,-0.68877983,0.002187162,0,0
-0.68877983,0.002187162,0,-0.6864039,0.0023759357,0,0
-0.6864039,0.0023759357,2,-0.6818549,0.0045490037,0,0
-0.6818549,0.0045490037,2,-0.67516303,0.0066918344,0,0
-0.67516303,0.0066918344,2,-0.66637325,0.0087898,0,0
-0.66637325,0.0087898,1,-0.6565451,0.009828166,0,0
-0.6565451,0.009828166,2,-0.64474607,0.011799038,0,0
-0.64474607,0.011799038,0,-0.6330583,0.011687771,0,0
-0.6330583,0.011687771,0,-0.6215642,0.011494042,0,0
-0.6215642,0.011494042,1,-0.609346,0.012218252,0,0
-0.609346,0.012218252,0,-0.5974917,0.011854287,0,0
-0.5974917,0.011854287,1,-0.5850877,0.012403956,0,0
-0.5850877,0.012403956,0,-0.57322526,0.011862513,0,0
-0.57322526,0.011862513,1,-0.5609919,0.012233337,0,0
-0.5609919,0.012233337,2,-0.5474787,0.013513198,0,0
-0.5474787,0.013513198,2,-0.53278655,0.014692144,0,0
-0.53278655,0.014692144,1,-0.5180255,0.014761044,0,0
-0.5180255,0.014761044,1,-0.50330627,0.014719246,0,0
-0.50330627,0.014719246,2,-0.48773912,0.015567146,0,0
-0.48773912,0.015567146,0,-0.4734404,0.0142987175,0,0
-0.4734404,0.0142987175,2,-0.45851645,0.014923947,0,0
-0.45851645,0.014923947,2,-0.44307753,0.0154389255,0,0
-0.44307753,0.0154389255,2,-0.42723665,0.015840871,0,0
-0.42723665,0.015840871,0,-0.41310847,0.01412818,0,0
-0.41310847,0.01412818,2,-0.39879388,0.014314595,0,0
-0.39879388,0.014314595,0,-0.3863936,0.012400275,0,0
-0.3863936,0.012400275,2,-0.37399355,0.01240005,0,0
-0.37399355,0.01240005,2,-0.36167824,0.012315302,0,0
-0.36167824,0.012315302,0,-0.35153016,0.010148098,0,0
-0.35153016,0.010148098,0,-0.343616,0.007914138,0,0
-0.343616,0.007914138,0,-0.3379871,0.0056289085,0,0
-0.3379871,0.0056289085,1,-0.33367947,0.0043076538,0,0
-0.33367947,0.0043076538,0,-0.33172038,0.001959083,0,0
-0.33172038,0.001959083,1,-0.33112222,0.0005981635,0,0
-0.33112222,0.0005981635,1,-0.33188874,-0.0007665169,0,0
-0.33188874,-0.0007665169,1,-0.3340151,-0.0021263768,0,0
-0.3340151,-0.0021263768,2,-0.33648792,-0.0024728272,0,0
-0.33648792,-0.0024728272,1,-0.34029153,-0.003803614,0,0
-0.34029153,-0.003803614,2,-0.34440172,-0.0041101654,0,0
-0.34440172,-0.0041101654,0,-0.35079205,-0.0063903364,0,0
-0.35079205,-0.0063903364,1,-0.35842115,-0.0076291077,0,0
-0.35842115,-0.0076291077,2,-0.366239,-0.007817859,0,0
-0.366239,-0.007817859,1,-0.37519372,-0.008954707,0,0
-0.37519372,-0.008954707,2,-0.38422504,-0.009031337,0,0
-0.38422504,-0.009031337,0,-0.3952715,-0.011046448,0,0
-0.3952715,-0.011046448,0,-0.4082568,-0.012985303,0,0
-0.4082568,-0.012985303,1,-0.42209002,-0.013833208,0,0
-0.42209002,-0.013833208,2,-0.43567282,-0.013582812,0,0
-0.43567282,-0.013582812,2,-0.44890746,-0.013234635,0,0
-0.44890746,-0.013234635,2,-0.4616976,-0.012790144,0,0
-0.4616976,-0.012790144,0,-0.47594935,-0.014251739,0,0
-0.47594935,-0.014251739,0,-0.49155724,-0.015607894,0,0
-0.49155724,-0.015607894,1,-0.5074051,-0.015847836,0,0
-0.5074051,-0.015847836,2,-0.52237433,-0.014969241,0,0
-0.52237433,-0.014969241,1,-0.53735274,-0.014978424,0,0
-0.53735274,-0.014978424,2,-0.55122805,-0.013875299,0,0
-0.55122805,-0.013875299,1,-0.56489635,-0.013668316,0,0
-0.56489635,-0.013668316,0,-0.5792557,-0.014359376,0,0
-0.5792557,-0.014359376,2,-0.5921996,-0.012943886,0,0
-0.5921996,-0.012943886,1,-0.6046326,-0.012433005,0,0
-0.6046326,-0.012433005,1,-0.61646384,-0.011831218,0,0
-0.61646384,-0.011831218,1,-0.6276075,-0.011143706,0,0
-0.6276075,-0.011143706,2,-0.63698375,-0.009376236,0,0
-0.63698375,-0.009376236,2,-0.64452595,-0.0075421534,0,0
-0.64452595,-0.0075421534,2,-0.6501809,-0.005654963,0,0
-0.6501809,-0.005654963,2,-0.65390915,-0.003728251,0,0
-0.65390915,-0.003728251,2,-0.65568477,-0.0017756273,0,0
-0.65568477,-0.0017756273,1,-0.65649545,-0.0008107047,0,0
-0.65649545,-0.0008107047,0,-0.65733564,-0.0008401759,0,0
-0.65733564,-0.0008401759,2,-0.6561995,0.001136157,0,0
-0.6561995,0.001136157,1,-0.6540949,0.0021046395,0,0
-0.6540949,0.0021046395,2,-0.65003633,0.0040585506,0,0
-0.65003633,0.0040585506,1,-0.6450521,0.004984256,0,0
-0.6450521,0.004984256,1,-0.6391769,0.005875134,0,0
-0.6391769,0.005875134,2,-0.6314522,0.0077247047,0,0
-0.6314522,0.0077247047,0,-0.62393266,0.007519565,0,0
-0.62393266,0.007519565,0,-0.6166719,0.0072607575,0,0
-0.6166719,0.0072607575,1,-0.6087221,0.00794977,0,0
-0.6087221,0.00794977,2,-0.5991408,0.00958128,0,0
-0.5991408,0.00958128,1,-0.58899784,0.010143008,0,0
-0.58899784,0.010143008,2,-0.5773675,0.01163036,0,0
-0.5773675,0.01163036,1,-0.5653356,0.012031878,0,0
-0.5653356,0.012031878,1,-0.5529915,0.0123440875,0,0
-0.5529915,0.0123440875,2,-0.5394273,0.013564248,0,0
-0.5394273,0.013564248,1,-0.5257443,0.013682917,0,0
-0.5257443,0.013682917,0,-0.5130453,0.012699008,0,0
-0.5130453,0.012699008,2,-0.49942547,0.013619871,0,0
-0.49942547,0.013619871,2,-0.48498672,0.01443873,0,0
-0.48498672,0.01443873,2,-0.46983695,0.015149786,0,0
-0.46983695,0.015149786,0,-0.45608863,0.013748319,0,0
-0.45608863,0.013748319,1,-0.44284317,0.013245447,0,0
-0.44284317,0.013245447,1,-0.4301975,0.012645687,0,1
-0.46941984,0.0,2,-0.4688244,0.00059544476,1,0
-0.4688244,0.00059544476,1,-0.4686379,0.00018648322,0,0
-0.4686379,0.00018648322,2,-0.46786177,0.00077614194,0,0
-0.46786177,0.00077614194,0,-0.46850172,-0.0006399403,0,0
-0.46850172,-0.0006399403,1,-0.469553,-0.0010512893,0,0
-0.469553,-0.0010512893,1,-0.47100785,-0.0014548589,0,0
-0.47100785,-0.0014548589,0,-0.47385553,-0.0028476564,0,0
-0.47385553,-0.0028476564,0,-0.47807488,-0.0042193476,0,0
-0.47807488,-0.0042193476,1,-0.48263457,-0.0045597167,0,0
-0.48263457,-0.0045597167,0,-0.48850074,-0.0058661755,0,0
-0.48850074,-0.0058661755,1,-0.49462968,-0.0061289244,0,0
-0.49462968,-0.0061289244,2,-0.4999756,-0.005345919,0,0
-0.4999756,-0.005345919,0,-0.5064985,-0.0065229447,0,0
-0.5064985,-0.0065229447,2,-0.5121497,-0.00565114,0,0
-0.5121497,-0.00565114,1,-0.5178867,-0.0057369913,0,0
-0.5178867,-0.0057369913,0,-0.5246665,-0.00677983,0,0
-0.5246665,-0.00677983,0,-0.53243834,-0.007771822,0,0
-0.53243834,-0.007771822,1,-0.54014385,-0.0077055334,0,0
-0.54014385,-0.0077055334,0,-0.54872537,-0.008581496,0,0
-0.54872537,-0.008581496,2,-0.5561186,-0.007393225,0,0
-0.5561186,-0.007393225,0,-0.5642683,-0.008149713,0,0
-0.5642683,-0.008149713,2,-0.57111377,-0.006845448,0,0
-0.57111377,-0.006845448,2,-0.576604,-0.0054902914,0,0
-0.576604,-0.0054902914,0,-0.58269846,-0.0060944255,0,0
-0.58269846,-0.0060944255,0,-0.58935195,-0.006653496,0,0
-0.58935195,-0.006653496,2,-0.5945155,-0.005163539,0,0
-0.5945155,-0.005163539,2,-0.59815115,-0.0036356673,0,0
-0.59815115,-0.0036356673,2,-0.60023236,-0.0020811742,0,0
-0.60023236,-0.0020811742,1,-0.6017438,-0.0015114722,0,0
-0.6017438,-0.0015114722,1,-0.60267454,-0.0009307382,0,0
-0.60267454,-0.0009307382,2,-0.60201776,0.00065678306,0,0
-0.60201776,0.00065678306,0,-0.60177827,0.00023951527,0,0
-0.60177827,0.00023951527,1,-0.60095775,0.0008205004,0,0
-0.60095775,0.0008205004,2,-0.59856224,0.0023954986,0,0
-0.59856224,0.0023954986,0,-0.59660923,0.0019529975,0,0
-0.59660923,0.0019529975,2,-0.59311306,0.0034962082,0,0
-0.59311306,0.0034962082,0,-0.5900993,0.0030137945,0,0
-0.5900993,0.0030137945,2,-0.58559,0.004509246,0,0
-0.58559,0.004509246,1,-0.5806185,0.004971505,0,0
-0.5806185,0.004971505,2,-0.57422143,0.0063970704,0,0
-0.57422143,0.0063970704,0,-0.56844616,0.0057752826,0,0
-0.56844616,0.0057752826,1,-0.56233555,0.006110624,0,0
-0.56233555,0.006110624,1,-0.555935,0.0064004962,0,0
-0.555935,0.0064004962,2,-0.5482924,0.007642638,0,0
-0.5482924,0.007642638,1,-0.5404647,0.00782767,0,0
-0.5404647,0.00782767,2,-0.5315106,0.0089541115,0,0
-0.5315106,0.0089541115,2,-0.5214972,0.010013444,0,0
-0.5214972,0.010013444,0,-0.51249945,0.0089976825,0,0
-0.51249945,0.0089976825,1,-0.50358504,0.008914453,0,0
-0.50358504,0.008914453,0,-0.49582058,0.00776444,0,0
-0.49582058,0.00776444,2,-0.48726425,0.008556345,0,0
-0.48726425,0.008556345,0,-0.47997987,0.007284375,0,0
-0.47997987,0.007284375,1,-0.47302172,0.006958166,0,0
-0.47302172,0.006958166,2,-0.4654414,0.007580292,0,0
-0.4654414,0.007580292,0,-0.4592951,0.006146321,0,0
-0.4592951,0.006146321,0,-0.45462805,0.0046670293,0,0
-0.45462805,0.0046670293,1,-0.45047462,0.004153432,0,0
-0.45047462,0.004153432,0,-0.44786525,0.0026093891,0,0
-0.44786525,0.0026093891,2,-0.44481897,0.0030462618,0,0
-0.44481897,0.0030462618,2,-0.4413581,0.0034608983,0,0
-0.4413581,0.0034608983,0,-0.43950775,0.0018503318,0,0
-0.43950775,0.0018503318,0,-0.43928143,0.00022631744,0,0
-0.43928143,0.00022631744,2,-0.43868077,0.0006006596,0,0
-0.43868077,0.0006006596,0,-0.43971014,-0.0010293588,0,0
-0.43971014,-0.0010293588,0,-0.44236204,-0.0026519033,0,0
-0.44236204,-0.0026519033,0,-0.4466172,-0.0042551653,0,0
-0.4466172,-0.0042551653,2,-0.4504446,-0.0038274087,0,0
-0.4504446,-0.0038274087,2,-0.45381626,-0.0033716713,0,0
-0.45381626,-0.0033716713,1,-0.4577075,-0.0038912254,0,0
-0.4577075,-0.0038912254,2,-0.4610897,-0.003382198,0,0
-0.4610897,-0.003382198,0,-0.46593797,-0.004848273,0,0
-0.46593797,-0.004848273,0,-0.47221655,-0.0062785754,0,0
-0.47221655,-0.0062785754,1,-0.47887897,-0.006662418,0,0
-0.47887897,-0.006662418,2,-0.48487577,-0.005996811,0,0
-0.48487577,-0.005996811,0,-0.49216235,-0.0072865807,0,0
-0.49216235,-0.0072865807,2,-0.49868438,-0.006522005,0,0
-0.49868438,-0.006522005,1,-0.505393,-0.006708689,0,0
-0.505393,-0.006708689,2,-0.5112382,-0.005845164,0,0
-0.5112382,-0.005845164,1,-0.5171761,-0.005937847,0,0
-0.5171761,-0.005937847,2,-0.5221621,-0.004986014,0,0
-0.5221621,-0.004986014,2,-0.52615887,-0.0039967895,0,0
-0.52615887,-0.0039967895,0,-0.53113645,-0.004977589,0,0
-0.53113645,-0.004977589,0,-0.5370575,-0.005921061,0,0
-0.5370575,-0.005921061,2,-0.5418777,-0.004820148,0,0
-0.5418777,-0.004820148,2,-0.5455608,-0.003683125,0,0
