x1,x2,x3,x4,a1,a2,x11,x12,x13,x14,d,r
-0.8861664,0.231683565,0.231683565,3.1517248,0.96367955,0.96367955,-0.9488308,0.157892465,0.157892465,3.2101462,0.0,0.0
-0.9488308,0.157892465,0.157892465,3.2101462,-0.26640485,-0.26640485,-0.98951477,0.072215775,0.072215775,3.5269063,0.0,0.0
-0.98951477,0.072215775,0.072215775,3.5269063,0.23714201,0.23714201,-0.99944675,-0.016629882,-0.016629882,3.5640874,0.0,0.0
-0.99944675,-0.016629882,-0.016629882,3.5640874,-0.61133065,-0.61133065,-0.97602975,-0.1088186,-0.1088186,3.7225418,0.0,0.0
-0.97602975,-0.1088186,-0.1088186,3.7225418,-0.8228674,-0.8228674,-0.91723967,-0.199167865,-0.199167865,3.806174,0.0,1.0
-0.85670346,0.25790465,0.25790465,-0.6979685,-0.39898875,-0.39898875,-0.8517276,0.261992425,0.261992425,-0.19141491,1.0,0.0
-0.8517276,0.261992425,0.261992425,-0.19141491,0.71363485,0.71363485,-0.8513995,0.2622589,0.2622589,-0.012516735,0.0,0.0
-0.8513995,0.2622589,0.2622589,-0.012516735,-0.86847745,-0.86847745,-0.8677805,0.24847385,0.24847385,0.6414148,0.0,0.0
-0.8677805,0.24847385,0.24847385,0.6414148,-0.52637215,-0.52637215,-0.89539623,0.2226351,0.2226351,1.1720372,0.0,0.0
-0.89539623,0.2226351,0.2226351,1.1720372,0.51018275,0.51018275,-0.9234464,0.19186367,0.19186367,1.3529351,0.0,0.0
-0.9234464,0.19186367,0.19186367,1.3529351,-0.05132829,-0.05132829,-0.95202106,0.15301627,0.15301627,1.6561291,0.0,0.0
-0.95202106,0.15301627,0.15301627,1.6561291,-0.8859951,-0.8859951,-0.9793753,0.101024785,0.101024785,2.151452,0.0,0.0
-0.9793753,0.101024785,0.101024785,2.151452,0.91483585,0.91483585,-0.99480015,0.05092319,0.05092319,2.0285385,0.0,0.0
-0.99480015,0.05092319,0.05092319,2.0285385,-0.29262655,-0.29262655,-0.99997103,-0.00380610185,-0.00380610185,2.192711,0.0,0.0
-0.99997103,-0.00380610185,-0.00380610185,2.192711,0.68299445,0.68299445,-0.9943111,-0.053257505,-0.053257505,1.9821037,0.0,0.0
-0.9943111,-0.053257505,-0.053257505,1.9821037,-0.88990175,-0.88990175,-0.97693866,-0.106760105,-0.106760105,2.169188,0.0,0.0
-0.97693866,-0.106760105,-0.106760105,2.169188,0.715564,0.715564,-0.9538782,-0.1500969,-0.1500969,1.7943786,0.0,0.0
-0.9538782,-0.1500969,-0.1500969,1.7943786,-0.18212455,-0.18212455,-0.9263888,-0.18828425,-0.18828425,1.6238706,0.0,0.0
-0.9263888,-0.18828425,-0.18828425,1.6238706,0.45304847,0.45304847,-0.9020219,-0.21584514,-0.21584514,1.2055297,0.0,0.0
-0.9020219,-0.21584514,-0.21584514,1.2055297,0.47525605,0.47525605,-0.8854546,-0.23236297,-0.23236297,0.7391852,0.0,0.0
-0.8854546,-0.23236297,-0.23236297,0.7391852,0.7480359,0.7480359,-0.88156146,-0.23603463,-0.23603463,0.16622998,0.0,0.0
-0.88156146,-0.23603463,-0.23603463,0.16622998,0.67787115,0.67787115,-0.89062554,-0.227368725,-0.227368725,-0.39118332,0.0,0.0
-0.89062554,-0.227368725,-0.227368725,-0.39118332,-0.74480535,-0.74480535,-0.9019045,-0.21596773,-0.21596773,-0.5087948,0.0,0.0
-0.9019045,-0.21596773,-0.21596773,-0.5087948,-0.06349085,-0.06349085,-0.9187266,-0.1974471,-0.1974471,-0.8136991,0.0,0.0
-0.9187266,-0.1974471,-0.1974471,-0.8136991,0.0864684,0.0864684,-0.93965966,-0.17105533,-0.17105533,-1.1358104,0.0,0.0
-0.93965966,-0.17105533,-0.17105533,-1.1358104,-0.65522885,-0.65522885,-0.95842355,-0.1426747,-0.1426747,-1.1958246,0.0,0.0
-0.95842355,-0.1426747,-0.1426747,-1.1958246,0.3461054,0.3461054,-0.9772556,-0.1060325,-0.1060325,-1.5136683,0.0,0.0
-0.9772556,-0.1060325,-0.1060325,-1.5136683,0.22336073,0.22336073,-0.9919841,-0.063181275,-0.063181275,-1.7397254,0.0,0.0
-0.9919841,-0.063181275,-0.063181275,-1.7397254,-0.89032815,-0.89032815,-0.9988323,-0.02415626,-0.02415626,-1.5673988,0.0,0.0
-0.9988323,-0.02415626,-0.02415626,-1.5673988,-0.7466551,-0.7466551,-0.9997868,0.010324515,0.010324515,-1.3796366,0.0,0.0
-0.9997868,0.010324515,0.010324515,-1.3796366,-0.386975825,-0.386975825,-0.99655306,0.04147895,0.04147895,-1.2480571,0.0,0.0
-0.99655306,0.04147895,0.04147895,-1.2480571,-0.731151,-0.731151,-0.9913823,0.065500205,0.065500205,-0.96649337,0.0,0.0
-0.9913823,0.065500205,0.065500205,-0.96649337,-0.14428973,-0.14428973,-0.9851371,0.08588487,0.08588487,-0.8249561,0.0,0.0
-0.9851371,0.08588487,0.08588487,-0.8249561,0.244937525,0.244937525,-0.9777997,0.1047709,0.1047709,-0.7696101,0.0,0.0
-0.9777997,0.1047709,0.1047709,-0.7696101,0.765455,0.765455,-0.96811306,0.12525685,0.12525685,-0.84209025,0.0,0.0
-0.96811306,0.12525685,0.12525685,-0.84209025,-0.7372007,-0.7372007,-0.96246237,0.135707585,0.135707585,-0.43304476,0.0,0.0
-0.96246237,0.135707585,0.135707585,-0.43304476,0.135235025,0.135235025,-0.9587099,0.14219293,0.14219293,-0.2700539,0.0,0.0
-0.9587099,0.14219293,0.14219293,-0.2700539,-0.95683395,-0.95683395,-0.9619208,0.1366642,0.1366642,0.23028569,0.0,0.0
-0.9619208,0.1366642,0.1366642,0.23028569,0.6369207,0.6369207,-0.9651864,0.130781485,0.130781485,0.24420577,0.0,0.0
-0.9651864,0.130781485,0.130781485,0.24420577,-0.5455816,-0.5455816,-0.9726449,0.11614848,0.11614848,0.6040525,0.0,0.0
-0.9726449,0.11614848,0.11614848,0.6040525,0.96262555,0.96262555,-0.9780384,0.10421245,0.10421245,0.48948753,0.0,0.0
-0.9780384,0.10421245,0.10421245,0.48948753,-0.5772691,-0.5772691,-0.985751,0.084105665,0.084105665,0.81898695,0.0,0.0
-0.985751,0.084105665,0.084105665,0.81898695,-0.57057465,-0.57057465,-0.99359983,0.056478683,0.056478683,1.1163179,0.0,0.0
-0.99359983,0.056478683,0.056478683,1.1163179,0.26953775,0.26953775,-0.9983651,0.028579535,0.028579535,1.1201745,0.0,0.0
-0.9983651,0.028579535,0.028579535,1.1201745,0.3392136,0.3392136,-0.9999915,0.00206312165,0.00206312165,1.0612798,0.0,0.0
-0.9999915,0.00206312165,0.00206312165,1.0612798,0.64635195,0.64635195,-0.999224,-0.0196934975,-0.0196934975,0.87046885,0.0,0.0
-0.999224,-0.0196934975,-0.0196934975,0.87046885,0.6555324,0.6555324,-0.99743706,-0.0357747225,-0.0357747225,0.6442689,0.0,0.0
-0.99743706,-0.0357747225,-0.0357747225,0.6442689,-0.7072563,-0.7072563,-0.9937625,-0.055758685,-0.055758685,0.80278367,0.0,0.0
-0.9937625,-0.055758685,-0.055758685,0.80278367,-0.7649333,-0.7649333,-0.98735744,-0.07925486,-0.07925486,0.9486256,0.0,0.0
-0.98735744,-0.07925486,-0.07925486,0.9486256,0.38138193,0.38138193,-0.9810578,-0.096857535,-0.096857535,0.71532875,0.0,0.0
-0.9810578,-0.096857535,-0.096857535,0.71532875,0.18376632,0.18376632,-0.9757459,-0.109453015,-0.109453015,0.5149126,0.0,0.0
-0.9757459,-0.109453015,-0.109453015,0.5149126,0.46270135,0.46270135,-0.9733717,-0.11461634,-0.11461634,0.21192266,0.0,0.0
-0.9733717,-0.11461634,-0.11461634,0.21192266,0.6890624,0.6890624,-0.9752487,-0.11055538,-0.11055538,-0.16672058,0.0,0.0
-0.9752487,-0.11055538,-0.11055538,-0.16672058,0.52958625,0.52958625,-0.9803868,-0.09854156,-0.09854156,-0.4914295,0.0,0.0
-0.9803868,-0.09854156,-0.09854156,-0.4914295,0.32970695,0.32970695,-0.98699135,-0.08038665,-0.08038665,-0.73815393,0.0,0.0
-0.98699135,-0.08038665,-0.08038665,-0.73815393,0.55140065,0.55140065,-0.9939268,-0.05502154,-0.05502154,-1.0241541,0.0,0.0
-0.9939268,-0.05502154,-0.05502154,-1.0241541,-0.60974695,-0.60974695,-0.9979477,-0.032017215,-0.032017215,-0.9237623,0.0,0.0
-0.9979477,-0.032017215,-0.032017215,-0.9237623,-0.75152475,-0.75152475,-0.99964195,-0.013379271,-0.013379271,-0.74633074,0.0,0.0
-0.99964195,-0.013379271,-0.013379271,-0.74633074,0.6841988,0.6841988,-0.99976194,0.0109097485,0.0109097485,-0.9716593,0.0,0.0
-0.99976194,0.0109097485,0.0109097485,-0.9716593,0.65902925,0.65902925,-0.9968438,0.03969389,0.03969389,-1.1530035,0.0,0.0
-0.9968438,0.03969389,0.03969389,-1.1530035,-0.50589715,-0.50589715,-0.9920025,0.063109255,0.063109255,-0.9416935,0.0,0.0
-0.9920025,0.063109255,0.063109255,-0.9416935,0.29362637,0.29362637,-0.985019,0.086222815,0.086222815,-0.9351175,0.0,0.0
-0.985019,0.086222815,0.086222815,-0.9351175,-0.36466342,-0.36466342,-0.97841877,0.103315875,0.103315875,-0.69638425,0.0,0.0
-0.97841877,0.103315875,0.103315875,-0.69638425,-0.55998955,-0.55998955,-0.9743905,0.112431215,0.112431215,-0.37341356,0.0,0.0
-0.9743905,0.112431215,0.112431215,-0.37341356,0.6198537,0.6198537,-0.9698119,0.12192707,0.12192707,-0.39072284,0.0,0.0
-0.9698119,0.12192707,0.12192707,-0.39072284,0.98691255,0.98691255,-0.9633608,0.13410443,0.13410443,-0.503906,0.0,0.0
-0.9633608,0.13410443,0.13410443,-0.503906,-0.41049925,-0.41049925,-0.9609135,0.13842444,0.13842444,-0.1795996,0.0,0.0
-0.9609135,0.13842444,0.13842444,-0.1795996,-0.7139818,-0.7139818,-0.96419597,0.13259535,0.13259535,0.2422316,0.0,0.0
-0.96419597,0.13259535,0.13259535,0.2422316,0.1823337,0.1823337,-0.9691395,0.123256445,0.123256445,0.3864245,0.0,0.0
-0.9691395,0.123256445,0.123256445,0.3864245,-0.9138986,-0.9138986,-0.97869164,0.102667755,0.102667755,0.8454788,0.0,0.0
-0.97869164,0.102667755,0.102667755,0.8454788,0.218111975,0.218111975,-0.9872107,0.07971053,0.07971053,0.9340468,0.0,0.0
-0.9872107,0.07971053,0.07971053,0.9340468,-0.56550425,-0.56550425,-0.9951093,0.049389815,0.049389815,1.2232639,0.0,0.0
-0.9951093,0.049389815,0.049389815,1.2232639,0.50421955,0.50421955,-0.9991333,0.020812407,0.020812407,1.1460828,0.0,0.0
-0.9991333,0.020812407,0.020812407,1.1460828,-0.22858484,-0.22858484,-0.9997867,-0.010327763,-0.010327763,1.2458768,0.0,0.0
-0.9997867,-0.010327763,-0.010327763,1.2458768,0.96982495,0.96982495,-0.99771404,-0.03378867,-0.03378867,0.9394377,0.0,0.0
-0.99771404,-0.03378867,-0.03378867,0.9394377,-0.2825153,-0.2825153,-0.9932443,-0.058021158,-0.058021158,0.97350925,0.0,0.0
-0.9932443,-0.058021158,-0.058021158,0.97350925,0.47514315,0.47514315,-0.98824185,-0.076449485,-0.076449485,0.7439346,0.0,0.0
-0.98824185,-0.076449485,-0.076449485,0.7439346,-0.6302472,-0.6302472,-0.98116034,-0.096597665,-0.096597665,0.81833446,0.0,0.0
-0.98116034,-0.096597665,-0.096597665,0.81833446,0.4901784,0.4901784,-0.9757363,-0.109474405,-0.109474405,0.5263845,0.0,0.0
-0.9757363,-0.109474405,-0.109474405,0.5263845,0.9056666,0.9056666,-0.9747359,-0.111680225,-0.111680225,0.090472884,0.0,0.0
-0.9747359,-0.111680225,-0.111680225,0.090472884,0.239512665,0.239512665,-0.9763718,-0.108048675,-0.108048675,-0.14890125,0.0,0.0
-0.9763718,-0.108048675,-0.108048675,-0.14890125,-0.083887695,-0.083887695,-0.97936016,-0.10106151,-0.10106151,-0.28580797,0.0,0.0
-0.97936016,-0.10106151,-0.10106151,-0.28580797,0.978656,0.978656,-0.986092,-0.083100265,-0.083100265,-0.730997,0.0,0.0
-0.986092,-0.083100265,-0.083100265,-0.730997,0.100759855,0.100759855,-0.99248403,-0.061187035,-0.061187035,-0.88587534,0.0,0.0
-0.99248403,-0.061187035,-0.061187035,-0.88587534,-0.250911385,-0.250911385,-0.99699354,-0.038742355,-0.038742355,-0.9023825,0.0,0.0
-0.99699354,-0.038742355,-0.038742355,-0.9023825,0.79496195,0.79496195,-0.9998449,-0.008806156,-0.008806156,-1.1989846,0.0,0.0
-0.9998449,-0.008806156,-0.008806156,-1.1989846,-0.1797105,-0.1797105,-0.999188,0.0201449525,0.0201449525,-1.1582807,0.0,0.0
-0.999188,0.0201449525,0.0201449525,-1.1582807,0.6973443,0.6973443,-0.9942634,0.05347957,0.05347957,-1.3372666,0.0,0.0
-0.9942634,0.05347957,0.05347957,-1.3372666,-0.92137845,-0.92137845,-0.9878262,0.07778074,0.07778074,-0.9806337,0.0,0.0
-0.9878262,0.07778074,0.07778074,-0.9806337,-0.9280733,-0.9280733,-0.9828492,0.09220565,0.09220565,-0.5855406,0.0,0.0
-0.9828492,0.09220565,0.09220565,-0.5855406,0.67180235,0.67180235,-0.9763511,0.10809549,0.10809549,-0.64877284,0.0,0.0
-0.9763511,0.10809549,0.10809549,-0.64877284,0.10921015,0.10921015,-0.9704081,0.120735355,0.120735355,-0.5193926,0.0,0.0
-0.9704081,0.120735355,0.120735355,-0.5193926,0.58860625,0.58860625,-0.96387094,0.13318485,0.13318485,-0.5148715,0.0,0.0
-0.96387094,0.13318485,0.13318485,-0.5148715,-0.218981535,-0.218981535,-0.96047443,0.139184075,0.139184075,-0.24939972,0.0,0.0
-0.96047443,0.139184075,0.139184075,-0.24939972,0.89039255,0.89039255,-0.95607764,0.14655675,0.14655675,-0.30774137,0.0,0.0
-0.95607764,0.14655675,0.14655675,-0.30774137,-0.041827187,-0.041827187,-0.9549664,0.148356915,0.148356915,-0.075358085,0.0,0.0
-0.9549664,0.148356915,0.148356915,-0.075358085,-0.60082375,-0.60082375,-0.9596958,0.1405204,0.1405204,0.3274244,0.0,0.0
-0.9596958,0.1405204,0.1405204,0.3274244,0.100570255,0.100570255,-0.96652436,0.12828742,0.12828742,0.50803393,0.0,0.0
-0.96652436,0.12828742,0.12828742,0.50803393,0.064682565,0.064682565,-0.9746995,0.11175969,0.11175969,0.68106025,0.0,0.0
-0.9746995,0.11175969,0.11175969,0.68106025,-0.86737665,-0.86737665,-0.9855885,0.084580375,0.084580375,1.1089128,0.0,0.0
-0.9855885,0.084580375,0.084580375,1.1089128,0.54525195,0.54525195,-0.9932369,0.05805262,0.05805262,1.0722078,0.0,0.0
-0.9932369,0.05805262,0.05805262,1.0722078,0.8854826,0.8854826,-0.9974317,0.03581211,0.03581211,0.89364195,0.0,0.0
-0.9974317,0.03581211,0.03581211,0.89364195,0.97581125,0.97581125,-0.99924135,0.019472455,0.019472455,0.6546167,0.0,0.0
-0.99924135,0.019472455,0.019472455,0.6546167,0.46403735,0.46403735,-0.9999313,0.0058618925,0.0058618925,0.5446142,0.0,0.0
-0.9999313,0.0058618925,0.0058618925,0.5446142,-0.40784058,-0.40784058,-0.9997566,-0.0110310585,-0.0110310585,0.6757592,0.0,0.0
-0.9997566,-0.0110310585,-0.0110310585,0.6757592,0.7204134,0.7204134,-0.99902254,-0.022101965,-0.022101965,0.44308862,0.0,0.0
-0.99902254,-0.022101965,-0.022101965,0.44308862,0.78204515,0.78204515,-0.99859667,-0.02647983,-0.02647983,0.17532213,0.0,0.0
-0.99859667,-0.02647983,-0.02647983,0.17532213,0.2755824,0.2755824,-0.998453,-0.0278010685,-0.0278010685,0.05292766,0.0,0.0
-0.998453,-0.0278010685,-0.0278010685,0.05292766,0.05595131,0.05595131,-0.9984684,-0.0276623,-0.0276623,-0.0055593327,0.0,0.0
-0.9984684,-0.0276623,-0.0276623,-0.0055593327,0.3863433,0.3863433,-0.99888605,-0.023593772,-0.023593772,-0.16295578,0.0,0.0
-0.99888605,-0.023593772,-0.023593772,-0.16295578,0.67483435,0.67483435,-0.99963105,-0.013580947,-0.013580947,-0.40079674,0.0,0.0
-0.99963105,-0.013580947,-0.013580947,-0.40079674,-0.1416084,-0.1416084,-0.99996614,-0.00411543,-0.00411543,-0.37868565,0.0,0.0
-0.99996614,-0.00411543,-0.00411543,-0.37868565,-0.62947265,-0.62947265,-0.99999875,0.0007849477,0.0007849477,-0.19601698,0.0,0.0
-0.99999875,0.0007849477,0.0007849477,-0.19601698,0.3954264,0.3954264,-0.99985135,0.0086212075,0.0086212075,-0.31346747,0.0,0.0
-0.99985135,0.0086212075,0.0086212075,-0.31346747,0.96583985,0.96583985,-0.9989071,0.023370307,0.023370307,-0.5902876,0.0,0.0
-0.9989071,0.023370307,0.023370307,-0.5902876,0.2677812,0.2677812,-0.9969176,0.039227635,0.039227635,-0.63556653,0.0,0.0
-0.9969176,0.039227635,0.039227635,-0.63556653,-0.89164085,-0.89164085,-0.9955855,0.04692963,0.04692963,-0.30923283,0.0,0.0
-0.9955855,0.04692963,0.04692963,-0.30923283,-0.8267965,-0.8267965,-0.99562854,0.046700625,0.046700625,0.009200566,0.0,0.0
-0.99562854,0.046700625,0.046700625,0.009200566,0.7740898,0.7740898,-0.994885,0.05050689,0.05050689,-0.15297544,0.0,0.0
-0.994885,0.05050689,0.05050689,-0.15297544,-0.8908449,-0.8908449,-0.9957999,0.045778025,0.045778025,0.19003837,0.0,0.0
-0.9957999,0.045778025,0.045778025,0.19003837,0.55934585,0.55934585,-0.99620575,0.04351456,0.04351456,0.09090164,0.0,0.0
-0.99620575,0.04351456,0.04351456,0.09090164,0.9581337,0.9581337,-0.9956131,0.046782815,0.046782815,-0.13126662,0.0,0.0
-0.9956131,0.046782815,0.046782815,-0.13126662,-0.48886675,-0.48886675,-0.9960043,0.04465259,0.04465259,0.08556763,0.0,0.0
-0.9960043,0.04465259,0.04465259,0.08556763,0.6429143,0.6429143,-0.9958222,0.0456566625,0.0456566625,-0.04032778,0.0,0.0
-0.9958222,0.0456566625,0.0456566625,-0.04032778,0.9721943,0.9721943,-0.99453276,0.052212515,0.052212515,-0.26350108,0.0,0.0
-0.99453276,0.052212515,0.052212515,-0.26350108,0.7805854,0.7805854,-0.99212474,0.062626905,0.062626905,-0.41935793,0.0,0.0
-0.99212474,0.062626905,0.062626905,-0.41935793,-0.246935085,-0.246935085,-0.9904724,0.06885574,0.06885574,-0.25133705,0.0,0.0
-0.9904724,0.06885574,0.06885574,-0.25133705,-0.49567015,-0.49567015,-0.99047685,0.0688397,0.0688397,0.0006476021,0.0,0.0
-0.99047685,0.0688397,0.0688397,0.0006476021,-0.87990375,-0.87990375,-0.9928416,0.0597191975,0.0597191975,0.3678783,0.0,0.0
-0.9928416,0.0597191975,0.0597191975,0.3678783,-0.91575615,-0.91575615,-0.99654794,0.041509675,0.041509675,0.73218393,0.0,0.0
-0.99654794,0.041509675,0.041509675,0.73218393,-0.8570858,-0.8570858,-0.99953383,0.01526578,0.01526578,1.0515742,0.0,0.0
-0.99953383,0.01526578,0.01526578,1.0515742,-0.738598,-0.738598,-0.99941295,-0.017129801,-0.017129801,1.2960522,0.0,0.0
-0.99941295,-0.017129801,-0.017129801,1.2960522,0.5156587,0.5156587,-0.9959483,-0.04496383,-0.04496383,1.11566,0.0,0.0
-0.9959483,-0.04496383,-0.04496383,1.11566,-0.172090815,-0.172090815,-0.9894999,-0.072266685,-0.072266685,1.0998415,0.0,0.0
-0.9894999,-0.072266685,-0.072266685,1.0998415,-0.0695682,-0.0695682,-0.98092014,-0.097205505,-0.097205505,1.0123119,0.0,0.0
-0.98092014,-0.097205505,-0.097205505,1.0123119,-0.6674099,-0.6674099,-0.969161,-0.123214215,-0.123214215,1.0667266,0.0,0.0
-0.969161,-0.123214215,-0.123214215,1.0667266,-0.6039275,-0.6039275,-0.95469964,-0.14878555,-0.14878555,1.0630835,0.0,0.0
-0.95469964,-0.14878555,-0.14878555,1.0630835,-0.167153925,-0.167153925,-0.9405161,-0.16987452,-0.16987452,0.89005136,0.0,0.0
-0.9405161,-0.16987452,-0.16987452,0.89005136,0.7513773,0.7513773,-0.93335724,-0.179474385,-0.179474385,0.4098264,0.0,0.0
-0.93335724,-0.179474385,-0.179474385,0.4098264,-0.6546049,-0.6546049,-0.92717683,-0.18731199,-0.18731199,0.33699632,0.0,0.0
-0.92717683,-0.18731199,-0.18731199,0.33699632,0.0499803125,0.0499803125,-0.92640626,-0.18826275,-0.18826275,0.04103423,0.0,0.0
-0.92640626,-0.18826275,-0.18826275,0.04103423,0.24040925,0.24040925,-0.93219393,-0.18097961,-0.18097961,-0.31348267,0.0,0.0
-0.93219393,-0.18097961,-0.18097961,-0.31348267,-0.89243775,-0.89243775,-0.9378175,-0.173564375,-0.173564375,-0.31722075,0.0,0.0
-0.9378175,-0.173564375,-0.173564375,-0.31722075,-0.048226695,-0.048226695,-0.94721794,-0.16029522,-0.16029522,-0.56309927,0.0,0.0
-0.94721794,-0.16029522,-0.16029522,-0.56309927,-0.5186674,-0.5186674,-0.9571053,-0.144870235,-0.144870235,-0.6479419,0.0,0.0
-0.9571053,-0.144870235,-0.144870235,-0.6479419,0.11661803,0.11661803,-0.96917313,-0.123190345,-0.123190345,-0.9002327,0.0,0.0
-0.96917313,-0.123190345,-0.123190345,-0.9002327,0.22762583,0.22762583,-0.98176193,-0.095057235,-0.095057235,-1.1533059,0.0,0.0
-0.98176193,-0.095057235,-0.095057235,-1.1533059,-0.160566165,-0.160566165,-0.9917048,-0.064268025,-0.064268025,-1.2477219,0.0,0.0
-0.9917048,-0.064268025,-0.064268025,-1.2477219,-0.9408106,-0.9408106,-0.99712867,-0.03786302,-0.03786302,-1.0618807,0.0,0.0
-0.99712867,-0.03786302,-0.03786302,-1.0618807,0.86574345,0.86574345,-0.99997634,-0.00343931535,-0.00343931535,-1.3783983,0.0,0.0
-0.99997634,-0.00343931535,-0.00343931535,-1.3783983,0.73788815,0.73788815,-0.9973098,0.03665085,0.03665085,-1.6049237,0.0,0.0
-0.9973098,0.03665085,0.03665085,-1.6049237,-0.33755192,-0.33755192,-0.9893898,0.07264278,0.07264278,-1.448682,0.0,0.0
-0.9893898,0.07264278,0.07264278,-1.448682,0.80693365,0.80693365,-0.9748183,0.111500295,0.111500295,-1.5817978,0.0,0.0
-0.9748183,0.111500295,0.111500295,-1.5817978,0.313492925,0.313492925,-0.9552415,0.14791355,0.14791355,-1.5085952,0.0,0.0
-0.9552415,0.14791355,0.14791355,-1.5085952,0.7169546,0.7169546,-0.9303567,0.18332785,0.18332785,-1.5018113,0.0,0.0
-0.9303567,0.18332785,0.18332785,-1.5018113,0.60311135,0.60311135,-0.90226626,0.21558967,0.21558967,-1.407753,0.0,0.0
-0.90226626,0.21558967,0.21558967,-1.407753,0.5637391,0.5637391,-0.8734885,0.24342242,0.24342242,-1.2534902,0.0,0.0
-0.8734885,0.24342242,0.24342242,-1.2534902,-0.75940005,-0.75940005,-0.8569361,0.25771132,0.25771132,-0.6605365,0.0,0.0
-0.8569361,0.25771132,0.25771132,-0.6605365,0.358953925,0.358953925,-0.846945,0.26584025,0.26584025,-0.3816557,0.0,0.0
-0.846945,0.26584025,0.26584025,-0.3816557,0.860053,0.860053,-0.8404793,0.270921825,0.270921825,-0.24091119,0.0,0.0
-0.8404793,0.270921825,0.270921825,-0.24091119,0.649208,0.649208,-0.83968484,0.271537,0.271537,-0.02929084,0.0,0.0
-0.83968484,0.271537,0.271537,-0.02929084,-0.20105323,-0.20105323,-0.8513845,0.262271015,0.262271015,0.43833062,0.0,0.0
-0.8513845,0.262271015,0.262271015,0.43833062,0.25376305,0.25376305,-0.8705897,0.24600488,0.24600488,0.75560826,0.0,0.0
-0.8705897,0.24600488,0.24600488,0.75560826,-0.94075795,-0.94075795,-0.9030172,0.214802175,0.214802175,1.406843,0.0,0.0
-0.9030172,0.214802175,0.214802175,1.406843,-0.90725035,-0.90725035,-0.94141537,0.16862467,0.16862467,2.0012214,0.0,0.0
-0.94141537,0.16862467,0.16862467,2.0012214,0.09804902,0.09804902,-0.9730343,0.115330205,0.115330205,2.2247436,0.0,0.0
-0.9730343,0.115330205,0.115330205,2.2247436,-0.5128086,-0.5128086,-0.994474,0.052491732,0.052491732,2.5515816,0.0,0.0
-0.994474,0.052491732,0.052491732,2.5515816,-0.8212462,-0.8212462,-0.9992529,-0.019323876,-0.019323876,2.876693,0.0,0.0
-0.9992529,-0.019323876,-0.019323876,2.876693,-0.101396755,-0.101396755,-0.9833815,-0.090775625,-0.090775625,2.8781261,0.0,0.0
-0.9833815,-0.090775625,-0.090775625,2.8781261,0.18835266,0.18835266,-0.9502258,-0.15578106,-0.15578106,2.685457,0.0,0.0
-0.9502258,-0.15578106,-0.15578106,2.685457,0.96879255,0.96879255,-0.91108245,-0.20611207,-0.20611207,2.1611476,0.0,0.0
-0.91108245,-0.20611207,-0.20611207,2.1611476,0.74440385,0.74440385,-0.87453175,-0.24248411,-0.24248411,1.6286583,0.0,0.0
-0.87453175,-0.24248411,-0.24248411,1.6286583,-0.186227635,-0.186227635,-0.8406214,-0.2708116,-0.2708116,1.3208004,0.0,0.0
-0.8406214,-0.2708116,-0.2708116,1.3208004,-0.52637685,-0.52637685,-0.8103825,-0.2929506,-0.2929506,1.0724962,0.0,0.0
-0.8103825,-0.2929506,-0.2929506,1.0724962,0.9305465,0.9305465,-0.7998885,-0.30007435,-0.30007435,0.35390627,0.0,0.0
-0.7998885,-0.30007435,-0.30007435,0.35390627,0.25854195,0.25854195,-0.80507255,-0.29658818,-0.29658818,-0.17376782,0.0,0.0
-0.80507255,-0.29658818,-0.29658818,-0.17376782,-0.419909,-0.419909,-0.81943905,-0.2865832,-0.2865832,-0.4926774,0.0,0.0
-0.81943905,-0.2865832,-0.2865832,-0.4926774,0.3807672,0.3807672,-0.84803736,-0.264968215,-0.264968215,-1.0367824,0.0,0.0
-0.84803736,-0.264968215,-0.264968215,-1.0367824,0.21367307,0.21367307,-0.8853227,-0.23248856,-0.23248856,-1.4983366,0.0,0.0
-0.8853227,-0.23248856,-0.23248856,-1.4983366,0.78584195,0.78584195,-0.928862,-0.18521303,-0.18521303,-2.082822,0.0,0.0
-0.928862,-0.18521303,-0.18521303,-2.082822,0.4815676,0.4815676,-0.9678618,-0.125741435,-0.125741435,-2.5051117,0.0,0.0
-0.9678618,-0.125741435,-0.125741435,-2.5051117,-0.24994819,-0.24994819,-0.99241126,-0.061481555,-0.061481555,-2.6187396,0.0,0.0
-0.99241126,-0.061481555,-0.061481555,-2.6187396,0.87747585,0.87747585,-0.9996765,0.0127161935,0.0127161935,-2.9742045,0.0,0.0
-0.9996765,0.0127161935,0.0127161935,-2.9742045,-0.4802717,-0.4802717,-0.98625565,0.0826132,0.0826132,-2.8110487,0.0,0.0
-0.98625565,0.0826132,0.0826132,-2.8110487,-0.63197015,-0.63197015,-0.9579963,0.14339024,0.14339024,-2.4975379,0.0,0.0
-0.9579963,0.14339024,0.14339024,-2.4975379,-0.57570655,-0.57570655,-0.92247564,0.19302763,0.19302763,-2.1097407,0.0,0.0
-0.92247564,0.19302763,0.19302763,-2.1097407,-0.168776975,-0.168776975,-0.8847543,0.23302889,0.23302889,-1.769566,0.0,0.0
-0.8847543,0.23302889,0.23302889,-1.769566,0.20738286,0.20738286,-0.8478168,0.265144615,0.265144615,-1.4822376,0.0,0.0
-0.8478168,0.265144615,0.265144615,-1.4822376,0.04938152,0.04938152,-0.8174027,0.2880333,0.2880333,-1.0993351,0.0,0.0
