x1,x1_,x2,x3,x4,a1,a2,x11,x11_,x12,x13,x14,r,d
0.2553092,0.2553092,-0.429903715,-0.429903715,-1.5852951,-0.8679595,-0.8679595,0.21179995,0.21179995,-0.4529247,-0.4529247,-1.9697629,0.0,0.0
0.21179995,0.21179995,-0.4529247,-0.4529247,-1.9697629,-0.74496015,-0.74496015,0.15544659,0.15544659,-0.47522245,-0.47522245,-2.4256618,0.0,0.0
0.15544659,0.15544659,-0.47522245,-0.47522245,-2.4256618,0.6411375,0.6411375,0.07451675,0.07451675,-0.4944161,-0.4944161,-3.3308368,0.0,0.0
0.07451675,0.07451675,-0.4944161,-0.4944161,-3.3308368,0.95462285,0.95462285,-0.034149195,-0.034149195,-0.49883245,-0.49883245,-4.3588476,0.0,0.0
-0.034149195,-0.034149195,-0.49883245,-0.49883245,-4.3588476,-0.93155805,-0.93155805,-0.1524022,-0.1524022,-0.4762075,-0.4762075,-4.827629,0.0,0.0
-0.1524022,-0.1524022,-0.4762075,-0.4762075,-4.827629,0.3408302,0.3408302,-0.27898705,-0.27898705,-0.41492918,-0.41492918,-5.6441894,0.0,0.0
-0.27898705,-0.27898705,-0.41492918,-0.41492918,-5.6441894,-0.13567883,-0.13567883,-0.392667325,-0.392667325,-0.30953575,-0.30953575,-6.2258797,0.0,0.0
-0.392667325,-0.392667325,-0.30953575,-0.30953575,-6.2258797,-0.40972328,-0.40972328,-0.47151115,-0.47151115,-0.16636476,-0.16636476,-6.567266,0.0,0.0
-0.47151115,-0.47151115,-0.16636476,-0.16636476,-6.567266,0.2833326,0.2833326,-0.49999133,-0.49999133,0.00294704085,0.00294704085,-6.901813,0.0,0.0
-0.49999133,-0.49999133,0.00294704085,0.00294704085,-6.901813,0.9095603,0.9095603,-0.467167615,-0.467167615,0.17819771,0.17819771,-7.1702604,0.0,0.0
-0.467167615,-0.467167615,0.17819771,0.17819771,-7.1702604,-0.74076565,-0.74076565,-0.382921875,-0.382921875,0.32151335,0.32151335,-6.680734,0.0,0.0
-0.382921875,-0.382921875,0.32151335,0.32151335,-6.680734,0.41417387,0.41417387,-0.263988465,-0.263988465,0.42462935,0.42462935,-6.322716,0.0,0.0
-0.263988465,-0.263988465,0.42462935,0.42462935,-6.322716,0.84968185,0.84968185,-0.128145365,-0.128145365,0.48329988,0.48329988,-5.9406767,0.0,0.0
-0.128145365,-0.128145365,0.48329988,0.48329988,-5.9406767,-0.4456441,-0.4456441,-0.002540545,-0.002540545,0.499993535,0.499993535,-5.082034,0.0,0.0
-0.002540545,-0.002540545,0.499993535,0.499993535,-5.082034,0.2661501,0.2661501,0.10692445,0.10692445,0.48843335,0.48843335,-4.4118886,0.0,0.0
0.10692445,0.10692445,0.48843335,0.48843335,-4.4118886,0.19614348,0.19614348,0.19582188,0.19582188,0.46005845,0.46005845,-3.7380815,0.0,0.0
0.19582188,0.19582188,0.46005845,0.46005845,-3.7380815,0.8059661,0.8059661,0.26851255,0.26851255,0.42178312,0.42178312,-3.2897837,0.0,0.0
0.26851255,0.26851255,0.42178312,0.42178312,-3.2897837,-0.96704925,-0.96704925,0.316435725,0.316435725,0.38712845,0.38712845,-2.3669941,0.0,0.0
0.316435725,0.316435725,0.38712845,0.38712845,-2.3669941,0.9350512,0.9350512,0.3546826,0.3546826,0.35242057,0.35242057,-2.066817,0.0,0.0
0.3546826,0.3546826,0.35242057,0.35242057,-2.066817,-0.9183907,-0.9183907,0.37621072,0.37621072,0.329341,0.329341,-1.2626688,0.0,0.0
0.37621072,0.37621072,0.329341,0.329341,-1.2626688,0.96847725,0.96847725,0.393117,0.393117,0.30896443,0.30896443,-1.0592005,0.0,0.0
0.393117,0.393117,0.30896443,0.30896443,-1.0592005,0.5116274,0.5116274,0.404412925,0.404412925,0.2940241,0.2940241,-0.7492421,0.0,0.0
0.404412925,0.404412925,0.2940241,0.2940241,-0.7492421,-0.8554105,-0.8554105,0.405169935,0.405169935,0.2929801,0.2929801,-0.051582802,0.0,0.0
0.405169935,0.405169935,0.2929801,0.2929801,-0.051582802,0.25386465,0.25386465,0.4005544,0.4005544,0.2992594,0.2992594,0.31172794,0.0,0.0
0.4005544,0.4005544,0.2992594,0.2992594,0.31172794,-0.125081315,-0.125081315,0.38829607,0.38829607,0.31500185,0.31500185,0.7981414,0.0,0.0
0.38829607,0.38829607,0.31500185,0.31500185,0.7981414,-0.180791275,-0.180791275,0.366592675,0.366592675,0.34001443,0.34001443,1.3248816,0.0,0.0
0.366592675,0.366592675,0.34001443,0.34001443,1.3248816,-0.111691295,-0.111691295,0.333275975,0.333275975,0.37272927,0.37272927,1.8684106,0.0,0.0
0.333275975,0.333275975,0.37272927,0.37272927,1.8684106,0.0054819935,0.0054819935,0.285728725,0.285728725,0.41031585,0.41031585,2.42586,0.0,0.0
0.285728725,0.285728725,0.41031585,0.41031585,2.42586,0.15442066,0.15442066,0.2213154,0.2213154,0.44835198,0.44835198,2.9950075,0.0,0.0
0.2213154,0.2213154,0.44835198,0.44835198,2.9950075,0.97542415,0.97542415,0.1428731,0.1428731,0.47915268,0.47915268,3.3749082,0.0,0.0
0.1428731,0.1428731,0.47915268,0.47915268,3.3749082,0.7364918,0.7364918,0.04800122,0.04800122,0.49769055,0.49769055,3.8726897,0.0,0.0
0.04800122,0.04800122,0.49769055,0.49769055,3.8726897,0.7676556,0.7676556,-0.061491885,-0.061491885,0.49620435,0.49620435,4.388929,0.0,0.0
-0.061491885,-0.061491885,0.49620435,0.49620435,4.388929,-0.73599895,-0.73599895,-0.1905555,-0.1905555,0.46226465,0.46226465,5.354035,0.0,0.0
-0.1905555,-0.1905555,0.46226465,0.46226465,5.354035,-0.3282626,-0.3282626,-0.32145565,-0.32145565,0.3829703,0.3829703,6.1459107,0.0,0.0
-0.32145565,-0.32145565,0.3829703,0.3829703,6.1459107,0.7869313,0.7869313,-0.42670885,-0.42670885,0.2606138,0.2606138,6.484287,0.0,0.0
-0.42670885,-0.42670885,0.2606138,0.2606138,6.484287,0.69850405,0.69850405,-0.48848757,-0.48848757,0.106676625,0.106676625,6.665656,0.0,0.0
-0.48848757,-0.48848757,0.106676625,0.106676625,6.665656,0.192732615,0.192732615,-0.496198775,-0.496198775,-0.061536885,-0.061536885,6.7678514,0.0,0.0
-0.496198775,-0.496198775,-0.061536885,-0.061536885,6.7678514,0.3791289,0.3791289,-0.44990185,-0.44990185,-0.2181475,-0.2181475,6.5618076,0.0,0.0
-0.44990185,-0.44990185,-0.2181475,-0.2181475,6.5618076,0.458089175,0.458089175,-0.36367805,-0.36367805,-0.34313015,-0.34313015,6.0971594,0.0,0.0
-0.36367805,-0.36367805,-0.34313015,-0.34313015,6.0971594,-0.915072,-0.915072,-0.249139235,-0.249139235,-0.433508515,-0.433508515,5.856986,0.0,0.0
-0.249139235,-0.249139235,-0.433508515,-0.433508515,5.856986,0.6077531,0.6077531,-0.13355471,-0.13355471,-0.4818331,-0.4818331,5.0243974,0.0,0.0
-0.13355471,-0.13355471,-0.4818331,-0.4818331,5.0243974,0.50320145,0.50320145,-0.03140824,-0.03140824,-0.49901255,-0.49901255,4.150687,0.0,0.0
-0.03140824,-0.03140824,-0.49901255,-0.49901255,4.150687,0.38112712,0.38112712,0.05067964,0.05067964,-0.49742493,-0.49742493,3.28783,0.0,0.0
0.05067964,0.05067964,-0.49742493,-0.49742493,3.28783,-0.65593635,-0.65593635,0.11810194,0.11810194,-0.48585175,-0.48585175,2.7384737,0.0,0.0
0.11810194,0.11810194,-0.48585175,-0.48585175,2.7384737,0.22070746,0.22070746,0.16468276,0.16468276,-0.47210125,-0.47210125,1.9434837,0.0,0.0
0.16468276,0.16468276,-0.47210125,-0.47210125,1.9434837,-0.5425405,-0.5425405,0.197255775,0.197255775,-0.4594455,-0.4594455,1.398094,0.0,0.0
0.197255775,0.197255775,-0.4594455,-0.4594455,1.398094,-0.6966135,-0.6966135,0.21812713,0.21812713,-0.4499117,-0.4499117,0.9179098,0.0,0.0
0.21812713,0.21812713,-0.4499117,-0.4499117,0.9179098,-0.3142816,-0.3142816,0.2256841,0.2256841,-0.4461689,-0.4461689,0.3373267,0.0,0.0
0.2256841,0.2256841,-0.4461689,-0.4461689,0.3373267,0.9549557,0.9549557,0.21178259,0.21178259,-0.4529328,-0.4529328,-0.6184133,0.0,0.0
0.21178259,0.21178259,-0.4529328,-0.4529328,-0.6184133,0.9582299,0.9582299,0.17525393,0.17525393,-0.4682799,-0.4682799,-1.5852815,0.0,0.0
0.17525393,0.17525393,-0.4682799,-0.4682799,-1.5852815,0.13550046,0.13550046,0.1196747,0.1196747,-0.48546675,-0.48546675,-2.3283515,0.0,0.0
0.1196747,0.1196747,-0.48546675,-0.48546675,-2.3283515,0.299119025,0.299119025,0.042140625,0.042140625,-0.498221,-0.498221,-3.1462874,0.0,0.0
0.042140625,0.042140625,-0.498221,-0.498221,-3.1462874,0.52965715,0.52965715,-0.058984548,-0.058984548,-0.49650863,-0.49650863,-4.052516,0.0,0.0
-0.058984548,-0.058984548,-0.49650863,-0.49650863,-4.052516,0.47425975,0.47425975,-0.178578465,-0.178578465,-0.4670222,-0.4670222,-4.939557,0.0,0.0
-0.178578465,-0.178578465,-0.4670222,-0.4670222,-4.939557,0.023362184,0.023362184,-0.30162795,-0.30162795,-0.39877385,-0.39877385,-5.647099,0.0,0.0
-0.30162795,-0.30162795,-0.39877385,-0.39877385,-5.647099,0.33915803,0.33915803,-0.41100383,-0.41100383,-0.2847382,-0.2847382,-6.347007,0.0,0.0
-0.41100383,-0.41100383,-0.2847382,-0.2847382,-6.347007,-0.4883879,-0.4883879,-0.48128195,-0.48128195,-0.135527475,-0.135527475,-6.627598,0.0,0.0
-0.48128195,-0.48128195,-0.135527475,-0.135527475,-6.627598,0.724401,0.724401,-0.498482825,-0.498482825,0.038921397,0.038921397,-7.0482097,0.0,0.0
-0.498482825,-0.498482825,0.038921397,0.038921397,-7.0482097,-0.33104545,-0.33104545,-0.45604415,-0.45604415,0.204996915,0.204996915,-6.890514,0.0,0.0
-0.45604415,-0.45604415,0.204996915,0.204996915,-6.890514,0.45040548,0.45040548,-0.3629844,-0.3629844,0.343863815,0.343863815,-6.71814,0.0,0.0
-0.3629844,-0.3629844,0.343863815,0.343863815,-6.71814,0.42456355,0.42456355,-0.2379365,-0.2379365,0.43975702,0.43975702,-6.3297133,0.0,0.0
-0.2379365,-0.2379365,0.43975702,0.43975702,-6.3297133,0.55766635,0.55766635,-0.10133683,-0.10133683,0.48962315,0.48962315,-5.8373775,0.0,0.0
-0.10133683,-0.10133683,0.48962315,0.48962315,-5.8373775,-0.168798685,-0.168798685,0.024254325,0.024254325,0.499411375,0.499411375,-5.0523033,0.0,0.0
0.024254325,0.024254325,0.499411375,0.499411375,-5.0523033,0.07476543,0.07476543,0.13086222,0.13086222,0.482571335,0.482571335,-4.325616,0.0,0.0
0.13086222,0.13086222,0.482571335,0.482571335,-4.325616,-0.39953032,-0.39953032,0.21247357,0.21247357,0.4526091,0.4526091,-3.4818997,0.0,0.0
0.21247357,0.21247357,0.4526091,0.4526091,-3.4818997,-0.95935035,-0.95935035,0.2675654,0.2675654,0.42238462,0.42238462,-2.515181,0.0,0.0
0.2675654,0.2675654,0.42238462,0.42238462,-2.515181,-0.435812,-0.435812,0.303470375,0.303470375,0.39737355,0.39737355,-1.7508606,0.0,0.0
0.303470375,0.303470375,0.39737355,0.39737355,-1.7508606,0.7315611,0.7315611,0.33003765,0.33003765,0.3755997,0.3755997,-1.3742685,0.0,0.0
0.33003765,0.33003765,0.3755997,0.3755997,-1.3742685,0.8681942,0.8681942,0.349674165,0.349674165,0.357390525,0.357390525,-1.0713273,0.0,0.0
0.349674165,0.349674165,0.357390525,0.357390525,-1.0713273,-0.32981815,-0.32981815,0.35738675,0.35738675,0.349678,0.349678,-0.43629605,0.0,0.0
0.35738675,0.35738675,0.349678,0.349678,-0.43629605,-0.366527975,-0.366527975,0.3539043,0.3539043,0.353202135,0.353202135,0.19817936,0.0,0.0
0.3539043,0.3539043,0.353202135,0.353202135,0.19817936,-0.0046838035,-0.0046838035,0.34079078,0.34079078,0.36587107,0.36587107,0.7293877,0.0,0.0
0.34079078,0.34079078,0.36587107,0.36587107,0.7293877,-0.30577928,-0.30577928,0.314950375,0.314950375,0.38833782,0.38833782,1.3699281,0.0,0.0
0.314950375,0.314950375,0.38833782,0.38833782,1.3699281,-0.82647885,-0.82647885,0.270407825,0.270407825,0.42057058,0.42057058,2.2003784,0.0,0.0
0.270407825,0.270407825,0.42057058,0.42057058,2.2003784,-0.33369445,-0.33369445,0.2060872,0.2060872,0.4555525,0.4555525,2.9313426,0.0,0.0
0.2060872,0.2060872,0.4555525,0.4555525,2.9313426,0.74643855,0.74643855,0.126268985,0.126268985,0.4837935,0.4837935,3.39074,0.0,0.0
0.126268985,0.126268985,0.4837935,0.4837935,3.39074,-0.65433805,-0.65433805,0.0198276865,0.0198276865,0.4996067,0.4996067,4.3127317,0.0,0.0
0.0198276865,0.0198276865,0.4996067,0.4996067,4.3127317,0.9057981,0.9057981,-0.09926328,-0.09926328,0.49004775,0.49004775,4.790402,0.0,0.0
-0.09926328,-0.09926328,0.49004775,0.49004775,4.790402,0.6283871,0.6283871,-0.224971815,-0.224971815,0.44652845,0.44652845,5.3369575,0.0,0.0
-0.224971815,-0.224971815,0.44652845,0.44652845,5.3369575,-0.01068526,-0.01068526,-0.3470612,-0.3470612,0.35992852,0.35992852,6.009956,0.0,0.0
-0.3470612,-0.3470612,0.35992852,0.35992852,6.009956,-0.652173,-0.652173,-0.44661415,-0.44661415,0.2248017,0.2248017,6.7455006,0.0,0.0
-0.44661415,-0.44661415,0.2248017,0.2248017,6.7455006,0.9920822,0.9920822,-0.4959689,-0.4959689,0.063362845,0.063362845,6.7850785,0.0,0.0
-0.4959689,-0.4959689,0.063362845,0.063362845,6.7850785,0.5873208,0.5873208,-0.48920962,-0.48920962,-0.1033148,-0.1033148,6.7039266,0.0,0.0
-0.48920962,-0.48920962,-0.1033148,-0.1033148,6.7039266,-0.157386885,-0.157386885,-0.42938365,-0.42938365,-0.25618295,-0.25618295,6.5961704,0.0,0.0
-0.42938365,-0.42938365,-0.25618295,-0.25618295,6.5961704,-0.79858195,-0.79858195,-0.32602507,-0.32602507,-0.379087925,-0.379087925,6.4514704,0.0,0.0
-0.32602507,-0.32602507,-0.379087925,-0.379087925,6.4514704,-0.09895621,-0.09895621,-0.201438935,-0.201438935,-0.45762688,-0.45762688,5.9125257,0.0,0.0
-0.201438935,-0.201438935,-0.45762688,-0.45762688,5.9125257,0.40825195,0.40825195,-0.079401695,-0.079401695,-0.493655115,-0.493655115,5.1036096,0.0,0.0
-0.079401695,-0.079401695,-0.493655115,-0.493655115,5.1036096,-0.51338625,-0.51338625,0.03316493,0.03316493,-0.49889885,-0.49889885,4.517143,0.0,0.0
0.03316493,0.03316493,-0.49889885,-0.49889885,4.517143,-0.5832013,-0.5832013,0.13026269,0.13026269,-0.4827335,-0.4827335,3.943755,0.0,0.0
0.13026269,0.13026269,-0.4827335,-0.4827335,3.943755,0.126622365,0.126622365,0.20508924,0.20508924,-0.45600265,-0.45600265,3.181668,0.0,0.0
0.20508924,0.20508924,-0.45600265,-0.45600265,3.181668,-0.328209,-0.328209,0.26238975,0.26238975,-0.4256191,-0.4256191,2.5961268,0.0,0.0
0.26238975,0.26238975,-0.4256191,-0.4256191,2.5961268,-0.2654616,-0.2654616,0.304311065,0.304311065,-0.3967301,-0.3967301,2.0373366,0.0,0.0
0.304311065,0.304311065,-0.3967301,-0.3967301,2.0373366,0.37250915,0.37250915,0.33001075,0.33001075,-0.375623375,-0.375623375,1.3304887,0.0,0.0
0.33001075,0.33001075,-0.375623375,-0.375623375,1.3304887,-0.53060985,-0.53060985,0.3470465,0.3470465,-0.359942675,-0.359942675,0.92623657,0.0,0.0
0.3470465,0.3470465,-0.359942675,-0.359942675,0.92623657,-0.27270875,-0.27270875,0.35537575,0.35537575,-0.351721585,-0.351721585,0.46813515,0.0,0.0
0.35537575,0.35537575,-0.351721585,-0.351721585,0.46813515,0.23562665,0.23562665,0.353079675,0.353079675,-0.3540265,-0.3540265,-0.13013524,0.0,0.0
0.353079675,0.353079675,-0.3540265,-0.3540265,-0.13013524,0.65439675,0.65439675,0.33758107,0.33758107,-0.368834675,-0.368834675,-0.857494,0.0,0.0
0.33758107,0.33758107,-0.368834675,-0.368834675,-0.857494,-0.49491763,-0.49491763,0.31364593,0.31364593,-0.38939215,-0.38939215,-1.2622707,0.0,0.0
0.31364593,0.31364593,-0.38939215,-0.38939215,-1.2622707,-0.71588725,-0.71588725,0.28087157,0.28087157,-0.41365585,-0.41365585,-1.6315928,0.0,0.0
0.28087157,0.28087157,-0.41365585,-0.41365585,-1.6315928,-0.77162065,-0.77162065,0.23771897,0.23771897,-0.43987462,-0.43987462,-2.0205903,0.0,0.0
0.23771897,0.23771897,-0.43987462,-0.43987462,-2.0205903,-0.85802,-0.85802,0.1828161,0.1828161,-0.465379715,-0.465379715,-2.4229963,0.0,0.0
0.1828161,0.1828161,-0.465379715,-0.465379715,-2.4229963,0.4903164,0.4903164,0.104671935,0.104671935,-0.48892105,-0.48892105,-3.2681608,0.0,0.0
0.104671935,0.104671935,-0.48892105,-0.48892105,-3.2681608,-0.5495858,-0.5495858,0.009534715,0.009534715,-0.499909075,-0.499909075,-3.8366666,0.0,0.0
0.009534715,0.009534715,-0.499909075,-0.499909075,-3.8366666,-0.71558405,-0.71558405,-0.0991005,-0.0991005,-0.490080685,-0.490080685,-4.371855,0.0,1.0
-0.077842535,-0.077842535,0.49390337,0.49390337,-0.44584605,0.59011585,0.59011585,-0.080754555,-0.080754555,0.49343562,0.49343562,0.11797427,1.0,0.0
-0.080754555,-0.080754555,0.49343562,0.49343562,0.11797427,-0.2873199,-0.2873199,-0.10395405,-0.10395405,0.48907417,0.48907417,0.94432366,0.0,0.0
-0.10395405,-0.10395405,0.48907417,0.48907417,0.94432366,-0.2380377,-0.2380377,-0.146280125,-0.146280125,0.47812355,0.47812355,1.7493463,0.0,0.0
-0.146280125,-0.146280125,0.47812355,0.47812355,1.7493463,0.3149546,0.3149546,-0.201826185,-0.201826185,0.4574562,0.4574562,2.3720453,0.0,0.0
-0.201826185,-0.201826185,0.4574562,0.4574562,2.3720453,0.6633531,0.6633531,-0.26494318,-0.26494318,0.424034325,0.424034325,2.8592236,0.0,0.0
-0.26494318,-0.26494318,0.424034325,0.424034325,2.8592236,0.18199113,0.18199113,-0.333621235,-0.333621235,0.37242028,0.37242028,3.4406776,0.0,0.0
-0.333621235,-0.333621235,0.37242028,0.37242028,3.4406776,-0.76599275,-0.76599275,-0.40435502,-0.40435502,0.29410375,0.29410375,4.229106,0.0,0.0
-0.40435502,-0.40435502,0.29410375,0.29410375,4.229106,-0.9909248,-0.9909248,-0.464246275,-0.464246275,0.185675485,0.185675485,4.967539,0.0,0.0
-0.464246275,-0.464246275,0.185675485,0.185675485,4.967539,-0.79102255,-0.79102255,-0.49717795,-0.49717795,0.0530478025,0.0530478025,5.483359,0.0,0.0
-0.49717795,-0.49717795,0.0530478025,0.0530478025,5.483359,0.74662985,0.74662985,-0.49356165,-0.49356165,-0.07998064,-0.07998064,5.3389416,0.0,0.0
-0.49356165,-0.49356165,-0.07998064,-0.07998064,5.3389416,0.113892,0.113892,-0.45656657,-0.45656657,-0.203830735,-0.203830735,5.184803,0.0,0.0
-0.45656657,-0.45656657,-0.203830735,-0.203830735,5.184803,0.03603701,0.03603701,-0.39398113,-0.39398113,-0.307861775,-0.307861775,4.868246,0.0,0.0
-0.39398113,-0.39398113,-0.307861775,-0.307861775,4.868246,0.72898645,0.72898645,-0.321383415,-0.321383415,-0.38303095,-0.38303095,4.1877575,0.0,0.0
-0.321383415,-0.321383415,-0.38303095,-0.38303095,4.1877575,-0.61612855,-0.61612855,-0.24330367,-0.24330367,-0.4368104,-0.4368104,3.7980494,0.0,0.0
-0.24330367,-0.24330367,-0.4368104,-0.4368104,3.7980494,0.53491735,0.53491735,-0.175708475,-0.175708475,-0.46810952,-0.46810952,2.9823587,0.0,0.0
-0.175708475,-0.175708475,-0.46810952,-0.46810952,2.9823587,-0.7030171,-0.7030171,-0.116192535,-0.116192535,-0.48631195,-0.48631195,2.4910996,0.0,0.0
-0.116192535,-0.116192535,-0.48631195,-0.48631195,2.4910996,0.73566435,0.73566435,-0.078416205,-0.078416205,-0.49381262,-0.49381262,1.5409324,0.0,0.0
-0.078416205,-0.078416205,-0.49381262,-0.49381262,1.5409324,0.79656845,0.79656845,-0.06452971,-0.06452971,-0.49581845,-0.49581845,0.56124294,0.0,0.0
-0.06452971,-0.06452971,-0.49581845,-0.49581845,0.56124294,-0.63569205,-0.63569205,-0.06432585,-0.06432585,-0.49584493,-0.49584493,0.008222905,0.0,0.0
-0.06432585,-0.06432585,-0.49584493,-0.49584493,0.008222905,-0.4771169,-0.4771169,-0.078982645,-0.078982645,-0.49372232,-0.49372232,-0.5924094,0.0,0.0
-0.078982645,-0.078982645,-0.49372232,-0.49372232,-0.5924094,-0.08680339,-0.08680339,-0.111054675,-0.111054675,-0.4875109,-0.4875109,-1.3069519,0.0,0.0
-0.111054675,-0.111054675,-0.4875109,-0.4875109,-1.3069519,0.44293207,0.44293207,-0.16321878,-0.16321878,-0.47260937,-0.47260937,-2.1710978,0.0,0.0
-0.16321878,-0.16321878,-0.47260937,-0.47260937,-2.1710978,0.20472376,0.20472376,-0.2307138,-0.2307138,-0.44358895,-0.44358895,-2.9414291,0.0,0.0
-0.2307138,-0.2307138,-0.44358895,-0.44358895,-2.9414291,0.4185929,0.4185929,-0.3090106,-0.3090106,-0.3930807,-0.3930807,-3.7323904,0.0,0.0
-0.3090106,-0.3090106,-0.3930807,-0.3930807,-3.7323904,-0.8690664,-0.8690664,-0.38193473,-0.38193473,-0.3226854,-0.3226854,-4.061291,0.0,0.0
-0.38193473,-0.38193473,-0.3226854,-0.3226854,-4.061291,0.14162354,0.14162354,-0.44530347,-0.44530347,-0.2273869,-0.2273869,-4.5878067,0.0,0.0
-0.44530347,-0.44530347,-0.2273869,-0.2273869,-4.5878067,0.2830733,0.2830733,-0.48779243,-0.48779243,-0.10981139,-0.10981139,-5.0138087,0.0,0.0
-0.48779243,-0.48779243,-0.10981139,-0.10981139,-5.0138087,0.9204394,0.9204394,-0.499342085,-0.499342085,0.025641296,0.025641296,-5.454658,0.0,0.0
-0.499342085,-0.499342085,0.025641296,0.025641296,-5.454658,-0.211284265,-0.211284265,-0.47478327,-0.47478327,0.156782775,0.156782775,-5.352811,0.0,0.0
-0.47478327,-0.47478327,0.156782775,0.156782775,-5.352811,0.94641055,0.94641055,-0.41574175,-0.41574175,0.27777472,0.27777472,-5.40156,0.0,0.0
-0.41574175,-0.41574175,0.27777472,0.27777472,-5.40156,0.081492805,0.081492805,-0.333920925,-0.333920925,0.3721516,0.3721516,-5.0093455,0.0,0.0
-0.333920925,-0.333920925,0.3721516,0.3721516,-5.0093455,-0.0152164465,-0.0152164465,-0.243642435,-0.243642435,0.43662155,0.43662155,-4.446553,0.0,0.0
-0.243642435,-0.243642435,0.43662155,0.43662155,-4.446553,0.99482255,0.99482255,-0.1498959,-0.1498959,0.477002325,0.477002325,-4.0900674,0.0,0.0
-0.1498959,-0.1498959,0.477002325,0.477002325,-4.0900674,-0.5424631,-0.5424631,-0.071693605,-0.071693605,0.49483332,0.49483332,-3.2118251,0.0,0.0
-0.071693605,-0.071693605,0.49483332,0.49483332,-3.2118251,0.459059925,0.459059925,-0.0067590465,-0.0067590465,0.4999543,0.4999543,-2.6072931,0.0,0.0
-0.0067590465,-0.0067590465,0.4999543,0.4999543,-2.6072931,-0.81725125,-0.81725125,0.033520245,0.033520245,0.49887515,0.49887515,-1.6121862,0.0,0.0
0.033520245,0.033520245,0.49887515,0.49887515,-1.6121862,-0.03306482,-0.03306482,0.054784045,0.054784045,0.49698965,0.49698965,-0.8539541,0.0,0.0
0.054784045,0.054784045,0.49698965,0.49698965,-0.8539541,-0.07933917,-0.07933917,0.0568875,0.0568875,0.496753275,0.496753275,-0.084667884,0.0,0.0
0.0568875,0.0568875,0.496753275,0.496753275,-0.084667884,0.8275931,0.8275931,0.046638455,0.046638455,0.4978201,0.4978201,0.4121841,0.0,0.0
0.046638455,0.046638455,0.4978201,0.4978201,0.4121841,0.6821134,0.6821134,0.022841392,0.022841392,0.499478,0.499478,0.95428026,0.0,0.0
0.022841392,0.022841392,0.499478,0.499478,0.95428026,-0.67764425,-0.67764425,-0.024810225,-0.024810225,0.499384075,0.499384075,1.9067905,0.0,0.0
-0.024810225,-0.024810225,0.499384075,0.499384075,1.9067905,-0.71628325,-0.71628325,-0.095989575,-0.095989575,0.4906995,0.4906995,2.8707516,0.0,0.0
-0.095989575,-0.095989575,0.4906995,0.4906995,2.8707516,-0.91799865,-0.91799865,-0.18883954,-0.18883954,0.4629683,0.4629683,3.8822005,0.0,0.0
-0.18883954,-0.18883954,0.4629683,0.4629683,3.8822005,-0.5090105,-0.5090105,-0.292044075,-0.292044075,0.4058451,0.4058451,4.729356,0.0,0.0
-0.292044075,-0.292044075,0.4058451,0.4058451,4.729356,-0.64045615,-0.64045615,-0.391747115,-0.391747115,0.31069952,0.31069952,5.5302606,0.0,0.0
-0.391747115,-0.391747115,0.31069952,0.31069952,5.5302606,0.155927135,0.155927135,-0.46560997,-0.46560997,0.1822289,0.1822289,5.9495316,0.0,0.0
-0.46560997,-0.46560997,0.1822289,0.1822289,5.9495316,0.17823358,0.17823358,-0.498957725,-0.498957725,0.03226768,0.03226768,6.169405,0.0,0.0
-0.498957725,-0.498957725,0.03226768,0.03226768,6.169405,0.97311545,0.97311545,-0.486637175,-0.486637175,-0.114822715,-0.114822715,5.925872,0.0,0.0
-0.486637175,-0.486637175,-0.114822715,-0.114822715,5.925872,0.8734188,0.8734188,-0.43727385,-0.43727385,-0.24246975,-0.24246975,5.491612,0.0,0.0
-0.43727385,-0.43727385,-0.24246975,-0.24246975,5.491612,0.63279135,0.63279135,-0.3647528,-0.3647528,-0.3419874,-0.3419874,4.9380703,0.0,0.0
-0.3647528,-0.3647528,-0.3419874,-0.3419874,4.9380703,0.4728141,0.4728141,-0.28373775,-0.28373775,-0.41169515,-0.41169515,4.2832446,0.0,0.0
-0.28373775,-0.28373775,-0.41169515,-0.41169515,4.2832446,-0.36684042,-0.36684042,-0.201434315,-0.201434315,-0.4576289,-0.4576289,3.7757542,0.0,0.0
-0.201434315,-0.201434315,-0.4576289,-0.4576289,3.7757542,0.29302155,0.29302155,-0.130751325,-0.130751325,-0.482601375,-0.482601375,3.0014043,0.0,0.0
-0.130751325,-0.130751325,-0.482601375,-0.482601375,3.0014043,0.292762965,0.292762965,-0.077236995,-0.077236995,-0.49399845,-0.49399845,2.1896734,0.0,0.0
-0.077236995,-0.077236995,-0.49399845,-0.49399845,2.1896734,-0.2950261,-0.2950261,-0.039078035,-0.039078035,-0.498470575,-0.498470575,1.5371835,0.0,0.0
-0.039078035,-0.039078035,-0.498470575,-0.498470575,1.5371835,0.175760625,0.175760625,-0.02069328,-0.02069328,-0.4995716,-0.4995716,0.73674953,0.0,0.0
-0.02069328,-0.02069328,-0.4995716,-0.4995716,0.73674953,0.438206525,0.438206525,-0.024291372,-0.024291372,-0.4994096,-0.4994096,-0.14406985,0.0,0.0
-0.024291372,-0.024291372,-0.4994096,-0.4994096,-0.14406985,0.15409036,0.15409036,-0.047713507,-0.047713507,-0.497718215,-0.497718215,-0.93941134,0.0,0.0
-0.047713507,-0.047713507,-0.497718215,-0.497718215,-0.93941134,0.474090425,0.474090425,-0.09294778,-0.09294778,-0.49128475,-0.49128475,-1.8282158,0.0,0.0
