x1,x2_1,x2_2,y1_1,y1_2,y2,a1,a2,x11,x12_1,x12_2,y11_1,y11_2,y12,r,d
-0.27468142,-0.47918358,-0.47918358,0.995721,-0.09241066,0.2991135,1.0,0.0,-0.29384875,-0.5760282,-0.5760282,0.996256,-0.08645237,0.5612356,0.0,0.0
-0.29384875,-0.5760282,-0.5760282,0.996256,-0.08645237,0.5612356,0.0,1.0,-0.31688988,-0.4779166,-0.4779166,0.9971636,-0.075264476,0.24258566,0.0,0.0
-0.31688988,-0.4779166,-0.4779166,0.9971636,-0.075264476,0.24258566,1.0,0.0,-0.33600655,-0.5749014,-0.5749014,0.99751705,-0.07042566,0.510587,0.0,0.0
-0.33600655,-0.5749014,-0.5749014,0.99751705,-0.07042566,0.510587,0.0,1.0,-0.35900262,-0.47688118,-0.47688118,0.9981842,-0.060235776,0.19655135,0.0,0.0
-0.35900262,-0.47688118,-0.47688118,0.9981842,-0.060235776,0.19655135,1.0,0.0,-0.37807786,-0.57398635,-0.57398635,0.99841326,-0.056311432,0.4696286,0.0,0.0
-0.37807786,-0.57398635,-0.57398635,0.99841326,-0.056311432,0.4696286,1.0,0.0,-0.4010373,-0.6711277,-0.6711277,0.9988981,-0.04693142,0.74403465,0.0,0.0
-0.4010373,-0.6711277,-0.6711277,0.9988981,-0.04693142,0.74403465,0.0,1.0,-0.42788243,-0.573259,-0.573259,0.99948585,-0.032062475,0.43695426,0.0,0.0
-0.42788243,-0.573259,-0.573259,0.99948585,-0.032062475,0.43695426,1.0,0.0,-0.4508128,-0.6705859,-0.6705859,0.9997279,-0.02332677,0.7193583,0.0,0.0
-0.4508128,-0.6705859,-0.6705859,0.9997279,-0.02332677,0.7193583,0.0,1.0,-0.47763622,-0.57286745,-0.57286745,0.99996,-0.0089416,0.41942474,0.0,0.0
-0.47763622,-0.57286745,-0.57286745,0.99996,-0.0089416,0.41942474,0.0,1.0,-0.5005509,-0.4752437,-0.4752437,0.9999998,-0.00055322424,0.12393637,0.0,0.0
-0.5005509,-0.4752437,-0.4752437,0.9999998,-0.00055322424,0.12393637,0.0,1.0,-0.51956064,-0.37767875,-0.37767875,0.99999815,0.0019255021,-0.16892104,0.0,0.0
-0.51956064,-0.37767875,-0.37767875,0.99999815,0.0019255021,-0.16892104,1.0,0.0,-0.5346678,-0.47525346,-0.47525346,0.9999989,-0.001452917,0.124368705,0.0,0.0
-0.5346678,-0.47525346,-0.47525346,0.9999989,-0.001452917,0.124368705,1.0,0.0,-0.553678,-0.57280403,-0.57280403,0.99999946,0.0010344564,0.4165929,0.0,0.0
-0.553678,-0.57280403,-0.57280403,0.99999946,0.0010344564,0.4165929,0.0,1.0,-0.5765901,-0.4752504,-0.4752504,0.99995613,0.009366178,0.12423627,0.0,0.0
-0.5765901,-0.4752504,-0.4752504,0.99995613,0.009366178,0.12423627,1.0,0.0,-0.5956001,-0.5728778,-0.5728778,0.9999298,0.011850762,0.41985938,0.0,0.0
-0.5956001,-0.5728778,-0.5728778,0.9999298,0.011850762,0.41985938,0.0,1.0,-0.61851525,-0.47540182,-0.47540182,0.999795,0.020246845,0.130936,0.0,0.0
-0.61851525,-0.47540182,-0.47540182,0.999795,0.020246845,0.130936,1.0,0.0,-0.63753134,-0.57310486,-0.57310486,0.9997386,0.022864955,0.42993757,0.0,0.0
-0.63753134,-0.57310486,-0.57310486,0.9997386,0.022864955,0.42993757,1.0,0.0,-0.6604555,-0.67082393,-0.67082393,0.999505,0.03146051,0.7297405,0.0,0.0
-0.6604555,-0.67082393,-0.67082393,0.999505,0.03146051,0.7297405,0.0,1.0,-0.68728846,-0.57348734,-0.57348734,0.9989394,0.046044223,0.4471246,0.0,0.0
-0.68728846,-0.57348734,-0.57348734,0.9989394,0.046044223,0.4471246,0.0,1.0,-0.71022797,-0.47626674,-0.47626674,0.9984877,0.05497527,0.16930923,0.0,0.0
-0.71022797,-0.47626674,-0.47626674,0.9984877,0.05497527,0.16930923,0.0,1.0,-0.7292786,-0.3791201,-0.3791201,0.99829584,0.058356013,-0.10552723,0.0,0.0
-0.7292786,-0.3791201,-0.3791201,0.99829584,0.058356013,-0.10552723,0.0,1.0,-0.7444434,-0.28200075,-0.28200075,0.9984168,0.056248937,-0.37923208,0.0,0.0
-0.7444434,-0.28200075,-0.28200075,0.9984168,0.056248937,-0.37923208,1.0,0.0,-0.7557235,-0.37993783,-0.37993783,0.9988147,0.04867476,-0.06934888,0.0,0.0
-0.7557235,-0.37993783,-0.37993783,0.9988147,0.04867476,-0.06934888,0.0,1.0,-0.770921,-0.2827422,-0.2827422,0.9988812,0.04728938,-0.34627974,0.0,0.0
-0.770921,-0.2827422,-0.2827422,0.9988812,0.04728938,-0.34627974,0.0,1.0,-0.7822307,-0.18553308,-0.18553308,0.9991848,0.040370453,-0.62367773,0.0,0.0
-0.7822307,-0.18553308,-0.18553308,0.9991848,0.040370453,-0.62367773,0.0,1.0,-0.789652,-0.0882653,-0.0882653,0.9996106,0.02790425,-0.9033743,0.0,0.0
-0.789652,-0.0882653,-0.0882653,0.9996106,0.02790425,-0.9033743,0.0,1.0,-0.7931826,0.009101224,0.009101224,0.9999516,0.009840228,-1.1871563,0.0,0.0
-0.7931826,0.009101224,0.009101224,0.9999516,0.009840228,-1.1871563,0.0,1.0,-0.79281855,0.106597714,0.106597714,0.9999034,-0.013902292,-1.4767386,0.0,0.0
-0.79281855,0.106597714,0.106597714,0.9999034,-0.013902292,-1.4767386,1.0,0.0,-0.7885546,0.00912301,0.00912301,0.99905676,-0.043423854,-1.18843,0.0,0.0
-0.7885546,0.00912301,0.00912301,0.99905676,-0.043423854,-1.18843,0.0,1.0,-0.7881897,0.106951654,0.106951654,0.99774253,-0.06715553,-1.4944057,0.0,0.0
-0.7881897,0.106951654,0.106951654,0.99774253,-0.06715553,-1.4944057,0.0,1.0,-0.78391165,0.20488763,0.20488763,0.99529004,-0.09694174,-1.807294,0.0,0.0
-0.78391165,0.20488763,0.20488763,0.99529004,-0.09694174,-1.807294,0.0,1.0,-0.7757161,0.3029186,0.3029186,0.99113667,-0.13284622,-2.1285026,0.0,0.0
-0.7757161,0.3029186,0.3029186,0.99113667,-0.13284622,-2.1285026,0.0,1.0,-0.7635994,0.40100348,0.40100348,0.98458517,-0.17490587,-2.459206,0.0,0.0
-0.7635994,0.40100348,0.40100348,0.98458517,-0.17490587,-2.459206,0.0,1.0,-0.74755925,0.49906385,0.49906385,0.9747954,-0.22310078,-2.8002746,0.0,1.0
-0.04790393,-0.011919514,-0.011919514,0.99995446,0.009543236,-0.039856818,0.0,1.0,-0.04838071,0.08557239,0.08557239,0.99996173,0.008746133,-0.3295135,1.0,0.0
-0.04838071,0.08557239,0.08557239,0.99996173,0.008746133,-0.3295135,0.0,1.0,-0.044957817,0.18307057,0.18307057,0.9999977,0.0021559729,-0.6194255,0.0,0.0
-0.044957817,0.18307057,0.18307057,0.9999977,0.0021559729,-0.6194255,0.0,1.0,-0.03763499,0.28061646,0.28061646,0.99994767,-0.010232356,-0.91142863,0.0,0.0
-0.03763499,0.28061646,0.28061646,0.99994767,-0.010232356,-0.91142863,0.0,1.0,-0.026410334,0.37824592,0.37824592,0.999595,-0.028457265,-1.20731,0.0,0.0
-0.026410334,0.37824592,0.37824592,0.999595,-0.028457265,-1.20731,0.0,1.0,-0.011280498,0.47598484,0.47598484,0.9986166,-0.052583043,-1.5087744,0.0,0.0
-0.011280498,0.47598484,0.47598484,0.9986166,-0.052583043,-1.5087744,1.0,0.0,0.0077588954,0.37876168,0.37876168,0.9965755,-0.08268827,-1.2329679,0.0,0.0
0.0077588954,0.37876168,0.37876168,0.9965755,-0.08268827,-1.2329679,1.0,0.0,0.022909362,0.2817788,0.2817788,0.99423367,-0.10723556,-0.967326,0.0,0.0
0.022909362,0.2817788,0.2817788,0.99423367,-0.10723556,-0.967326,1.0,0.0,0.034180515,0.18501483,0.18501483,0.9919731,-0.12644924,-0.7102352,0.0,0.0
0.034180515,0.18501483,0.18501483,0.9919731,-0.12644924,-0.7102352,1.0,0.0,0.04158111,0.08843518,0.08843518,0.9900769,-0.1405267,-0.45999807,0.0,0.0
0.04158111,0.08843518,0.08843518,0.9900769,-0.1405267,-0.45999807,1.0,0.0,0.045118514,-0.008003267,-0.008003267,0.9887422,-0.1496293,-0.21486849,0.0,0.0
0.045118514,-0.008003267,-0.008003267,0.9887422,-0.1496293,-0.21486849,1.0,0.0,0.044798385,-0.104348905,-0.104348905,0.98809004,-0.15387689,0.026923493,0.0,0.0
0.044798385,-0.104348905,-0.104348905,0.98809004,-0.15387689,0.026923493,1.0,0.0,0.04062443,-0.20065282,-0.20065282,0.98817277,-0.15334481,0.26715448,0.0,0.0
0.04062443,-0.20065282,-0.20065282,0.98817277,-0.15334481,0.26715448,1.0,0.0,0.032598317,-0.29696682,-0.29696682,0.98897797,-0.14806275,0.5075958,0.0,0.0
0.032598317,-0.29696682,-0.29696682,0.98897797,-0.14806275,0.5075958,1.0,0.0,0.020719642,-0.3933418,-0.3933418,0.9904301,-0.13801527,0.75000346,0.0,0.0
0.020719642,-0.3933418,-0.3933418,0.9904301,-0.13801527,0.75000346,1.0,0.0,0.0049859704,-0.48982596,-0.48982596,0.99238884,-0.123143785,0.9961095,0.0,0.0
0.0049859704,-0.48982596,-0.48982596,0.99238884,-0.123143785,0.9961095,0.0,1.0,-0.014607068,-0.39155734,-0.39155734,0.99464506,-0.103350095,0.6673431,0.0,0.0
-0.014607068,-0.39155734,-0.39155734,0.99464506,-0.103350095,0.6673431,0.0,1.0,-0.030269362,-0.29335842,-0.29335842,0.9959358,-0.0900659,0.34393898,0.0,0.0
-0.030269362,-0.29335842,-0.29335842,0.9959358,-0.0900659,0.34393898,1.0,0.0,-0.0420037,-0.3902239,-0.3902239,0.9965318,-0.083212994,0.60687494,0.0,0.0
-0.0420037,-0.3902239,-0.3902239,0.9965318,-0.083212994,0.60687494,0.0,1.0,-0.057612654,-0.29213294,-0.29213294,0.99746835,-0.07111176,0.28915808,0.0,0.0
-0.057612654,-0.29213294,-0.29213294,0.99746835,-0.07111176,0.28915808,1.0,0.0,-0.06929797,-0.3891523,-0.3891523,0.99786294,-0.06534208,0.5585724,0.0,0.0
-0.06929797,-0.3891523,-0.3891523,0.99786294,-0.06534208,0.5585724,0.0,1.0,-0.084864065,-0.2911643,-0.2911643,0.9985306,-0.054190665,0.24602616,0.0,0.0
-0.084864065,-0.2911643,-0.2911643,0.9985306,-0.054190665,0.24602616,1.0,0.0,-0.096510634,-0.388318,-0.388318,0.99878514,-0.049276736,0.52112687,0.0,0.0
-0.096510634,-0.388318,-0.388318,0.99878514,-0.049276736,0.52112687,0.0,1.0,-0.11204335,-0.290428,-0.290428,0.9992445,-0.03886437,0.21332635,0.0,0.0
-0.11204335,-0.290428,-0.290428,0.9992445,-0.03886437,0.21332635,0.0,1.0,-0.123660475,-0.19260024,-0.19260024,0.9994012,-0.034600727,-0.09136137,0.0,0.0
-0.123660475,-0.19260024,-0.19260024,0.9994012,-0.034600727,-0.09136137,0.0,1.0,-0.13136448,-0.09480001,-0.09480001,0.9993363,-0.0364268,-0.394759,0.0,0.0
-0.13136448,-0.09480001,-0.09480001,0.9993363,-0.0364268,-0.394759,1.0,0.0,-0.13515648,-0.19209327,-0.19209327,0.9990176,-0.044315524,-0.1137824,0.0,0.0
-0.13515648,-0.19209327,-0.19209327,0.9990176,-0.044315524,-0.1137824,0.0,1.0,-0.14284022,-0.09422918,-0.09422918,0.9989141,-0.04658882,-0.42011502,0.0,0.0
-0.14284022,-0.09422918,-0.09422918,0.9989141,-0.04658882,-0.42011502,0.0,1.0,-0.14660938,0.003645955,0.003645955,0.9984874,-0.054980252,-0.7271187,0.0,0.0
-0.14660938,0.003645955,0.003645955,0.9984874,-0.054980252,-0.7271187,1.0,0.0,-0.14646354,-0.093514055,-0.093514055,0.9975824,-0.06949431,-0.45224375,0.0,0.0
-0.14646354,-0.093514055,-0.093514055,0.9975824,-0.06949431,-0.45224375,1.0,0.0,-0.1502041,-0.19055055,-0.19055055,0.99691296,-0.078514345,-0.18226936,0.0,0.0
-0.1502041,-0.19055055,-0.19055055,0.99691296,-0.078514345,-0.18226936,1.0,0.0,-0.15782613,-0.2875078,-0.2875078,0.9966201,-0.08214795,0.084621236,0.0,0.0
-0.15782613,-0.2875078,-0.2875078,0.9966201,-0.08214795,0.084621236,0.0,1.0,-0.16932644,-0.18940848,-0.18940848,0.99675775,-0.08046113,-0.23283353,0.0,0.0
-0.16932644,-0.18940848,-0.18940848,0.99675775,-0.08046113,-0.23283353,1.0,0.0,-0.17690279,-0.28635058,-0.28635058,0.9963723,-0.08510181,0.033394217,0.0,0.0
-0.17690279,-0.28635058,-0.28635058,0.9963723,-0.08510181,0.033394217,1.0,0.0,-0.1883568,-0.3832522,-0.3832522,0.99642885,-0.084436335,0.29802462,0.0,0.0
-0.1883568,-0.3832522,-0.3832522,0.99642885,-0.084436335,0.29802462,1.0,0.0,-0.2036869,-0.48016298,-0.48016298,0.99691445,-0.07849566,0.5628944,0.0,0.0
-0.2036869,-0.48016298,-0.48016298,0.99691445,-0.07849566,0.5628944,0.0,1.0,-0.22289342,-0.3820972,-0.3820972,0.99773496,-0.067267776,0.24652714,0.0,0.0
-0.22289342,-0.3820972,-0.3820972,0.99773496,-0.067267776,0.24652714,0.0,1.0,-0.2381773,-0.28408942,-0.28408942,0.9980545,-0.062347602,-0.066607006,0.0,0.0
-0.2381773,-0.28408942,-0.28408942,0.9980545,-0.062347602,-0.066607006,0.0,1.0,-0.24954088,-0.18611024,-0.18611024,0.9979706,-0.063677095,-0.37830287,0.0,0.0
-0.24954088,-0.18611024,-0.18611024,0.9979706,-0.063677095,-0.37830287,0.0,1.0,-0.25698528,-0.0881271,-0.0881271,0.9974602,-0.071225904,-0.6903768,0.0,0.0
-0.25698528,-0.0881271,-0.0881271,0.9974602,-0.071225904,-0.6903768,1.0,0.0,-0.26051039,-0.18515916,-0.18515916,0.9963817,-0.08499114,-0.42096034,0.0,0.0
-0.26051039,-0.18515916,-0.18515916,0.9963817,-0.08499114,-0.42096034,1.0,0.0,-0.26791674,-0.28206903,-0.28206903,0.99563086,-0.09337678,-0.15627012,0.0,0.0
-0.26791674,-0.28206903,-0.28206903,0.99563086,-0.09337678,-0.15627012,0.0,1.0,-0.2791995,-0.18390514,-0.18390514,0.99533415,-0.09648806,-0.47692788,0.0,0.0
-0.2791995,-0.18390514,-0.18390514,0.99533415,-0.09648806,-0.47692788,1.0,0.0,-0.2865557,-0.2807222,-0.2807222,0.9943685,-0.10597758,-0.21619937,0.0,0.0
-0.2865557,-0.2807222,-0.2807222,0.9943685,-0.10597758,-0.21619937,1.0,0.0,-0.2977846,-0.37745044,-0.37745044,0.99390095,-0.110276215,0.041193776,0.0,0.0
-0.2977846,-0.37745044,-0.37745044,0.99390095,-0.110276215,0.041193776,0.0,1.0,-0.3128826,-0.27919105,-0.27919105,0.9939915,-0.10945732,-0.28420773,0.0,0.0
-0.3128826,-0.27919105,-0.27919105,0.9939915,-0.10945732,-0.28420773,1.0,0.0,-0.32405025,-0.3758914,-0.3758914,0.99335325,-0.115105525,-0.028030237,0.0,0.0
-0.32405025,-0.3758914,-0.3758914,0.99335325,-0.115105525,-0.028030237,1.0,0.0,-0.3390859,-0.47253883,-0.47253883,0.9932886,-0.11566239,0.22614382,0.0,0.0
-0.3390859,-0.47253883,-0.47253883,0.9932886,-0.11566239,0.22614382,0.0,1.0,-0.35798746,-0.37425312,-0.37425312,0.99380153,-0.1111687,-0.10073911,0.0,0.0
-0.35798746,-0.37425312,-0.37425312,0.99380153,-0.1111687,-0.10073911,1.0,0.0,-0.3729576,-0.470935,-0.470935,0.9935756,-0.113170765,0.1548251,0.0,0.0
-0.3729576,-0.470935,-0.470935,0.9935756,-0.113170765,0.1548251,0.0,1.0,-0.39179498,-0.37266114,-0.37266114,0.9939212,-0.110093616,-0.17137462,0.0,0.0
-0.39179498,-0.37266114,-0.37266114,0.9939212,-0.110093616,-0.17137462,1.0,0.0,-0.40670142,-0.4693533,-0.4693533,0.993538,-0.11349963,0.08457099,0.0,0.0
-0.40670142,-0.4693533,-0.4693533,0.993538,-0.11349963,0.08457099,1.0,0.0,-0.42547557,-0.56601495,-0.56601495,0.9937286,-0.11181897,0.33931315,0.0,0.0
-0.42547557,-0.56601495,-0.56601495,0.9937286,-0.11181897,0.33931315,0.0,1.0,-0.44811615,-0.46775332,-0.46775332,0.9944645,-0.105072744,0.013502315,0.0,0.0
-0.44811615,-0.46775332,-0.46775332,0.9944645,-0.105072744,0.013502315,1.0,0.0,-0.4668263,-0.5644869,-0.5644869,0.9944929,-0.10480419,0.27120522,0.0,0.0
-0.4668263,-0.5644869,-0.5644869,0.9944929,-0.10480419,0.27120522,0.0,1.0,-0.48940578,-0.46626124,-0.46626124,0.99504673,-0.09940844,-0.05266135,0.0,0.0
-0.48940578,-0.46626124,-0.46626124,0.99504673,-0.09940844,-0.05266135,1.0,0.0,-0.5080562,-0.56304306,-0.56304306,0.9949415,-0.100456394,0.2070199,0.0,0.0
-0.5080562,-0.56304306,-0.56304306,0.9949415,-0.100456394,0.2070199,0.0,1.0,-0.53057796,-0.46484,-0.46484,0.9953489,-0.0963361,-0.11563319,0.0,0.0
-0.53057796,-0.46484,-0.46484,0.9953489,-0.0963361,-0.11563319,0.0,1.0,-0.54917157,-0.36665875,-0.36665875,0.9951234,-0.09863774,-0.43712983,0.0,0.0
-0.54917157,-0.36665875,-0.36665875,0.9951234,-0.09863774,-0.43712983,1.0,0.0,-0.5638379,-0.46345615,-0.46345615,0.99422306,-0.107333824,-0.17715323,0.0,0.0
-0.5638379,-0.46345615,-0.46345615,0.99422306,-0.107333824,-0.17715323,1.0,0.0,-0.5823761,-0.560172,-0.560172,0.9938365,-0.110855736,0.07976207,0.0,0.0
-0.5823761,-0.560172,-0.560172,0.9938365,-0.110855736,0.07976207,1.0,0.0,-0.604783,-0.65685636,-0.65685636,0.99401206,-0.109270185,0.33543584,0.0,0.0
-0.604783,-0.65685636,-0.65685636,0.99401206,-0.109270185,0.33543584,0.0,1.0,-0.63105726,-0.5586084,-0.5586084,0.9947228,-0.10259923,0.0103313085,0.0,0.0
-0.63105726,-0.5586084,-0.5586084,0.9947228,-0.10259923,0.0103313085,1.0,0.0,-0.6534016,-0.655363,-0.655363,0.99474394,-0.102393694,0.26889923,0.0,0.0
-0.6534016,-0.655363,-0.655363,0.99474394,-0.102393694,0.26889923,0.0,1.0,-0.67961615,-0.5571506,-0.5571506,0.99528027,-0.09704252,-0.054293085,0.0,0.0
-0.67961615,-0.5571506,-0.5571506,0.99528027,-0.09704252,-0.054293085,1.0,0.0,-0.70190215,-0.6539524,-0.6539524,0.9951743,-0.0981232,0.20621125,0.0,0.0
-0.70190215,-0.6539524,-0.6539524,0.9951743,-0.0981232,0.20621125,1.0,0.0,-0.72806025,-0.750747,-0.750747,0.9955705,-0.09401806,0.46634552,0.0,0.0
-0.72806025,-0.750747,-0.750747,0.9955705,-0.09401806,0.46634552,0.0,1.0,-0.75809014,-0.65258837,-0.65258837,0.99640405,-0.08472851,0.14553247,0.0,0.0
-0.75809014,-0.65258837,-0.65258837,0.99640405,-0.08472851,0.14553247,1.0,0.0,-0.7841937,-0.7494939,-0.7494939,0.99664646,-0.08182797,0.4102936,0.0,0.0
-0.7841937,-0.7494939,-0.7494939,0.99664646,-0.08182797,0.4102936,0.0,1.0,-0.8141734,-0.6514029,-0.6514029,0.99728435,-0.07364695,0.092950046,0.0,0.0
-0.8141734,-0.6514029,-0.6514029,0.99728435,-0.07364695,0.092950046,1.0,0.0,-0.8402295,-0.748399,-0.748399,0.99741954,-0.07179287,0.361496,0.0,0.0
-0.8402295,-0.748399,-0.748399,0.99741954,-0.07179287,0.361496,0.0,1.0,-0.8701655,-0.6503661,-0.6503661,0.9979125,-0.06457979,0.04704908,0.0,0.0
-0.8701655,-0.6503661,-0.6503661,0.9979125,-0.06457979,0.04704908,1.0,0.0,-0.89618015,-0.74743545,-0.74743545,0.99797285,-0.06364075,0.31866264,0.0,0.0
-0.89618015,-0.74743545,-0.74743545,0.99797285,-0.06364075,0.31866264,0.0,1.0,-0.92607754,-0.6494512,-0.6494512,0.9983582,-0.057279166,0.006595519,0.0,0.0
-0.92607754,-0.6494512,-0.6494512,0.9983582,-0.057279166,0.006595519,1.0,0.0,-0.95205563,-0.7465788,-0.7465788,0.99836576,-0.057147473,0.28065985,0.0,0.0
-0.95205563,-0.7465788,-0.7465788,0.99836576,-0.057147473,0.28065985,0.0,1.0,-0.98191875,-0.6486343,-0.6486343,0.9986708,-0.051542576,-0.029494787,0.0,0.0
-0.98191875,-0.6486343,-0.6486343,0.9986708,-0.051542576,-0.029494787,1.0,0.0,-1.0078641,-0.74580735,-0.74580735,0.99864024,-0.05213168,0.2464832,0.0,0.0
-1.0078641,-0.74580735,-0.74580735,0.99864024,-0.05213168,0.2464832,1.0,0.0,-1.0376965,-0.8429772,-0.8429772,0.9988851,-0.047208104,0.5222698,0.0,0.0
-1.0376965,-0.8429772,-0.8429772,0.9988851,-0.047208104,0.5222698,0.0,1.0,-1.0714155,-0.7451003,-0.7451003,0.99932367,-0.03677197,0.21508734,0.0,0.0
-1.0714155,-0.7451003,-0.7451003,0.99932367,-0.03677197,0.21508734,0.0,1.0,-1.1012195,-0.64728636,-0.64728636,0.9994726,-0.032472808,-0.08896708,0.0,0.0
-1.1012195,-0.64728636,-0.64728636,0.9994726,-0.032472808,-0.08896708,0.0,1.0,-1.127111,-0.54950035,-0.54950035,0.99941325,-0.034251157,-0.3917175,0.0,0.0
-1.127111,-0.54950035,-0.54950035,0.99941325,-0.034251157,-0.3917175,1.0,0.0,-1.149091,-0.64681005,-0.64681005,0.9991143,-0.04207978,-0.11002944,0.0,0.0
-1.149091,-0.64681005,-0.64681005,0.9991143,-0.04207978,-0.11002944,1.0,0.0,-1.1749634,-0.74405724,-0.74405724,0.9990192,-0.044278316,0.16908215,0.0,0.0
-1.1749634,-0.74405724,-0.74405724,0.9990192,-0.044278316,0.16908215,1.0,0.0,-1.2047257,-0.8412877,-0.8412877,0.99916327,-0.040899742,0.4474696,0.0,0.0
-1.2047257,-0.8412877,-0.8412877,0.99916327,-0.040899742,0.4474696,0.0,1.0,-1.2383772,-0.7434496,-0.7434496,0.99948925,-0.03195632,0.14217654,0.0,0.0
-1.2383772,-0.7434496,-0.7434496,0.99948925,-0.03195632,0.14217654,0.0,1.0,-1.2681152,-0.64566725,-0.64566725,0.9995761,-0.029114116,-0.16041596,0.0,0.0
-1.2681152,-0.64566725,-0.64566725,0.9995761,-0.029114116,-0.16041596,1.0,0.0,-1.2939419,-0.74301386,-0.74301386,0.99947757,-0.03232092,0.122940555,0.0,0.0
-1.2939419,-0.74301386,-0.74301386,0.99947757,-0.03232092,0.122940555,1.0,0.0,-1.3236624,-0.84033597,-0.84033597,0.999554,-0.029863298,0.40525207,0.0,0.0
-1.3236624,-0.84033597,-0.84033597,0.999554,-0.029863298,0.40525207,0.0,1.0,-1.3572758,-0.74256974,-0.74256974,0.9997632,-0.02176098,0.10330431,0.0,0.0
-1.3572758,-0.74256974,-0.74256974,0.9997632,-0.02176098,0.10330431,0.0,1.0,-1.3869786,-0.6448563,-0.6448563,0.99980605,-0.019695338,-0.19616444,0.0,0.0
-1.3869786,-0.6448563,-0.6448563,0.99980605,-0.019695338,-0.19616444,1.0,0.0,-1.4127729,-0.7422736,-0.7422736,0.99972105,-0.023617703,0.09024057,0.0,0.0
-1.4127729,-0.7422736,-0.7422736,0.99972105,-0.023617703,0.09024057,0.0,1.0,-1.4424639,-0.6445474,-0.6445474,0.99976206,-0.02181336,-0.20979986,0.0,0.0
-1.4424639,-0.6445474,-0.6445474,0.99976206,-0.02181336,-0.20979986,1.0,0.0,-1.4682457,-0.7419491,-0.7419491,0.99966174,-0.026008153,0.0759225,0.0,0.0
-1.4682457,-0.7419491,-0.7419491,0.99966174,-0.026008153,0.0759225,0.0,1.0,-1.4979237,-0.6442066,-0.6442066,0.99970007,-0.024490187,-0.2248522,0.0,0.0
-1.4979237,-0.6442066,-0.6442066,0.99970007,-0.024490187,-0.2248522,0.0,1.0,-1.523692,-0.54647493,-0.54647493,0.99957985,-0.02898562,-0.5251593,0.0,0.0
-1.523692,-0.54647493,-0.54647493,0.99957985,-0.02898562,-0.5251593,1.0,0.0,-1.545551,-0.64382607,-0.64382607,0.99922025,-0.0394826,-0.2417504,0.0,0.0
-1.545551,-0.64382607,-0.64382607,0.99922025,-0.0394826,-0.2417504,1.0,0.0,-1.571304,-0.7410942,-0.7410942,0.99901766,-0.04431336,0.038218502,0.0,0.0
-1.571304,-0.7410942,-0.7410942,0.99901766,-0.04431336,0.038218502,0.0,1.0,-1.6009477,-0.64322984,-0.64322984,0.9990513,-0.043549728,-0.2681142,0.0,0.0
-1.6009477,-0.64322984,-0.64322984,0.9990513,-0.043549728,-0.2681142,1.0,0.0,-1.626677,-0.7404669,-0.7404669,0.9988034,-0.04890627,0.010516475,0.0,0.0
-1.626677,-0.7404669,-0.7404669,0.9988034,-0.04890627,0.010516475,0.0,1.0,-1.6562957,-0.64257276,-0.64257276,0.9988136,-0.048696194,-0.29719287,0.0,0.0
-1.6562957,-0.64257276,-0.64257276,0.9988136,-0.048696194,-0.29719287,1.0,0.0,-1.6819986,-0.73977023,-0.73977023,0.99850655,-0.054632105,-0.020263191,0.0,0.0
-1.6819986,-0.73977023,-0.73977023,0.99850655,-0.054632105,-0.020263191,0.0,1.0,-1.7115893,-0.64183944,-0.64183944,0.9984843,-0.055036757,-0.3296785,0.0,0.0
-1.7115893,-0.64183944,-0.64183944,0.9984843,-0.055036757,-0.3296785,1.0,0.0,-1.737263,-0.73898774,-0.73898774,0.99809974,-0.06161909,-0.05485612,0.0,0.0
-1.737263,-0.73898774,-0.73898774,0.99809974,-0.06161909,-0.05485612,1.0,0.0,-1.7668225,-0.83608085,-0.83608085,0.99803156,-0.06271409,0.21775359,0.0,0.0
-1.7668225,-0.83608085,-0.83608085,0.99803156,-0.06271409,0.21775359,0.0,1.0,-1.8002657,-0.7381007,-0.7381007,0.9982952,-0.05836701,-0.09404619,0.0,0.0
-1.8002657,-0.7381007,-0.7381007,0.9982952,-0.05836701,-0.09404619,0.0,1.0,-1.8297898,-0.64014655,-0.64014655,0.99818367,-0.060244624,-0.40456748,0.0,0.0
-1.8297898,-0.64014655,-0.64014655,0.99818367,-0.060244624,-0.40456748,1.0,0.0,-1.8553956,-0.73725533,-0.73725533,0.9976635,-0.06831922,-0.13148221,0.0,0.0
-1.8553956,-0.73725533,-0.73725533,0.9976635,-0.06831922,-0.13148221,0.0,1.0,-1.8848858,-0.63923967,-0.63923967,0.9974804,-0.07094248,-0.44492805,0.0,0.0
-1.8848858,-0.63923967,-0.63923967,0.9974804,-0.07094248,-0.44492805,1.0,0.0,-1.9104553,-0.73626435,-0.73626435,0.99680966,-0.07981569,-0.17544453,0.0,0.0
-1.9104553,-0.73626435,-0.73626435,0.99680966,-0.07981569,-0.17544453,1.0,0.0,-1.939906,-0.8332108,-0.8332108,0.99652344,-0.08331289,0.09100119,0.0,0.0
-1.939906,-0.8332108,-0.8332108,0.99652344,-0.08331289,0.09100119,0.0,1.0,-1.9732344,-0.7351047,-0.7351047,0.9966734,-0.081499055,-0.22678803,0.0,0.0
-1.9732344,-0.7351047,-0.7351047,0.9966734,-0.081499055,-0.22678803,1.0,0.0,-2.0026386,-0.8320381,-0.8320381,0.9962935,-0.086018875,0.03908421,0.0,0.0
